,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,52470,55384,41159,43462,40045,38721,38316,39053,38510,36765,44134,40760,51114,48283,50726,46260,55295,64005,33033,33367,37100,Upgrade
1,Market Cap Growth,43.03%,43.03%,7.42%,11.29%,3.99%,5.32%,-13.18%,-4.19%,-24.66%,-23.86%,-13.00%,-11.89%,-7.56%,-24.56%,53.56%,38.64%,49.04%,121.98%,6.56%,-13.78%,53.31%,Upgrade
2,Last Close Price,11.57,14.35,10.53,11.12,10.24,9.90,9.60,9.78,9.64,9.06,10.87,10.04,12.59,11.77,12.36,12.10,14.46,16.74,9.37,9.37,10.42,Upgrade
3,PE Ratio,28.87,32.81,25.31,25.37,22.84,21.18,20.85,21.47,23.28,20.84,21.58,19.43,23.28,22.07,27.41,26.76,33.98,49.77,28.96,32.92,38.34,Upgrade
4,PS Ratio,2.68,3.27,2.40,2.62,2.28,2.18,2.16,2.11,2.30,2.33,2.64,2.51,3.12,3.08,3.84,3.87,5.23,7.47,4.44,5.33,6.59,Upgrade
5,PB Ratio,1.63,1.89,1.43,1.51,1.42,1.39,1.40,1.41,1.41,1.37,1.63,1.69,2.14,2.08,2.20,2.34,2.86,3.41,2.17,2.20,2.50,Upgrade
6,P/FCF Ratio,16.99,17.94,-,5.48,-,3.03,11.69,237.61,140.46,-,9.46,364.00,-,9.89,-,-13.34,-48.71,-,-,-18.52,-,Upgrade
7,P/OCF Ratio,16.61,16.61,-,5.32,-,2.97,10.74,91.23,73.63,-,9.16,151.13,-,9.46,-,-14.63,-60.66,-,-,-19.93,-,Upgrade
8,Debt / Equity Ratio,1.90,1.90,1.87,1.91,2.05,1.98,1.88,2.13,1.87,1.89,1.83,2.00,2.24,2.11,1.88,2.18,1.81,1.96,2.42,2.17,2.03,Upgrade
9,Debt / FCF Ratio,18.05,18.05,-,6.93,-,4.32,15.70,359.15,186.07,-,10.58,431.25,-,10.05,-,-12.42,-30.77,-,-,-18.27,-,Upgrade
10,Asset Turnover,0.11,0.12,0.11,0.14,0.11,0.10,0.13,0.16,0.13,0.14,0.10,0.14,0.17,0.14,0.13,0.16,0.12,0.13,0.11,0.09,Upgrade,
11,Quick Ratio,1.98,1.98,1.96,2.26,2.00,2.17,1.82,2.19,1.87,2.18,1.76,1.82,1.58,1.76,1.59,1.75,1.66,1.82,1.70,1.80,1.80,Upgrade
12,Current Ratio,2.26,2.26,2.37,2.58,2.34,2.51,2.19,2.48,2.19,2.49,2.05,2.10,1.80,2.04,1.87,1.97,1.89,2.11,1.91,2.01,2.03,Upgrade
13,Return on Equity (ROE),6.82%,4.97%,6.42%,6.41%,6.27%,6.32%,7.35%,7.92%,6.41%,6.44%,5.39%,10.32%,12.28%,8.55%,8.61%,12.60%,8.78%,8.83%,8.50%,7.01%,Upgrade,
14,Return on Assets (ROA),1.41%,1.03%,1.27%,1.23%,1.18%,1.17%,1.41%,1.59%,1.33%,1.33%,1.05%,1.96%,2.44%,1.70%,1.71%,2.72%,1.80%,1.74%,1.80%,1.49%,Upgrade,
15,Earnings Yield,3.22%,3.05%,3.95%,3.94%,4.38%,4.72%,4.80%,4.66%,4.30%,4.80%,4.63%,5.15%,4.30%,4.53%,3.65%,3.74%,2.94%,2.01%,3.45%,3.04%,2.61%,Upgrade
16,FCF Yield,5.88%,5.58%,-11.73%,18.26%,14.15%,33.01%,8.55%,0.42%,0.71%,-10.58%,10.57%,0.27%,2.88%,10.11%,-6.08%,-7.50%,-2.05%,-6.84%,5.16%,-5.40%,0.81%,Upgrade
17,Dividend Yield,0.86%,1.32%,-,-,1.37%,-,-,-,3.11%,-,1.56%,-,-,-,1.05%,-,-,-,-,-,0.86%,Upgrade
18,Payout Ratio,75.05%,136.29%,85.36%,32.90%,41.86%,154.53%,59.20%,20.35%,174.25%,55.24%,59.78%,16.58%,148.23%,35.49%,49.06%,12.88%,78.38%,23.50%,145.84%,18.35%,208.35%,Upgrade
19,Buyback Yield / Dilution,-3.54%,-4.63%,0.72%,-0.03%,-10.29%,11.52%,-16.68%,-0.61%,-9.97%,-6.91%,5.10%,-15.21%,-6.22%,-8.03%,-13.61%,-9.90%,-11.09%,-14.64%,3.10%,6.53%,7.61%,Upgrade
20,Total Shareholder Return,-2.68%,-3.30%,0.72%,-0.03%,-8.93%,11.52%,-16.68%,-0.61%,-6.86%,-6.91%,6.67%,-15.21%,-6.22%,-8.03%,-12.56%,-9.90%,-11.09%,-14.64%,3.10%,6.53%,8.47%,Upgrade
