,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,103.1,85.73,141.68,197.07,227.96,127.93,131.48,187.92,142.51,207.32,Upgrade
1,Short-Term Investments,12.37,10.59,10.54,11.69,13.18,11.91,9.05,7.21,5.96,6.98,Upgrade
2,Cash & Short-Term Investments,115.47,96.32,152.22,208.77,241.15,139.84,140.53,195.14,148.47,214.31,Upgrade
3,Cash Growth,-24.15%,-53.86%,-36.88%,49.29%,71.60%,-28.34%,-5.35%,-8.95%,-34.47%,5.66%,Upgrade
4,Accounts Receivable,220.28,201.46,142.81,186.11,94.86,99.98,175.89,152.75,73.78,237.04,Upgrade
5,Other Receivables,2.63,2.63,0.03,0.03,0.01,0.01,0.07,0.07,-,2.09,Upgrade
6,Receivables,222.91,204.09,142.85,186.14,94.87,100,175.96,152.82,73.78,239.13,Upgrade
7,Restricted Cash,-,-,-,-,-,-,3.2,3.19,3.18,3.15,Upgrade
8,Total Current Assets,338.38,300.41,295.07,394.91,336.02,239.84,319.7,351.15,225.43,456.58,Upgrade
9,"Property, Plant & Equipment",564.53,536.73,545.74,549.42,524.67,538.13,556.04,558.13,557.16,562.96,Upgrade
10,Long-Term Investments,20.58,20.58,21.65,21.65,22.34,22.34,20.53,20.53,20.12,20.12,Upgrade
11,Long-Term Deferred Tax Assets,4.72,4.72,7.81,5.45,1.37,1.37,1.37,1.41,6.75,2.88,Upgrade
12,Other Long-Term Assets,1.29,1.14,0.33,-,3.02,2.53,2.03,2.16,2.14,0.84,Upgrade
