,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,233.84,66.9,53.06,56.84,51.61,69.95,123.96,51.74,138.36,237.11,183.92,697.22,495.14,333.32,228.06,630.03,223.27,481.41,70.27,805.33,Upgrade
1,Other Revenue,-0.17,0.17,-,0.56,-0.18,0.18,-,1.93,-13.66,13.66,-,3.16,-1.61,1.61,-,3.56,-1.63,1.63,-,4.25,Upgrade
2,Revenue,233.68,67.07,53.06,57.4,51.42,70.13,123.96,53.66,124.7,250.77,183.92,700.38,493.53,334.93,228.06,633.59,221.64,483.04,70.27,809.58,Upgrade
3,Revenue Growth (YoY),354.43%,-4.38%,-57.20%,6.96%,-58.76%,-72.03%,-32.60%,-92.34%,-74.73%,-25.13%,-19.35%,10.54%,122.67%,-30.66%,224.56%,-21.74%,-63.71%,76.80%,-64.80%,412.20%,Upgrade
4,Cost of Revenue,188.76,59.63,46.79,109.04,44.13,62.26,115.22,110.59,103.57,209.75,164.19,574.74,405.62,275.83,187.55,547.83,151.96,382.83,57.2,631.64,Upgrade
5,Gross Profit,44.92,7.44,6.27,-51.65,7.29,7.88,8.74,-56.93,21.12,41.02,19.73,125.64,87.91,59.1,40.52,85.76,69.68,100.22,13.07,177.94,Upgrade
6,"Selling, General & Admin",7.99,51.9,9.01,58.43,9.61,16.07,9.76,28.79,15.02,17.99,14.17,26.48,16.52,18.64,13.82,22.79,23.43,22.6,22.62,38.42,Upgrade
7,Research & Development,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.31,Upgrade
8,Other Operating Expenses,1.7,0.05,0.03,0.31,0.02,-0.37,0.34,1.65,-0.13,0.21,0.88,0.76,0.32,0.47,0.3,24.18,-22.68,0.31,1,11.99,Upgrade
