,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3818,3034,2496,2610,2847,2620,2938,2553,2278,2157,2581,2972,3491,3870,3339,3172,4229,2668,2011,2119,2569,Upgrade
1,Market Cap Growth,15.83%,15.83%,-15.02%,2.23%,25.00%,21.43%,13.81%,-14.08%,-34.74%,-44.25%,-22.69%,-6.32%,-17.47%,45.03%,66.00%,49.68%,64.62%,7.25%,-31.06%,-49.15%,-1.13%,Upgrade
2,Enterprise Value,4128,3282,2725,2658,2896,2467,2818,2386,2111,2020,2493,3001,3520,3917,3530,3028,4085,2639,2065,2370,2820,Upgrade
3,Last Close Price,7.99,6.35,5.26,5.50,6.00,5.52,6.19,5.38,4.80,4.53,5.42,6.24,7.33,8.60,7.42,7.05,9.40,5.93,4.47,4.71,5.71,Upgrade
4,PE Ratio,92.69,76.84,67.57,94.76,105.34,87.92,125.03,-1090.01,-416.82,-525.37,-,-,47.52,40.72,26.53,22.66,41.86,56.65,-81.88,-,-,Upgrade
5,Forward PE,-,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,33.85,Upgrade
6,PS Ratio,1.95,1.62,1.40,1.55,1.71,1.58,1.77,1.46,1.23,1.02,1.17,1.30,1.55,1.88,1.69,1.72,2.58,1.77,1.43,1.59,1.70,Upgrade
7,PB Ratio,2.76,2.24,1.87,1.96,2.14,1.97,2.26,1.99,1.79,1.72,2.14,2.50,2.99,3.40,3.00,2.87,3.93,2.39,1.91,2.11,2.52,Upgrade
8,P/TBV Ratio,2.46,2.46,2.05,2.15,2.37,2.21,2.54,2.23,2.02,1.94,2.42,2.67,3.20,3.63,3.22,3.12,4.25,2.61,2.07,2.28,2.73,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,7.35,41.01,49.48,-25.81,-,69.62,-,-,17.47,56.92,-,-,Upgrade
10,P/OCF Ratio,-,-61.10,-,539.17,-,-,17.79,11.36,-,5.61,17.04,25.36,-37.06,-,40.14,-,-,14.31,31.26,-,-,Upgrade
11,EV/Sales Ratio,2.20,1.75,1.53,1.58,1.74,1.49,1.70,1.36,1.14,0.96,1.13,1.31,1.56,1.90,1.78,1.64,2.49,1.75,1.47,1.78,1.87,Upgrade
12,EV/EBITDA Ratio,33.29,29.38,28.40,33.58,36.99,34.24,41.75,56.40,51.24,137.25,-,43.70,-,30.21,23.35,18.08,29.20,23.73,32.41,185.24,-,Upgrade
13,EV/EBIT Ratio,54.94,43.68,45.23,59.56,64.90,62.87,81.57,246.02,249.64,-111.28,-,84.30,-,40.53,31.19,23.39,42.16,41.78,212.71,-,-,Upgrade
14,EV/FCF Ratio,-15.82,-,-,-,-,-,-,-,-,6.89,39.61,49.97,-26.03,-,73.61,-,-,17.28,58.45,-,-,Upgrade
15,Debt / Equity Ratio,0.27,0.27,0.26,0.20,0.12,0.08,0.07,0.07,0.07,0.10,0.18,0.20,0.21,0.17,0.23,0.26,0.18,0.16,0.16,0.18,0.21,Upgrade
16,Debt / EBITDA Ratio,2.90,2.52,1.75,5.38,1.17,1.36,0.82,1.83,0.79,2.05,20.81,5.69,-,1.56,1.59,1.86,2.05,0.83,0.83,4.06,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,0.43,3.35,3.97,-1.79,-,5.29,-,-,1.15,4.88,-,-,Upgrade
18,Asset Turnover,0.99,0.93,0.83,1.01,1.00,0.87,0.86,1.00,0.98,1.03,0.99,1.52,1.27,1.29,1.07,1.31,1.24,1.19,0.68,1.00,Upgrade,
19,Inventory Turnover,6.40,6.48,6.41,6.04,7.47,7.02,5.50,5.00,6.03,6.18,6.51,5.90,7.73,6.19,6.52,5.55,7.63,6.67,5.76,3.25,4.79,Upgrade
20,Quick Ratio,1.20,1.20,1.30,1.41,1.90,1.71,1.94,1.73,1.92,1.74,1.73,1.68,1.54,1.48,1.65,1.32,1.79,2.16,2.19,3.13,2.30,Upgrade
21,Current Ratio,1.76,1.76,1.80,2.15,2.52,2.52,2.50,2.54,2.55,2.46,2.18,2.15,1.98,2.16,2.22,2.21,2.31,2.83,2.97,4.55,3.37,Upgrade
22,Return on Equity (ROE),3.82%,7.13%,0.57%,0.01%,3.32%,4.66%,0.49%,1.09%,1.77%,-3.53%,-0.43%,1.59%,5.90%,9.35%,10.63%,9.37%,17.97%,15.34%,-5.06%,-10.26%,Upgrade,
23,Return on Assets (ROA),3.07%,3.63%,0.45%,2.04%,1.67%,2.03%,0.49%,1.33%,0.99%,-1.41%,0.29%,-2.30%,3.28%,4.03%,4.64%,2.44%,6.53%,7.87%,-0.34%,-2.95%,Upgrade,
24,Return on Capital (ROIC),3.95%,4.57%,0.56%,2.54%,2.11%,2.61%,0.63%,1.73%,1.29%,-1.84%,0.39%,-3.12%,4.24%,5.00%,5.76%,3.02%,7.83%,9.10%,-0.39%,-3.49%,Upgrade,
25,Return on Capital Employed (ROCE),4.99%,4.99%,4.05%,3.03%,3.12%,2.87%,2.60%,0.74%,0.65%,-1.42%,-,2.93%,-,8.29%,9.82%,11.30%,8.84%,5.40%,0.87%,-,-,Upgrade
26,Earnings Yield,1.03%,1.30%,1.48%,1.06%,0.95%,1.14%,0.80%,-0.09%,-0.24%,-0.19%,0.31%,1.48%,2.10%,2.46%,3.77%,4.41%,2.39%,1.77%,-1.22%,-9.11%,0.39%,Upgrade
27,FCF Yield,-6.83%,-8.60%,-12.33%,-10.78%,-7.80%,-7.21%,-1.13%,1.86%,8.93%,13.60%,2.44%,2.02%,-3.87%,-5.47%,1.44%,2.22%,2.41%,5.73%,1.76%,-0.40%,1.29%,Upgrade
28,Payout Ratio,14.78%,11.16%,12.14%,41.99%,158.34%,2.53%,1.54%,14.37%,10.23%,15.82%,-,-,27.40%,16.45%,12.23%,9.71%,8.53%,4.75%,6.02%,-,-,Upgrade
29,Buyback Yield / Dilution,-1.49%,-2.44%,-2.07%,-0.84%,-0.62%,-2.68%,-1.07%,-2.60%,5.04%,3.28%,1.51%,2.22%,-5.80%,-1.31%,-0.58%,0.40%,0.09%,15.83%,11.07%,10.73%,9.13%,Upgrade
30,Total Shareholder Return,-1.49%,-2.44%,-2.07%,-0.84%,-0.62%,-2.68%,-1.07%,-2.60%,5.04%,3.28%,1.51%,2.22%,-5.80%,-1.31%,-0.58%,0.40%,0.09%,15.83%,11.07%,10.73%,9.13%,Upgrade
