,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,264.7,273.54,228.46,247.36,281.89,350.73,324.8,335.02,260.01,-,Upgrade
1,Revenue Growth (YoY),15.86%,10.59%,-18.96%,-29.47%,-13.21%,4.69%,24.92%,-,-11.16%,-,Upgrade
2,Cost of Revenue,178.64,197.83,167.3,195.09,232.77,276.42,254.21,238.81,201.51,-,Upgrade
3,Gross Profit,86.05,75.71,61.16,52.27,49.13,74.3,70.59,96.21,58.5,-,Upgrade
4,"Selling, General & Admin",64.45,60.77,65.99,66.97,68.05,93.79,88.67,134.27,100.21,-,Upgrade
5,Research & Development,-,6.57,-,7.18,7.33,15.01,-,13.95,-,-,Upgrade
6,Other Operating Expenses,5.14,-0.23,6.4,5.31,-9.44,-10.06,5.56,-6.4,4.6,-,Upgrade
7,Operating Expenses,69.6,67.3,72.39,80.07,65.94,86.24,105.76,135.45,113.26,-,Upgrade
8,Operating Income,16.46,8.42,-11.24,-27.8,-16.82,-11.94,-35.17,-39.24,-54.76,-,Upgrade
9,Interest Expense,-2.36,-1.41,-1.66,-2.37,-1.68,-2.35,-1.82,-1.93,-3,-,Upgrade
10,Interest & Investment Income,6.01,6.87,5.81,1.44,2.74,2.97,3.36,3.59,3.03,-,Upgrade
11,Earnings From Equity Investments,-,-,-,-0.35,0.35,1.06,0.03,-9.56,-3.06,-,Upgrade
12,Currency Exchange Gain (Loss),1.96,-0.16,2.38,2.25,2.8,-1.93,-0.68,-2.75,-0.52,-,Upgrade
13,Other Non Operating Income (Expenses),-,-9.15,-,-4.21,-,1.8,-,-18.17,-,-,Upgrade
14,EBT Excluding Unusual Items,22.07,4.56,-4.7,-31.03,-12.61,-10.39,-34.28,-68.05,-58.31,-,Upgrade
15,Merger & Restructuring Charges,-,-,-,-,-,-1,-,-,-,-,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,9.46,-9.46,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,6.58,-,-,-0.11,14.16,1.24,-10.28,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-,-3.31,3.35,-0.03,1.78,-0.08,-0.08,-0.36,-,-,Upgrade
19,Asset Writedown,-,-2.62,-,-3.62,-,2.07,-,-14.13,-,-,Upgrade
20,Other Unusual Items,-23.59,4.47,-,-2.81,-,-18.44,3.06,-18.61,-,-,Upgrade
21,Pretax Income,-1.52,9.68,-1.35,-37.48,-10.93,-13.69,-30.06,-101.99,-67.76,-,Upgrade
22,Income Tax Expense,3.27,0.82,2.34,1.7,1.89,1.33,2.07,1.16,2.16,-,Upgrade
23,Earnings From Continuing Operations,-4.79,8.86,-3.69,-39.19,-12.82,-15.02,-32.13,-103.15,-69.92,-,Upgrade
24,Net Income to Company,-4.79,8.86,-3.69,-39.19,-12.82,-15.02,-32.13,-103.15,-69.92,-,Upgrade
25,Minority Interest in Earnings,0.88,1.23,-1.14,-1.32,-0.72,0.66,0.09,0.01,0,-,Upgrade
26,Net Income,-3.91,10.09,-4.83,-40.5,-13.54,-14.36,-32.04,-103.13,-69.92,-,Upgrade
27,Net Income to Common,-3.91,10.09,-4.83,-40.5,-13.54,-14.36,-32.04,-103.13,-69.92,-,Upgrade
28,Shares Outstanding (Basic),200,181,162,121,96,73,46,41,34,-,Upgrade
29,Shares Outstanding (Diluted),200,181,162,121,96,73,46,41,34,-,Upgrade
30,Shares Change (YoY),23.08%,50.25%,69.69%,64.48%,109.36%,79.14%,34.03%,-,14.62%,-,Upgrade
31,EPS (Basic),-0.02,0.06,-0.03,-0.34,-0.14,-0.20,-0.70,-2.52,-2.05,-,Upgrade
32,EPS (Diluted),-0.02,0.06,-0.03,-0.34,-0.14,-0.20,-0.70,-2.52,-2.05,-,Upgrade
33,Free Cash Flow,-10.81,-36.88,-95.21,68.4,27.16,-97.26,-23.99,-16.84,-2.47,-,Upgrade
34,Free Cash Flow Per Share,-0.05,-0.20,-0.59,0.57,0.28,-1.33,-0.53,-0.41,-0.07,-,Upgrade
35,Operating Margin,6.22%,3.08%,-4.92%,-11.24%,-5.97%,-3.40%,-10.83%,-11.71%,-21.06%,-,Upgrade
36,Profit Margin,-1.48%,3.69%,-2.11%,-16.37%,-4.80%,-4.09%,-9.87%,-30.78%,-26.89%,-,Upgrade
37,Free Cash Flow Margin,-4.08%,-13.48%,-41.67%,27.65%,9.64%,-27.73%,-7.39%,-5.03%,-0.95%,-,Upgrade
38,EBITDA,20.21,16.74,-6.64,-20.58,-12.12,-7.64,-29.35,-32.96,-40.93,-,Upgrade
39,D&A For EBITDA,3.76,8.32,4.6,7.22,4.7,4.3,5.83,6.28,13.83,13.93,Upgrade
40,EBIT,16.46,8.42,-11.24,-27.8,-16.82,-11.94,-35.17,-39.24,-54.76,-,Upgrade
