,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,293.05,271.57,255.48,252.21,190,145.57,208.62,167.66,194.23,241.36,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,18.28,3.79,Upgrade
2,Trading Asset Securities,-,-,-,-,-,1.23,1.12,-,-,-,Upgrade
3,Cash & Short-Term Investments,293.05,271.57,255.48,252.21,190,146.8,209.74,167.66,212.51,245.15,Upgrade
4,Cash Growth,14.70%,7.68%,34.47%,71.80%,-9.41%,-12.44%,-1.30%,-31.61%,-45.51%,-33.32%,Upgrade
5,Accounts Receivable,161.96,145.31,130.89,115.35,137.43,162.23,140.34,165.41,127.89,131.05,Upgrade
6,Other Receivables,28.04,22.87,43.54,61.64,73.11,62.92,12.15,6.86,4.42,8.65,Upgrade
7,Receivables,195.36,175.13,181.73,185.03,221.06,234.54,164.55,210.97,184.26,164.82,Upgrade
8,Inventory,40.9,54.66,76.35,56.8,86.45,118.92,101.49,92.65,76.2,79.93,Upgrade
9,Prepaid Expenses,209.62,201.77,61.06,10.8,13.39,14.81,39.79,10.44,28.41,42.55,Upgrade
10,Other Current Assets,4.48,2.81,33.21,30.56,34.52,38.75,12.46,29.79,10,30.5,Upgrade
11,Total Current Assets,743.4,705.93,607.83,535.4,545.4,553.83,528.02,511.5,511.37,562.95,Upgrade
12,"Property, Plant & Equipment",51.4,33.1,42.96,54.3,62.07,84.1,60.94,68.11,70.12,95.48,Upgrade
13,Long-Term Investments,-,-,-,-,-,-,14.93,12.32,26.41,9.61,Upgrade
14,Other Intangible Assets,2.02,34.11,66.06,68.38,74.32,36.84,35.37,35.48,23.04,-,Upgrade
15,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,1.94,1.94,Upgrade
16,Other Long-Term Assets,1.29,3.28,-,1.16,2.95,3.22,30,30,48,38.66,Upgrade
17,Total Assets,798.1,776.42,716.85,659.23,684.74,677.98,669.26,657.41,680.89,734.84,Upgrade
18,Accounts Payable,51.16,76.47,38.58,40.19,36.88,58.69,59.55,87.35,58.51,54.42,Upgrade
19,Accrued Expenses,189.8,154.32,184.47,166.86,184.96,146,202.64,167.08,182.64,149.81,Upgrade
20,Short-Term Debt,7.84,4.85,7.84,13.57,14.59,0.61,18.6,18.6,17.7,20.56,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,1,-,-,-,-,-,Upgrade
22,Current Portion of Leases,9.38,6.89,15.68,16.6,16.79,22.08,40.13,20.68,24.08,26.36,Upgrade
23,Current Income Taxes Payable,7.3,4.01,5.13,2.77,3.27,4.97,6.02,3.95,3.12,1.82,Upgrade
24,Other Current Liabilities,0.7,26.15,1.26,36.33,2.82,41.11,12.4,32.9,7.79,37.62,Upgrade
25,Total Current Liabilities,266.17,272.69,252.95,276.3,260.31,273.47,339.33,330.55,293.84,290.58,Upgrade
26,Long-Term Debt,-,-,-,-,-,2,2,-,-,-,Upgrade
27,Long-Term Leases,34.47,15,14.25,20.91,22.45,36.51,7.04,30.92,21.15,33.25,Upgrade
28,Total Liabilities,300.64,287.69,267.2,297.22,282.76,311.98,348.37,361.47,314.99,323.83,Upgrade
29,Common Stock,41.41,39.16,34.51,24.15,24.15,18.49,12.33,8.56,7.13,5.95,Upgrade
30,Additional Paid-In Capital,959.19,943.9,917.55,831.89,831.89,791.32,735.85,687.95,662.37,622.05,Upgrade
31,Retained Earnings,-532.91,-529,-539.86,-535.03,-495.45,-481.91,-467.56,-435.51,-321.8,-213.69,Upgrade
32,Comprehensive Income & Other,28.58,32.61,34.16,38.85,40.55,37.99,39.89,34.47,17.71,-3.29,Upgrade
33,Total Common Equity,496.27,486.66,446.36,359.86,401.14,365.88,320.51,295.46,365.41,411.01,Upgrade
34,Minority Interest,1.18,2.06,3.29,2.15,0.84,0.12,0.39,0.47,0.49,-,Upgrade
35,Shareholders' Equity,497.46,488.73,449.65,362.02,401.98,366,320.89,295.93,365.9,411.01,Upgrade
36,Total Liabilities & Equity,798.1,776.42,716.85,659.23,684.74,677.98,669.26,657.41,680.89,734.84,Upgrade
37,Total Debt,51.69,26.75,37.76,51.08,54.83,61.2,67.77,70.19,62.93,80.16,Upgrade
38,Net Cash (Debt),241.35,244.82,217.72,201.13,135.17,85.6,141.98,97.46,149.58,164.99,Upgrade
39,Net Cash Growth,10.86%,21.72%,61.07%,134.97%,-4.80%,-12.17%,-5.08%,-40.93%,-48.20%,-49.61%,Upgrade
40,Net Cash Per Share,1.21,1.35,1.34,1.67,1.41,1.17,3.11,2.38,4.39,-,Upgrade
41,Filing Date Shares Outstanding,207.03,195.77,172.53,120.77,120.77,92.44,61.62,51.35,35.67,35.67,Upgrade
42,Total Common Shares Outstanding,207.03,195.77,172.53,120.77,120.77,92.44,61.62,42.8,35.67,29.73,Upgrade
43,Working Capital,477.23,433.24,354.88,259.1,285.09,280.36,188.69,180.96,217.53,272.37,Upgrade
44,Book Value Per Share,2.40,2.49,2.59,2.98,3.32,3.96,5.20,6.90,10.24,13.83,Upgrade
45,Tangible Book Value,494.26,452.55,380.3,291.48,326.82,329.04,285.14,259.98,342.37,411.01,Upgrade
46,Tangible Book Value Per Share,2.39,2.31,2.20,2.41,2.71,3.56,4.63,6.07,9.60,13.83,Upgrade
