,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,5563,4577,6250,7793,7469,6587,6017,12228,8636,5731,5861,Upgrade
1,Market Cap Growth,-41.26%,-41.26%,-16.32%,18.31%,24.14%,-46.13%,-30.33%,113.35%,47.35%,-22.46%,-11.72%,Upgrade
2,Enterprise Value,7868,7085,5554,7026,7160,5960,6052,10128,6948,4404,4344,Upgrade
3,Last Close Price,4.29,3.47,4.66,5.81,5.54,4.89,4.34,8.82,6.17,4.10,4.07,Upgrade
4,PE Ratio,17.36,14.49,-,17.22,24.85,12.14,11.73,25.31,23.45,16.56,13.40,Upgrade
5,Forward PE,8.50,6.57,7.21,11.54,13.45,12.01,10.65,22.34,15.91,11.75,11.82,Upgrade
6,PS Ratio,0.51,0.43,0.56,0.74,0.84,0.96,1.10,2.81,2.64,2.54,2.48,Upgrade
7,PB Ratio,0.82,0.57,0.81,1.00,0.62,0.80,0.72,1.54,1.15,0.84,0.85,Upgrade
8,P/TBV Ratio,1.69,1.69,2.62,3.35,1.16,1.40,1.20,3.22,2.21,1.74,2.18,Upgrade
9,P/FCF Ratio,8.34,6.86,8.01,9.54,16.63,-,9.57,36.38,16.75,9.68,15.89,Upgrade
10,P/OCF Ratio,3.66,3.66,4.75,5.52,7.65,8.27,6.90,18.62,11.30,8.94,14.31,Upgrade
11,PEG Ratio,3.14,3.14,3.14,3.14,3.14,3.14,3.14,3.14,3.14,3.14,3.14,Upgrade
12,EV/Sales Ratio,0.73,0.66,0.50,0.66,0.80,0.87,1.11,2.33,2.13,1.95,1.84,Upgrade
13,EV/EBITDA Ratio,4.88,4.85,3.57,4.89,7.17,7.10,9.34,18.46,15.70,8.41,6.85,Upgrade
14,EV/EBIT Ratio,8.34,8.41,5.92,8.13,14.09,11.30,13.41,24.45,21.04,9.80,7.63,Upgrade
15,EV/FCF Ratio,11.79,10.62,7.12,8.60,15.94,-,9.63,30.13,13.48,7.44,11.78,Upgrade
16,Debt / Equity Ratio,0.29,0.29,0.33,0.35,0.23,0.26,0.25,0.30,0.15,0.17,0.14,Upgrade
17,Debt / FCF Ratio,3.47,3.47,3.26,3.34,6.04,-,3.38,7.03,2.23,1.94,2.59,Upgrade
18,Return on Capital Employed (ROCE),8.16%,8.16%,10.09%,8.95%,3.54%,5.50%,5.23%,4.86%,4.12%,6.14%,7.84%,Upgrade
19,Earnings Yield,5.68%,6.90%,4.54%,5.81%,4.02%,8.24%,8.53%,3.95%,4.26%,6.04%,7.46%,Upgrade
20,FCF Yield,12.00%,14.58%,12.49%,10.48%,6.01%,7.95%,10.45%,2.75%,5.97%,10.33%,6.29%,Upgrade
21,Dividend Yield,2.50%,1.55%,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,0.08%,-,0.16%,-0.45%,-0.15%,0.35%,-0.21%,-0.21%,-0.21%,-0.80%,-0.14%,Upgrade
23,Total Shareholder Return,2.58%,1.55%,0.16%,-0.45%,-0.15%,0.35%,-0.21%,-0.21%,-0.21%,-0.80%,-0.14%,Upgrade
