,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,3344,2927,2813,2518,3274,3146,3209,3139,2666,2604,2758,2888,3639,3164,3364,3209,3434,-,-,-,-,Upgrade
1,Market Cap Growth,-6.95%,-6.95%,-12.34%,-19.76%,22.84%,20.80%,16.32%,8.66%,-26.75%,-17.71%,-18.01%,-9.98%,5.95%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2539,2044,1943,1786,2542,2412,2486,2428,1915,1885,1976,2001,2772,2254,2384,2328,3126,-,-,-,-,Upgrade
3,Last Close Price,23.40,20.48,19.36,17.33,22.54,21.65,22.08,21.30,18.09,17.67,18.72,19.28,24.29,21.12,22.46,21.33,22.83,-,-,-,-,Upgrade
4,PE Ratio,27.54,24.09,20.65,18.85,24.63,26.58,24.55,24.10,20.03,17.25,19.29,21.07,25.50,20.02,23.86,22.96,27.53,-,-,-,-,Upgrade
5,PS Ratio,2.76,2.41,2.41,2.29,3.02,2.92,2.97,2.84,2.37,2.34,2.44,2.65,3.40,3.03,3.34,3.30,3.89,-,-,-,-,Upgrade
6,PB Ratio,1.99,1.74,1.70,1.53,2.02,1.97,2.06,2.02,1.75,1.72,1.88,1.97,2.54,2.25,2.46,2.39,2.64,-,-,-,-,Upgrade
7,P/TBV Ratio,1.80,1.80,1.76,1.58,2.09,2.04,2.13,2.09,1.81,1.78,1.94,2.03,2.62,2.32,2.54,2.47,2.73,-,-,-,-,Upgrade
8,P/FCF Ratio,25.71,22.50,25.15,18.65,103.09,-,-132.36,-,-19.36,-,-,-,-,27.61,-,18.63,27.49,-,-,-,-,Upgrade
9,P/OCF Ratio,12.94,12.94,12.14,10.05,17.53,18.29,16.80,18.94,14.52,12.20,15.25,15.63,18.09,16.80,15.62,15.10,22.02,-,-,-,-,Upgrade
10,EV/Sales Ratio,2.09,1.68,1.67,1.62,2.35,2.24,2.30,2.20,1.70,1.69,1.75,1.83,2.59,2.16,2.37,2.40,3.54,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,14.44,12.77,11.49,11.16,16.10,16.78,18.36,19.25,15.61,14.09,14.38,13.63,18.66,13.86,15.45,14.91,21.42,-,-,-,-,Upgrade
12,EV/EBIT Ratio,26.04,20.97,17.33,17.13,23.60,24.31,26.27,25.62,-,17.14,17.37,16.27,22.20,16.21,18.20,17.47,25.35,-,-,-,-,Upgrade
13,EV/FCF Ratio,19.52,15.71,17.37,13.22,80.03,-,-102.55,-,-13.91,-,-,-,-,19.67,-,13.52,25.02,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.05,0.05,0.08,0.06,0.06,0.06,0.03,0.10,0.11,0.14,0.17,0.09,0.12,0.13,0.09,0.09,0.10,0.19,0.20,0.26,0.26,Upgrade
15,Debt / EBITDA Ratio,0.50,0.51,0.68,0.49,1.21,0.44,0.28,0.84,8.44,1.17,2.01,0.76,2.74,0.93,0.79,0.69,1.08,0.82,0.77,1.11,1.36,Upgrade
16,Debt / FCF Ratio,0.68,0.68,1.21,0.69,2.93,-,-1.90,-,-1.27,-,-,-,-,1.56,-,0.71,1.05,1.01,0.99,-,1.33,Upgrade
17,Asset Turnover,0.53,0.56,0.47,0.47,0.49,0.49,0.43,0.44,0.45,0.48,0.45,0.42,0.54,0.51,0.53,0.59,0.85,-,-,-,Upgrade,
18,Inventory Turnover,3.29,3.40,3.76,3.15,3.51,3.17,3.27,2.71,3.28,3.03,3.17,2.64,2.78,3.18,3.00,3.37,3.85,3.96,-,-,-,Upgrade
19,Quick Ratio,1.96,1.96,1.91,2.15,2.20,1.95,2.00,1.83,1.60,1.61,1.49,1.46,1.49,1.76,2.09,2.36,2.57,1.53,1.53,-,1.43,Upgrade
20,Current Ratio,2.47,2.47,2.29,2.57,2.61,2.39,2.45,2.25,2.01,1.97,1.86,1.92,1.87,2.20,2.56,2.74,3.05,1.85,1.88,-,1.75,Upgrade
21,Return on Equity (ROE),5.32%,11.38%,7.64%,5.24%,9.34%,11.41%,7.92%,1.71%,13.20%,12.01%,9.22%,6.87%,11.90%,11.25%,11.80%,16.07%,14.69%,23.86%,16.39%,-,Upgrade,
22,Return on Assets (ROA),2.86%,3.40%,3.49%,0.42%,4.70%,2.76%,3.78%,-0.47%,3.86%,2.55%,3.65%,1.07%,4.78%,4.20%,4.92%,3.93%,6.98%,-,-,-,Upgrade,
23,Return on Capital (ROIC),3.97%,4.66%,4.68%,0.57%,6.50%,3.78%,5.25%,-0.67%,5.56%,3.81%,5.65%,1.61%,6.82%,5.83%,6.58%,5.48%,10.72%,12.13%,9.56%,-,Upgrade,
