,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,11836,11563,12205,11416,11200,10816,9974,11446,10928,11716,Upgrade
1,Revenue Growth (YoY),-3.02%,1.29%,8.97%,5.54%,12.29%,-5.50%,-8.73%,-2.31%,1.40%,12.91%,Upgrade
2,Cost of Revenue,7900,7341,8416,7669,7258,6975,6043,6806,6112,7046,Upgrade
3,Gross Profit,3936,4222,3789,3747,3942,3842,3931,4640,4816,4670,Upgrade
4,"Selling, General & Admin",2472,2504,2565,2747,2141,2606,1920,2708,2124,2464,Upgrade
5,Other Operating Expenses,-502.61,-168.99,-508.37,-421.05,-111.32,33.79,-542.04,-117.47,-504.46,-119.05,Upgrade
6,Operating Expenses,2040,2414,2087,2319,2056,2649,1378,2595,1620,2352,Upgrade
7,Operating Income,1896,1808,1702,1428,1886,1192,2553,2045,3196,2318,Upgrade
8,Interest Expense,-266.47,-317.89,-317.22,-257.86,-196.49,-217.76,-231.18,-308.75,-392.14,-331.64,Upgrade
9,Interest & Investment Income,129.03,811.45,157.57,703.36,164.14,852.55,109.1,1023,113.33,867.1,Upgrade
10,Earnings From Equity Investments,0.26,0.52,0.18,-1.14,-12.44,-42.74,-0.38,-4.5,0.02,-,Upgrade
11,Currency Exchange Gain (Loss),-,-183.44,-,-797.06,-,121.19,-,321.78,-,-81.56,Upgrade
12,Other Non Operating Income (Expenses),-22.87,-24.22,-0.73,31.26,-45.06,-14.39,-2.24,-17.08,-0.32,-18.16,Upgrade
13,EBT Excluding Unusual Items,1736,2094,1541,1107,1796,1891,2428,3060,2916,2754,Upgrade
14,Gain (Loss) on Sale of Investments,-,-3.3,-,-,-,53.98,-12.07,10.49,-10.49,-7.15,Upgrade
15,Gain (Loss) on Sale of Assets,-,-26.84,-,-69.25,-,-31.34,-,-14.62,-,-32.55,Upgrade
16,Pretax Income,1736,2064,1541,1037,1796,1914,2416,3055,2906,2714,Upgrade
17,Income Tax Expense,332.58,483.42,314.58,379.7,504.28,492.03,547.34,711.95,641.04,679.01,Upgrade
18,Earnings From Continuing Operations,1403,1581,1227,657.68,1292,1422,1869,2343,2265,2035,Upgrade
19,Net Income to Company,1403,1581,1227,657.68,1292,1422,1869,2343,2265,2035,Upgrade
20,Minority Interest in Earnings,5.73,-5.74,-1.13,-8.62,-15.43,-8.35,-8.26,-8.2,-5.43,-4.93,Upgrade
21,Net Income,1409,1575,1226,649.06,1276,1413,1860,2335,2260,2030,Upgrade
22,Net Income to Common,1409,1575,1226,649.06,1276,1413,1860,2335,2260,2030,Upgrade
23,Net Income Growth,14.95%,142.62%,-3.95%,-54.08%,-31.40%,-39.48%,-17.67%,15.04%,20.33%,9.55%,Upgrade
24,Shares Outstanding (Basic),1142,1157,1162,1162,1162,1168,1182,1189,1190,1190,Upgrade
25,Shares Outstanding (Diluted),1142,1157,1162,1162,1162,1168,1182,1189,1190,1190,Upgrade
26,Shares Change (YoY),-1.71%,-0.41%,-,-0.47%,-1.69%,-1.76%,-0.63%,-0.09%,-0.00%,-1.96%,Upgrade
27,EPS (Basic),1.23,1.36,1.05,0.56,1.10,1.21,1.57,1.96,1.90,1.71,Upgrade
28,EPS (Diluted),1.23,1.36,1.05,0.56,1.10,1.21,1.57,1.96,1.90,1.71,Upgrade
29,EPS Growth,16.95%,143.62%,-3.94%,-53.83%,-30.23%,-38.43%,-17.13%,15.14%,20.34%,11.30%,Upgrade
30,Free Cash Flow,743.25,1206,1200,909.78,1778,1890,1932,1614,2667,1970,Upgrade
31,Free Cash Flow Per Share,0.65,1.04,1.03,0.78,1.53,1.62,1.63,1.36,2.24,1.66,Upgrade
32,Dividend Per Share,0.700,0.700,0.700,0.700,0.700,0.700,1.000,1.300,1.200,1.250,Upgrade
33,Dividend Growth,0%,0%,0%,0%,-30.00%,-46.15%,-16.67%,4.00%,20.00%,4.17%,Upgrade
34,Operating Margin,16.02%,15.63%,13.94%,12.51%,16.84%,11.02%,25.59%,17.87%,29.24%,19.78%,Upgrade
35,Profit Margin,11.90%,13.62%,10.04%,5.69%,11.39%,13.07%,18.65%,20.40%,20.68%,17.33%,Upgrade
36,Free Cash Flow Margin,6.28%,10.43%,9.83%,7.97%,15.88%,17.48%,19.37%,14.10%,24.41%,16.81%,Upgrade
37,EBITDA,2350,2215,2116,1820,2305,1588,2962,2430,3590,2695,Upgrade
38,D&A For EBITDA,454.49,407.03,414.31,391.62,419.4,395.5,409.02,385.06,394.19,376.75,Upgrade
39,EBIT,1896,1808,1702,1428,1886,1192,2553,2045,3196,2318,Upgrade
