,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,21024,18190,26750,18667,24516,18247,17377,20484,28002,20540,Upgrade
1,Short-Term Investments,-,28.43,-,28.27,-,10.38,5970,12.27,-,13.56,Upgrade
2,Trading Asset Securities,-,-,-,1.49,1.04,0.91,-,100.88,-,12.86,Upgrade
3,Cash & Short-Term Investments,21024,18218,26750,18697,24517,18258,23347,20597,28002,20567,Upgrade
4,Cash Growth,-21.41%,-2.56%,9.11%,2.41%,5.01%,-11.36%,-16.62%,0.15%,37.71%,-4.80%,Upgrade
5,Accounts Receivable,2579,2553,2839,2932,3287,2970,3087,3375,3513,3651,Upgrade
6,Other Receivables,1490,978.48,1708,1165,1600,1096,1376,1082,1712,1238,Upgrade
7,Receivables,4069,3532,4547,4097,4887,4066,4464,4458,5224,4889,Upgrade
8,Inventory,4093,4352,3501,4545,3638,4162,4197,4311,4728,3802,Upgrade
9,Prepaid Expenses,-,40.88,-,47.07,-,68.89,-,39.92,-,61.72,Upgrade
10,Other Current Assets,2.43,666.83,0.3,722.41,8.83,713.77,10.33,536.13,4.03,748.8,Upgrade
11,Total Current Assets,29188,26810,34798,28109,33051,27269,32019,29941,37959,30068,Upgrade
12,"Property, Plant & Equipment",10426,10157,9776,9261,8921,8785,8875,9031,9154,9354,Upgrade
13,Long-Term Investments,5257,1707,2182,3152,3427,4284,4188,3736,3982,2532,Upgrade
14,Goodwill,-,488.29,-,488.29,-,488.29,-,488.29,-,488.29,Upgrade
