,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,39.28,39.28,45.02,45.02,44.9,-,62.82,-,71.92,-,63.75,-,99.22,-,110.38,-,94.2,-,77.04,-,Upgrade
1,Short-Term Investments,5.36,5.36,14.85,14.85,28.2,-,7.85,-,6.64,-,28.54,-,3.88,-,-,-,6.05,-,-,-,Upgrade
2,Trading Asset Securities,5.96,5.96,2.24,2.24,7.53,-,8.02,-,7.96,-,7.83,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,50.6,50.6,62.11,62.11,80.63,78.69,78.69,86.52,86.52,100.11,100.11,-,103.1,110.38,110.38,-,100.25,77.04,77.04,-,Upgrade
4,Cash Growth,-37.24%,-35.70%,-21.07%,-28.21%,-6.81%,-21.40%,-21.40%,-,-16.08%,-9.30%,-9.30%,-,2.84%,43.28%,43.28%,-,30.61%,-21.51%,-21.51%,-,Upgrade
5,Accounts Receivable,1.34,1.34,2.4,2.4,1.44,-,1.65,-,1.92,-,2.85,-,1.23,-,1.64,-,0.62,-,0.72,-,Upgrade
6,Other Receivables,0.54,0.54,0.79,0.79,-,-,0.48,-,-,-,1.01,-,-,-,0.28,-,-,-,0.59,-,Upgrade
7,Receivables,1.88,1.88,3.19,3.19,1.44,-,2.13,-,1.92,-,3.87,-,1.23,-,1.92,-,0.62,-,1.31,-,Upgrade
8,Inventory,8.96,8.96,11.54,11.54,12.25,-,10.34,-,12.8,-,11.85,-,11.63,-,13.74,-,12,-,12,-,Upgrade
9,Prepaid Expenses,-,-,1.31,1.31,-,-,1.27,-,-,-,0.99,-,-,-,0.63,-,-,-,0.84,-,Upgrade
10,Other Current Assets,0.31,0.31,2.24,2.24,0.3,-,3.27,-,3.27,-,6.84,-,3.26,-,6.6,-,3.24,-,6.57,-,Upgrade
11,Total Current Assets,61.75,61.75,80.39,80.39,94.62,-,95.69,-,104.5,-,123.66,-,119.22,-,133.28,-,116.11,-,97.77,-,Upgrade
12,"Property, Plant & Equipment",67.02,67.02,69.79,69.79,72,-,48.47,-,45.89,-,50.64,-,43.95,-,45.22,-,44.55,-,43.43,-,Upgrade
13,Long-Term Investments,20.69,20.69,6.48,6.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,0.98,0.98,0.98,0.98,0.84,-,0.84,-,0.76,-,0.76,-,0.58,-,0.58,-,0.61,-,0.62,-,Upgrade
15,Other Long-Term Assets,7.06,7.06,7.95,7.95,8.12,-,32.36,-,33.53,-,2.87,-,3.36,-,2.58,-,2.64,-,3.53,-,Upgrade
16,Total Assets,157.49,157.49,165.59,165.59,175.57,-,177.36,-,184.67,-,177.93,-,167.1,-,181.66,-,163.91,-,145.34,-,Upgrade
