,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,30.3,30.3,35.69,35.69,42.45,35,39.98,41.84,45.57,44.01,46.8,40.16,41.53,32.56,42.98,38.16,38.34,29.44,36.89,36.18,Upgrade
1,Revenue Growth (YoY),-28.63%,-13.42%,-10.72%,-14.69%,-6.84%,-20.48%,-14.58%,4.19%,9.72%,35.17%,8.89%,5.24%,8.33%,10.61%,16.51%,5.46%,1.41%,-6.82%,-12.46%,-5.94%,Upgrade
2,Cost of Revenue,11.68,11.68,13.72,13.72,15.17,12.96,13.47,15.64,16.13,15.89,16.44,14.45,14.49,11.39,14.3,13.78,12.83,10.08,12.62,12.65,Upgrade
3,Gross Profit,18.62,18.62,21.98,21.98,27.28,22.04,26.5,26.2,29.44,28.13,30.37,25.7,27.04,21.17,28.68,24.38,25.51,19.36,24.27,23.53,Upgrade
4,"Selling, General & Admin",16.28,16.28,20.7,20.7,18.78,17.88,26.26,17.89,20.73,17.13,25.18,17.25,20.13,15.95,21.48,14.43,13.81,12.66,17.86,14.59,Upgrade
5,Operating Expenses,16.28,16.28,20.7,20.7,18.78,17.88,26.26,17.89,20.73,17.13,25.59,17.25,20.13,15.95,21.48,14.43,13.81,12.66,17.86,14.59,Upgrade
6,Operating Income,2.35,2.35,1.28,1.28,8.5,4.16,0.25,8.31,8.72,11,4.78,8.45,6.91,5.22,7.2,9.95,11.7,6.7,6.41,8.94,Upgrade
7,Interest Expense,-0.12,-0.12,-0.16,-0.16,-0.16,-0.17,-0.16,-0.17,-0.15,-0.19,-0.19,-0.21,-0.18,-0.17,-0.19,-0.19,-0.18,-0.17,-0.19,-0.17,Upgrade
8,Interest & Investment Income,-,-,0.79,0.79,-,-,0.9,-,-,-,0.03,-,-,-,0.56,-,-,-,-,-,Upgrade
9,Currency Exchange Gain (Loss),0.31,0.31,0.17,0.17,-0.5,-0.6,0.24,1.46,-1.69,-4.16,0.52,0.15,-0,-0.65,-0.59,1.35,0.39,0.87,-0.5,-0.25,Upgrade
10,Other Non Operating Income (Expenses),0.69,0.69,0.18,0.18,0.78,0.76,-2.42,0.55,0.27,0.09,0.51,-0.16,0.12,-0.15,-1.08,0.02,0.24,1.06,0.29,0.35,Upgrade
11,EBT Excluding Unusual Items,3.23,3.23,2.25,2.25,8.62,4.15,-1.2,10.14,7.15,6.75,5.65,8.23,6.85,4.24,5.9,11.12,12.16,8.45,6.01,8.87,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,0.28,0.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,-,-,-,-,2.22,-,-,-,-0.69,-,-,-,-0.64,-0.62,-1.26,-2.58,-0.1,-2.65,Upgrade
14,Pretax Income,3.23,3.23,2.53,2.53,8.62,4.15,1.01,10.14,7.15,6.75,4.96,8.23,6.85,4.24,5.26,10.5,10.9,5.88,5.91,6.22,Upgrade
15,Income Tax Expense,0.37,0.37,0.37,0.37,1.5,0.65,-0.42,1.47,1.68,1.59,0.79,1.31,1.24,0.81,0.11,1.97,2.06,1.26,1.17,1.57,Upgrade
16,Net Income,2.86,2.86,2.15,2.15,7.11,3.5,1.44,8.67,5.47,5.16,4.16,6.92,5.6,3.43,5.15,8.53,8.84,4.61,4.74,4.66,Upgrade
17,Net Income to Common,2.86,2.86,2.15,2.15,7.11,3.5,1.44,8.67,5.47,5.16,4.16,6.92,5.6,3.43,5.15,8.53,8.84,4.61,4.74,4.66,Upgrade
18,Net Income Growth,-59.76%,-18.20%,49.83%,-75.17%,30.08%,-32.20%,-65.48%,25.30%,-2.41%,50.32%,-19.21%,-18.89%,-36.58%,-25.57%,8.67%,83.19%,252.21%,17.02%,-40.72%,-48.31%,Upgrade
19,Shares Outstanding (Basic),1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,Upgrade
20,Shares Outstanding (Diluted),1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,Upgrade
21,EPS (Basic),0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,Upgrade
22,EPS (Diluted),0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,Upgrade
23,EPS Growth,-59.75%,-18.21%,49.81%,-75.17%,30.06%,-32.18%,-65.47%,25.30%,-2.40%,50.29%,-19.22%,-18.89%,-36.59%,-25.56%,8.67%,83.21%,252.23%,17.02%,-40.72%,-48.32%,Upgrade
24,Free Cash Flow,5.33,5.33,3.23,3.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Free Cash Flow Per Share,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Dividend Per Share,0.002,0.002,0.004,0.004,0.008,-,0.008,-,0.013,-,0.006,-,-,-,0.006,-,-,-,-,-,Upgrade
27,Dividend Growth,-75.00%,-,-50.00%,-,-38.46%,-,33.33%,-,-,-,0%,-,-,-,-,-,-,-,-,-,Upgrade
28,Gross Margin,61.46%,61.46%,61.57%,61.57%,64.26%,62.98%,66.29%,62.62%,64.61%,63.91%,64.88%,64.01%,65.11%,65.00%,66.72%,63.88%,66.53%,65.76%,65.78%,65.04%,Upgrade
29,Operating Margin,7.74%,7.74%,3.57%,3.57%,20.02%,11.89%,0.62%,19.87%,19.12%,24.99%,10.21%,21.05%,16.64%,16.02%,16.74%,26.07%,30.51%,22.75%,17.37%,24.72%,Upgrade
30,Profit Margin,9.45%,9.45%,6.03%,6.03%,16.76%,10.00%,3.59%,20.73%,12.00%,11.73%,8.90%,17.24%,13.49%,10.55%,11.99%,22.36%,23.05%,15.67%,12.85%,12.87%,Upgrade
31,Free Cash Flow Margin,17.58%,17.58%,9.04%,9.04%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,EBITDA,3.37,3.37,2.47,2.47,9.67,5.4,1.49,9.44,10.01,12.12,5.9,9.48,8.03,6.25,8.23,10.89,12.71,7.64,7.35,9.54,Upgrade
33,EBITDA Margin,11.13%,11.13%,6.92%,6.92%,22.79%,15.44%,3.72%,22.55%,21.96%,27.54%,12.61%,23.62%,19.33%,19.19%,19.14%,28.53%,33.15%,25.95%,19.92%,26.37%,Upgrade
34,D&A For EBITDA,1.03,1.03,1.2,1.2,1.17,1.24,1.24,1.12,1.29,1.12,1.12,1.03,1.11,1.03,1.03,0.94,1.01,0.94,0.94,0.6,Upgrade
35,EBIT,2.35,2.35,1.28,1.28,8.5,4.16,0.25,8.31,8.72,11,4.78,8.45,6.91,5.22,7.2,9.95,11.7,6.7,6.41,8.94,Upgrade
36,EBIT Margin,7.74%,7.74%,3.57%,3.57%,20.02%,11.89%,0.62%,19.87%,19.12%,24.99%,10.21%,21.05%,16.64%,16.02%,16.74%,26.07%,30.51%,22.75%,17.37%,24.72%,Upgrade
37,Effective Tax Rate,11.38%,11.38%,14.80%,14.80%,17.45%,15.68%,-,14.49%,23.48%,23.49%,15.98%,15.93%,18.14%,19.03%,2.02%,18.73%,18.92%,21.50%,19.76%,25.16%,Upgrade
