,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,172.73,154.1,313.93,273.85,249.91,318.73,378.59,231.3,220.12,205.36,179.56,222.07,178.92,58.47,142.75,314.01,218.38,337.27,326.99,Upgrade
1,Trading Asset Securities,-,351.58,387.15,345.07,337.47,340.83,374.49,364.84,618.88,682.63,800.64,763.35,787.01,875.1,1060,991.88,841.13,884.22,732.69,717.79,Upgrade
2,Cash & Short-Term Investments,524.3,524.3,541.25,658.99,611.32,590.74,693.23,743.43,850.18,902.74,1006,942.91,1009,1054,1119,1135,1155,1103,1070,1045,Upgrade
3,Cash Growth,-14.23%,-11.25%,-21.92%,-11.36%,-28.10%,-34.56%,-31.09%,-21.16%,-15.75%,-14.35%,-10.09%,-16.90%,-12.64%,-4.41%,4.58%,8.60%,7.99%,-,1883.34%,886.25%,Upgrade
4,Accounts Receivable,-,170.71,200.22,199.04,180.09,198.88,198.08,238.33,228.01,177.55,197.2,280.44,210.91,203.94,203.42,217.91,184.18,142.73,157.98,159.37,Upgrade
5,Other Receivables,-,3.74,3.88,3.5,3,5.69,4.92,5.01,2.54,5.4,11.16,5.3,4.9,34.08,4.96,4.45,0.64,0.77,0.59,3.85,Upgrade
6,Receivables,-,174.45,204.1,202.53,183.09,204.57,203,243.34,230.54,182.95,208.36,285.74,215.82,238.01,208.39,222.36,184.82,143.5,158.57,163.22,Upgrade
7,Inventory,-,251.64,241.22,230.44,251.84,275.76,277.04,298.77,312.46,345.46,337.51,281.42,264.42,234.44,222.82,226.89,224.56,220.83,207.72,164.29,Upgrade
8,Prepaid Expenses,-,-,-,-,0.33,-,0.01,-,0.46,-,0,-,0.01,-,0.4,-,-,-,-,-,Upgrade
