,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,659.14,582.19,812.52,910.26,922.53,920,927,661.48,781.93,675.57,606.69,553.49,486.61,628.31,928.36,628.12,651.64,729.19,590.75,551.05,Upgrade
1,Trading Asset Securities,0.29,-,-,-,121.6,150.93,102.39,243.45,257.8,258.29,304.8,316.72,356.48,342.53,-,0.15,0.08,-,-,-,Upgrade
2,Cash & Short-Term Investments,659.43,582.19,812.52,910.26,1044,1071,1029,904.93,1040,933.87,911.49,870.2,843.09,970.83,928.36,628.27,651.72,729.19,590.75,551.05,Upgrade
3,Cash Growth,-36.84%,-45.64%,-21.07%,0.59%,0.42%,14.68%,12.93%,3.99%,23.32%,-3.81%,-1.82%,38.51%,29.36%,33.14%,57.15%,14.01%,28.21%,77.09%,51.17%,8.57%,Upgrade
4,Accounts Receivable,1025,1012,791.61,741.42,584.68,824.07,562.06,494.4,469.92,520.06,444.07,518.03,581.65,711.64,849.56,806.91,723.07,728.61,610.31,622.35,Upgrade
5,Other Receivables,11.44,28.11,11.6,40.42,15.51,30.62,25.11,25.61,13.11,22.95,6.43,50.58,8.31,8.35,5,42.68,4.32,10.92,11.05,19.57,Upgrade
6,Receivables,1036,1041,803.21,781.84,600.19,854.69,587.18,520.01,483.03,543.01,450.5,568.62,589.96,719.99,854.56,849.59,727.39,739.53,621.35,641.92,Upgrade
7,Inventory,915.67,1037,1166,1001,953.98,853.34,765.14,864.21,918.63,824.22,865.5,808.47,789.73,726.22,757.64,752.87,798.33,743.93,795.1,841.42,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,-,-,0.07,-,0.1,Upgrade
9,Other Current Assets,199.09,183.67,186.5,74.92,177.42,135.87,209.17,119.96,230.3,173.46,202.67,64.72,175.47,155.9,144.26,85.74,145.48,147.85,134.26,97.57,Upgrade
10,Total Current Assets,2810,2844,2968,2768,2776,2915,2591,2409,2672,2475,2430,2312,2398,2573,2685,2316,2323,2361,2141,2132,Upgrade
11,"Property, Plant & Equipment",1063,1070,1078,1113,1047,1021,1007,991.96,903.02,896.66,878.56,866.5,871.53,868.12,882.49,864.82,867.73,889.5,909.6,931.2,Upgrade
12,Long-Term Investments,69.5,71.32,73.12,73.18,74.25,74.43,76.57,73.16,76.71,77.58,71.29,78.79,94.64,96.11,97.35,98.51,105.59,107.01,106.34,106.99,Upgrade
13,Goodwill,2.79,2.79,2.79,2.79,16.49,16.49,16.49,16.49,18.12,18.12,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,15.95,Upgrade
