,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4453,4091,3142,4621,4085,3654,3683,3263,2940,3780,3763,4448,5564,4540,4068,3008,3191,3036,1863,1730,2402,Upgrade
1,Market Cap Growth,11.97%,11.97%,-14.69%,41.62%,38.94%,-3.35%,-2.14%,-26.65%,-47.16%,-16.73%,-7.50%,47.89%,74.34%,49.54%,118.41%,73.83%,32.89%,24.94%,-35.20%,-45.88%,4.60%,Upgrade
2,Enterprise Value,4228,3950,2802,4162,3627,3318,3313,2846,2524,3420,3408,4271,5388,4333,3980,3212,3396,3135,2077,2086,2758,Upgrade
3,Last Close Price,7.60,7.11,5.46,7.97,7.05,6.30,6.35,5.63,5.07,6.52,6.49,7.66,9.59,7.82,7.01,6.31,6.70,6.37,3.90,3.62,5.02,Upgrade
4,PE Ratio,19.36,17.46,14.82,28.14,27.77,-43.39,-22.11,-16.40,-,-,-,-,131.84,91.16,56.46,38.84,44.69,-11.15,-6.19,-5.31,-,Upgrade
5,Forward PE,-,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,123.90,Upgrade
6,PS Ratio,1.23,1.17,0.96,1.58,1.34,1.39,1.65,1.56,1.83,2.57,2.53,3.05,3.51,2.62,2.26,1.63,1.77,1.81,1.16,1.09,1.53,Upgrade
7,PB Ratio,2.13,1.84,1.46,2.23,2.02,1.96,2.02,1.84,1.67,2.00,1.95,2.30,2.83,2.31,2.09,1.56,2.19,2.06,1.29,1.23,1.71,Upgrade
8,P/TBV Ratio,2.18,2.18,1.74,2.63,2.38,2.32,2.37,2.12,1.92,2.24,2.16,2.56,3.15,2.56,2.32,1.73,2.53,2.41,1.51,1.42,1.99,Upgrade
9,P/FCF Ratio,-,-41.78,-,-,-,40.17,-,-20.29,-,-,-,13.69,-,14.40,16.37,19.51,49.57,-,9.39,-,10.34,Upgrade
10,P/OCF Ratio,97.16,97.16,-,-,-,7.45,-,16.15,8.88,19.36,-,10.59,18.98,10.74,12.43,13.30,31.78,-,7.01,-,7.24,Upgrade
11,PEG Ratio,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,Upgrade
12,EV/Sales Ratio,1.21,1.13,0.86,1.42,1.19,1.26,1.49,1.36,1.57,2.32,2.29,2.93,3.40,2.50,2.22,1.75,1.88,1.87,1.29,1.32,1.75,Upgrade
13,EV/EBITDA Ratio,8.12,7.82,6.07,10.38,9.45,26.48,98.28,9087.22,-,-,32.55,33.88,31.97,18.53,14.16,10.82,11.90,-898.72,-45.03,-26.53,-,Upgrade
14,EV/EBIT Ratio,11.72,10.75,8.53,15.18,13.85,397.90,-41.16,-25.67,-,-,4417.01,-,79.03,32.07,22.27,16.42,18.83,-27.99,-13.38,-10.95,-,Upgrade
15,EV/FCF Ratio,-43.18,-40.34,-,-,-,36.47,-,-17.70,-,-,-,13.15,-,13.75,16.01,20.84,52.75,-,10.47,-,11.88,Upgrade
