,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5818,4728,3871,5339,5795,5856,6436,6861,6567,7355,8854,8669,11489,4786,4719,4044,4456,4489,4651,4988,5743,Upgrade
1,Market Cap Growth,-19.26%,-19.26%,-39.86%,-22.18%,-11.76%,-20.38%,-27.31%,-20.86%,-42.84%,53.68%,87.64%,114.33%,157.84%,6.61%,1.45%,-18.92%,-22.42%,-21.28%,-15.85%,-34.28%,59.85%,Upgrade
2,Enterprise Value,6475,5407,4615,5759,6215,6272,6998,7245,6952,7685,9168,9602,12422,5603,5517,4874,5285,5388,5520,5840,6595,Upgrade
3,Last Close Price,7.53,6.12,5.01,6.91,7.50,7.58,8.33,8.88,8.50,9.52,11.46,11.22,14.87,7.10,7.00,6.00,6.61,6.66,6.90,7.40,8.52,Upgrade
4,PE Ratio,13025.38,10586.36,-791.28,-443.13,-,-29.71,-32.14,-34.35,-,-100.44,-117.87,-105.40,-,-28.72,-26.09,-,-,-,282.85,-,100.89,Upgrade
5,Forward PE,-,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,Upgrade
6,PS Ratio,3.04,2.48,2.00,2.69,2.85,2.93,3.26,3.44,3.34,3.47,4.26,4.14,5.72,2.68,2.81,2.63,3.06,3.16,3.24,3.51,3.79,Upgrade
7,PB Ratio,2.36,1.90,1.56,2.17,2.34,2.33,2.56,2.75,2.64,2.71,3.28,3.22,4.28,2.26,2.22,1.90,2.07,1.95,2.01,2.15,2.45,Upgrade
8,P/TBV Ratio,2.38,2.38,1.97,2.72,2.93,2.98,3.30,3.53,3.41,3.53,4.32,4.27,5.70,3.36,3.25,2.81,3.05,2.80,2.87,3.10,3.52,Upgrade
9,P/FCF Ratio,-,-74.91,-26.05,-,-,-97.19,-74.86,-,-,-42.41,-,-,-80.51,-,-,-,78.74,-256.18,-,-,272.66,Upgrade
10,P/OCF Ratio,67.00,67.00,-667.59,-,-,43.63,53.45,-,-54.00,-49.29,-,-,-,-,-,-,34.09,53.78,-,-,35.48,Upgrade
11,PEG Ratio,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,1.30,Upgrade
12,EV/Sales Ratio,3.39,2.83,2.38,2.90,3.06,3.14,3.55,3.63,3.54,3.62,4.41,4.59,6.18,3.13,3.28,3.17,3.62,3.79,3.84,4.11,4.36,Upgrade
13,EV/EBITDA Ratio,46.93,36.29,30.96,42.54,-,-787.03,-274.84,-162.68,-,1191.78,1508.56,498.13,-,-448.19,-374.80,-393.30,-,51.52,92.68,87.96,60.54,Upgrade
14,EV/EBIT Ratio,275.76,151.90,128.20,248.55,-,-52.48,-51.79,-46.84,-,-76.92,-,-,-,-48.18,-47.29,-,-,801.28,-154.17,-,336.14,Upgrade
15,EV/FCF Ratio,-102.59,-85.66,-31.05,-,-,-104.09,-81.40,-,-,-44.31,-,-,-87.05,-,-,-,93.40,-307.44,-,-,313.12,Upgrade
16,Debt / Equity Ratio,0.38,0.38,0.43,0.45,0.47,0.33,0.35,0.35,0.38,0.30,0.34,0.34,0.34,0.48,0.44,0.46,0.47,0.43,0.45,0.42,0.41,Upgrade
17,Debt / EBITDA Ratio,6.85,4.27,4.94,5.67,-,3.79,5.44,5.23,-,5.41,11.10,9.44,-,6.78,7.11,51.28,-,6.97,7.34,63.43,8.09,Upgrade
18,Debt / FCF Ratio,-,-14.96,-7.17,-,-,-13.92,-10.13,-,-,-4.72,-,-,-6.49,-,-,-,17.76,-56.07,-,-,46.05,Upgrade
19,Asset Turnover,0.45,0.41,0.30,0.52,0.48,0.45,0.35,0.49,0.44,0.45,0.31,0.67,0.48,0.56,0.28,0.49,0.35,0.40,0.20,0.46,Upgrade,
20,Inventory Turnover,1.64,1.57,1.49,1.24,2.54,2.12,2.01,1.57,2.58,2.12,2.12,1.62,3.36,2.13,2.58,1.37,2.57,1.49,1.76,1.03,2.14,Upgrade
21,Quick Ratio,0.67,0.67,0.72,0.73,0.84,0.81,0.85,0.83,0.89,0.90,0.95,0.92,1.00,0.59,0.60,0.57,0.68,0.59,0.61,0.61,0.70,Upgrade
22,Current Ratio,1.36,1.36,1.28,1.29,1.29,1.36,1.35,1.42,1.38,1.47,1.46,1.46,1.47,1.13,1.12,1.12,1.14,1.20,1.21,1.23,1.26,Upgrade
