,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,12672,10131,10241,9586,10459,12348,13616,11228,8810,8934,11388,10517,14755,10569,10928,10564,12744,15180,17884,14613,15285,Upgrade
1,Market Cap Growth,-17.95%,-17.95%,-24.79%,-14.63%,18.72%,38.21%,19.57%,6.76%,-40.29%,-15.47%,4.21%,-0.45%,15.78%,-30.37%,-38.89%,-27.71%,-16.62%,-1.20%,37.46%,3.46%,25.86%,Upgrade
2,Enterprise Value,12411,9828,9649,8271,9144,11150,12243,11724,9306,9386,11682,10954,15192,11029,11168,10429,12609,14996,17443,14666,15338,Upgrade
3,Last Close Price,11.72,9.37,9.38,8.58,9.36,11.05,12.16,12.03,9.44,9.58,12.21,11.13,15.62,11.19,11.57,10.86,13.10,15.60,18.35,14.77,15.44,Upgrade
4,PE Ratio,47.42,37.26,30.29,25.89,25.60,22.80,21.62,17.64,13.84,15.14,18.31,17.87,26.64,20.19,26.25,24.13,28.92,29.72,33.69,27.67,29.06,Upgrade
5,Forward PE,-,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,21.24,-,-,-,-,Upgrade
6,PS Ratio,2.13,1.68,1.76,1.67,1.81,2.17,2.38,1.94,1.50,1.49,1.80,1.70,2.46,1.90,2.22,2.23,2.92,3.58,4.42,3.89,4.10,Upgrade
7,PB Ratio,1.77,1.32,1.35,1.25,1.39,1.63,1.83,1.47,1.61,1.68,2.22,2.14,3.11,-,2.48,2.35,2.93,3.64,4.58,3.63,3.93,Upgrade
8,P/TBV Ratio,1.47,1.47,1.49,1.38,1.53,1.81,2.02,1.63,1.86,1.93,2.57,2.38,3.47,-,2.76,2.61,3.29,3.96,5.02,3.93,4.26,Upgrade
9,P/FCF Ratio,-,-,-,-,-,47.92,-638.23,-,320.89,-,63.12,-,60.12,-402.36,-53.33,-,-,-,-,53.10,-,Upgrade
10,P/OCF Ratio,24.32,24.32,11.61,9.33,8.82,7.94,9.89,8.52,7.42,7.38,9.48,8.87,12.06,12.52,18.48,20.64,24.21,31.45,24.64,20.04,19.41,Upgrade
11,EV/Sales Ratio,2.05,1.63,1.66,1.44,1.58,1.96,2.14,2.02,1.59,1.56,1.85,1.77,2.53,1.99,2.27,2.20,2.89,3.53,4.31,3.91,4.11,Upgrade
12,EV/EBITDA Ratio,13.60,11.51,10.87,9.21,9.82,10.22,11.19,10.20,8.11,8.57,9.91,9.52,14.22,10.96,13.68,13.45,17.16,20.51,24.36,20.56,21.24,Upgrade
13,EV/EBIT Ratio,28.18,22.32,19.72,16.10,16.27,15.14,16.34,14.28,11.22,11.94,13.20,12.63,18.96,14.61,19.51,19.27,24.85,29.40,34.83,29.23,29.62,Upgrade
14,EV/FCF Ratio,-16.13,-,-,-,-,43.27,-573.85,-,338.97,-,64.74,-,61.90,-419.87,-54.50,-,-,-,-,53.29,-,Upgrade
15,Debt / Equity Ratio,0.30,0.30,0.31,0.31,0.28,0.25,0.25,0.24,0.31,0.30,0.31,0.32,0.33,-,0.38,0.36,0.33,0.34,0.11,0.07,0.09,Upgrade
16,Debt / EBITDA Ratio,2.51,2.27,2.75,2.17,3.67,1.66,2.11,1.48,1.40,1.38,1.43,1.29,1.55,-,1.76,1.82,2.10,1.93,0.52,0.38,0.51,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,7.39,-88.41,-,61.72,-,8.85,-,6.32,-,-8.28,-,-,-,-,1.00,-,Upgrade
18,Asset Turnover,0.54,0.50,0.46,0.49,0.48,0.50,0.54,0.59,0.63,0.69,0.69,-,-,0.71,0.67,0.57,0.68,0.86,0.69,0.71,Upgrade,
19,Inventory Turnover,5.79,5.47,5.71,5.58,6.97,5.64,6.24,5.56,5.36,5.23,5.21,4.74,-,-,6.35,6.49,6.53,7.17,8.60,7.56,8.21,Upgrade
