,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,19210,23470,16397,21622,24997,34000,35366,38822,42841,38662,52165,59158,56586,60203,59801,81905,57132,55414,49529,52414,63898,Upgrade
1,Market Cap Growth,-30.97%,-30.97%,-53.64%,-44.31%,-41.65%,-12.06%,-32.20%,-34.37%,-24.29%,-35.78%,-12.77%,-27.77%,-0.96%,8.64%,20.74%,56.26%,-10.59%,-3.90%,-13.12%,-17.02%,22.66%,Upgrade
2,Enterprise Value,144020,151132,144754,142731,149314,159426,151090,161116,169353,169400,185254,172888,185117,184445,185707,194855,190249,188405,171112,160715,172198,Upgrade
3,Last Close Price,2.39,2.92,2.04,2.69,3.11,4.23,4.40,4.83,5.33,4.81,6.49,7.23,6.92,7.36,7.31,9.55,6.65,6.36,5.68,5.70,6.95,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,76.23,-,19.25,14.89,5.54,4.93,6.42,4.50,4.78,4.24,4.37,5.18,Upgrade
5,Forward PE,-,-,33.83,11.28,5.60,8.40,10.67,20.47,13.17,7.91,10.34,5.37,4.11,4.27,5.04,6.16,4.57,4.02,3.85,3.87,5.26,Upgrade
6,PS Ratio,0.36,0.44,0.28,0.38,0.45,0.43,0.44,0.51,0.56,0.47,0.54,0.58,0.55,0.61,0.68,0.98,0.70,0.87,0.83,0.89,1.06,Upgrade
7,PB Ratio,0.34,0.29,0.19,0.25,0.29,0.38,0.37,0.39,0.43,0.32,0.43,0.48,0.47,0.51,0.52,0.73,0.52,0.54,0.52,0.55,0.67,Upgrade
8,P/TBV Ratio,0.49,0.49,0.34,0.43,0.51,0.64,0.65,0.68,0.77,0.57,0.76,0.85,0.82,0.87,0.89,1.21,0.85,0.92,0.86,0.89,1.07,Upgrade
9,P/FCF Ratio,-,-21.07,-4.57,-,-,-28.49,24.66,-,-,18.49,-128.03,-,13.79,4.08,2.94,-,5.14,-2.58,-,-,-,Upgrade
10,P/OCF Ratio,8.61,8.61,32.84,-,7.30,8.38,6.18,-,-74.55,2.48,4.33,-,2.94,2.43,1.88,-,2.69,-14.87,-7.94,-,-,Upgrade
11,PEG Ratio,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,Upgrade
12,EV/Sales Ratio,2.70,2.83,2.44,2.48,2.68,2.01,1.89,2.11,2.21,2.06,1.93,1.70,1.80,1.88,2.12,2.33,2.32,2.96,2.88,2.73,2.87,Upgrade
13,EV/EBITDA Ratio,209.74,979.10,68.19,72.68,-,-113.72,-64.18,-63.65,-,19.19,14.78,12.15,12.61,8.27,8.15,8.59,8.41,10.22,10.24,9.15,9.42,Upgrade
14,EV/EBIT Ratio,-,-,-345.22,-234.68,-,-40.17,-30.89,-33.53,-,25.62,17.82,14.39,14.77,9.11,8.94,9.41,9.20,11.39,11.54,10.24,10.48,Upgrade
15,EV/FCF Ratio,-129.31,-135.70,-40.37,-,-,-133.61,105.36,-,-,81.00,-454.68,-,45.12,12.49,9.14,-,17.12,-8.77,-,-,-,Upgrade
16,Debt / Equity Ratio,1.63,1.63,1.67,1.65,1.59,1.56,1.49,1.20,1.31,1.13,1.14,1.15,1.19,1.20,1.24,1.26,1.32,1.38,1.52,1.42,1.24,Upgrade
17,Debt / EBITDA Ratio,194.72,155.60,26.76,28.13,-,16.18,29.86,26.52,-,27.28,34.99,21.73,6.28,7.11,13.13,16.91,2.83,6.62,15.26,16.96,3.39,Upgrade
18,Debt / FCF Ratio,-,-120.05,-39.22,-,-,-118.42,98.85,-,-,64.23,-341.19,-,35.02,9.51,6.99,-,13.10,-6.67,-,-,-,Upgrade
19,Asset Turnover,0.07,0.16,0.09,0.25,0.13,0.13,0.07,0.44,0.11,0.07,0.06,0.44,0.22,0.12,0.07,0.43,0.15,0.10,0.07,0.32,Upgrade,
20,Inventory Turnover,0.28,0.14,0.30,0.16,0.51,0.18,0.21,0.11,0.84,0.18,0.11,0.08,0.66,0.29,0.17,0.07,0.45,0.11,0.10,0.05,0.30,Upgrade
21,Quick Ratio,0.41,0.41,0.45,0.46,0.43,0.42,0.41,0.40,0.41,0.35,0.41,0.42,0.48,0.38,0.40,0.39,0.43,0.39,0.38,0.39,0.38,Upgrade
22,Current Ratio,1.53,1.53,1.65,1.74,1.61,1.63,1.68,1.69,1.62,1.54,1.61,1.62,1.60,1.62,1.62,1.64,1.62,1.57,1.58,1.49,1.49,Upgrade
23,Return on Equity (ROE),-7.63%,-4.21%,-2.59%,-19.80%,-11.56%,-5.24%,-0.37%,-49.72%,0.45%,0.98%,1.47%,5.66%,10.71%,5.07%,3.36%,38.51%,13.65%,5.37%,3.24%,33.57%,Upgrade,
24,Return on Assets (ROA),-0.30%,0.31%,0.42%,-1.99%,0.98%,0.16%,0.32%,-3.65%,0.33%,0.18%,0.54%,2.40%,2.29%,1.03%,0.85%,6.90%,2.91%,1.16%,0.98%,5.50%,Upgrade,
25,Return on Capital (ROIC),-0.48%,0.49%,0.68%,-3.32%,1.65%,0.27%,0.56%,-6.46%,0.61%,0.32%,0.98%,4.41%,4.29%,1.92%,1.53%,12.26%,5.08%,2.01%,1.72%,9.64%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-0.21%,-0.29%,-,-1.89%,-2.24%,-2.20%,-,2.83%,4.31%,4.99%,5.27%,8.39%,8.61%,8.79%,8.98%,7.89%,7.28%,8.33%,9.17%,Upgrade
27,Earnings Yield,-28.61%,-23.42%,-38.07%,-30.26%,-25.97%,-42.29%,-34.83%,-29.32%,-25.45%,1.31%,4.45%,5.20%,6.71%,18.04%,20.29%,15.57%,22.21%,20.92%,23.56%,22.86%,19.31%,Upgrade
28,FCF Yield,-5.80%,-4.75%,-21.87%,8.28%,-4.40%,-3.51%,4.05%,-6.98%,-16.42%,5.41%,-0.78%,-6.23%,7.25%,24.54%,33.98%,24.24%,19.45%,-38.75%,-47.65%,-62.47%,-32.61%,Upgrade
