,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3917,3479,2803,3742,4028,3457,2219,3344,3401,3690,2546,3012,3092,2957,2067,2288,2203,2152,1232,2073,Upgrade
1,Other Revenue,-53.57,53.57,-,99.35,-43.07,43.07,-,121.87,-35.25,35.25,-,96.42,-27.12,27.12,-,66.64,-21.59,21.59,-,73.05,Upgrade
2,Revenue,3863,3533,2803,3841,3985,3500,2219,3466,3366,3725,2546,3109,3065,2984,2067,2355,2181,2173,1232,2146,Upgrade
3,Revenue Growth (YoY),-3.05%,0.95%,26.30%,10.82%,18.39%,-6.06%,-12.84%,11.49%,9.82%,24.85%,23.18%,32.03%,40.50%,37.32%,67.74%,9.73%,19.68%,25.91%,-3.76%,50.74%,Upgrade
4,Cost of Revenue,3707,3401,2698,3734,3777,3321,2100,3286,3211,3572,2432,2965,2916,2871,1970,2263,2005,1994,1158,1970,Upgrade
5,Gross Profit,155.76,131.81,104.93,107.42,208.24,179.2,118.85,179.51,154.71,153.5,114,144.26,148.86,112.56,96.56,91.78,176.84,178.81,73.74,176.24,Upgrade
6,"Selling, General & Admin",62.54,52.06,46.06,60.91,81.13,53.87,42.7,60.95,52.23,52.04,45.29,55.37,46.55,40.4,35.65,7.07,55.19,62.38,31.8,71.64,Upgrade
7,Research & Development,10.77,10.62,6.34,3.3,8.56,10.04,7.39,14.02,3.46,3.65,5.55,10.07,3.29,4.27,5.23,6.39,4.22,3.06,6.37,4.88,Upgrade
8,Other Operating Expenses,0.75,10.44,8.2,34.28,3.98,6.2,0.9,35.74,3.21,4.98,-6.53,33.12,1.52,-1.54,-4.71,39.97,-5.02,-1.26,-5.16,33.54,Upgrade
9,Operating Expenses,76.15,82.77,65.71,99.07,108.06,82.28,60.31,116.74,64.27,66.7,54.08,98.66,56.22,50.02,36.7,55.58,57.11,60.95,45.93,98.04,Upgrade
10,Operating Income,79.6,49.04,39.23,8.34,100.18,96.92,58.54,62.78,90.44,86.79,59.92,45.6,92.64,62.55,59.86,36.2,119.73,117.86,27.81,78.19,Upgrade
11,Interest Expense,-15.9,-15.28,-12.03,-14.23,-14.83,-15.63,-12.52,-15.05,-15.94,-14.37,-13.9,-15.74,-18.56,-17.17,-13.55,-17.15,-16.4,-15.52,-14.2,-19.66,Upgrade
12,Interest & Investment Income,9.57,6.81,3.19,1.86,6.57,10.6,4.48,5.19,10.2,10.82,5.32,8.63,1.59,1.46,3.57,2.85,5.35,3.65,0.59,0.41,Upgrade
13,Currency Exchange Gain (Loss),0.27,-0.27,-,0.04,-1.21,1.21,-,0.01,-0.05,0.05,-,0.76,-0.56,0.56,-,-0.07,0,-0,-,-0.09,Upgrade
14,Other Non Operating Income (Expenses),-2.01,-0.41,-0.62,-1.51,1.11,-2.11,-0.8,0.61,-0.36,-2.31,-0.18,-0.98,0.85,-1.86,0.46,3.26,-1.39,-1.77,-1.06,-0,Upgrade
15,EBT Excluding Unusual Items,71.53,39.88,29.76,-5.48,91.82,90.99,49.7,53.54,84.29,80.98,51.16,38.26,75.96,45.54,50.34,25.09,107.3,104.23,13.14,58.85,Upgrade
16,Gain (Loss) on Sale of Investments,0.05,-0.36,0.38,-0.77,0.24,0.46,0.12,-0.3,0.5,-0.69,-0.03,0.01,1.49,2.16,-2.51,-0.74,0.76,6.81,-8.3,-0.19,Upgrade
17,Gain (Loss) on Sale of Assets,0.52,-0.01,-0.1,-1.28,0.14,-0.13,-,-0.1,-0.04,-0.02,-,4.08,-0.12,0.89,-,-0.76,0.7,-0.7,-,-1.85,Upgrade
18,Asset Writedown,-2,-0.65,0.65,-0.51,0.51,0.65,-0.65,4.2,-4.2,0.69,-0.69,2.05,-2.05,5.22,-5.22,3.74,-3.74,2.11,-2.11,-1.74,Upgrade
19,Other Unusual Items,-10.03,5.34,4.69,10.12,4.65,-4.65,-,32.01,-4.84,4.84,-,23.96,0.93,-0.93,-,44.87,-1.85,1.85,-,38.44,Upgrade
20,Pretax Income,60.08,44.19,35.38,2.07,97.34,87.34,49.16,89.35,75.7,85.8,50.44,68.36,76.21,52.87,42.61,72.2,103.16,114.3,2.72,93.51,Upgrade
21,Income Tax Expense,16.4,12.92,9.8,1.67,23.22,21.96,13.47,20.13,18.17,20.7,12.67,12.63,18.99,12.51,10.95,16.47,25.38,28.54,0.75,21.1,Upgrade
22,Earnings From Continuing Operations,43.68,31.27,25.58,0.4,74.13,65.37,35.69,69.22,57.53,65.1,37.77,55.73,57.21,40.36,31.66,55.73,77.78,85.76,1.97,72.41,Upgrade
23,Minority Interest in Earnings,-11.12,3.45,2.4,17.12,-12.9,-1.93,-1.32,-4.53,-1.77,-3.53,-6.48,-6.42,-3.05,-5.94,-11,-8,-12.42,-11.49,0.6,-5.71,Upgrade
24,Net Income,32.57,34.72,27.98,17.52,61.22,63.44,34.37,64.69,55.76,61.57,31.29,49.31,54.16,34.41,20.66,47.73,65.37,74.27,2.57,66.69,Upgrade
25,Net Income to Common,32.57,34.72,27.98,17.52,61.22,63.44,34.37,64.69,55.76,61.57,31.29,49.31,54.16,34.41,20.66,47.73,65.37,74.27,2.57,66.69,Upgrade
26,Net Income Growth,-46.81%,-45.26%,-18.59%,-72.92%,9.79%,3.03%,9.84%,31.18%,2.96%,78.92%,51.46%,3.32%,-17.14%,-53.66%,703.18%,-28.44%,21.62%,56.14%,-90.12%,92.43%,Upgrade
27,Shares Outstanding (Basic),722,722,723,723,722,723,722,723,721,724,721,722,724,721,722,723,722,709,735,723,Upgrade
28,Shares Outstanding (Diluted),722,722,723,723,722,723,722,723,721,724,721,722,724,721,722,723,722,709,735,723,Upgrade
29,Shares Change (YoY),0.02%,-0.12%,0.13%,-0.00%,0.09%,-0.23%,0.15%,0.14%,-0.35%,0.44%,-0.19%,-0.18%,0.20%,1.66%,-1.71%,0.07%,-0.01%,-1.65%,1.61%,-0.17%,Upgrade
30,EPS (Basic),0.05,0.05,0.04,0.02,0.08,0.09,0.05,0.09,0.08,0.09,0.04,0.07,0.07,0.05,0.03,0.07,0.09,0.10,0.00,0.09,Upgrade
31,EPS (Diluted),0.05,0.05,0.04,0.02,0.08,0.09,0.05,0.09,0.08,0.09,0.04,0.07,0.07,0.05,0.03,0.07,0.09,0.10,0.00,0.09,Upgrade
32,EPS Growth,-46.82%,-45.20%,-18.70%,-72.92%,9.69%,3.27%,9.68%,31.00%,3.32%,78.15%,51.75%,3.50%,-17.31%,-54.42%,717.14%,-28.49%,21.63%,58.76%,-90.28%,92.77%,Upgrade
33,Free Cash Flow,232.75,-449.19,-255.5,784.18,17.65,-600.86,-614.74,468.07,250.88,-522.53,-673.52,880.23,-36.38,-419.48,-375.99,697.87,59.2,-224.64,-266.52,662.59,Upgrade
34,Free Cash Flow Per Share,0.32,-0.62,-0.35,1.08,0.02,-0.83,-0.85,0.65,0.35,-0.72,-0.93,1.22,-0.05,-0.58,-0.52,0.97,0.08,-0.32,-0.36,0.92,Upgrade
35,Dividend Per Share,-,-,-,0.160,-,-,-,0.091,-,-,-,0.127,-,-,-,0.109,-,-,-,0.099,Upgrade
36,Dividend Growth,-,-,-,76.02%,-,-,-,-28.59%,-,-,-,16.68%,-,-,-,9.98%,-,-,-,9.98%,Upgrade
37,Gross Margin,4.03%,3.73%,3.74%,2.80%,5.23%,5.12%,5.36%,5.18%,4.60%,4.12%,4.48%,4.64%,4.86%,3.77%,4.67%,3.90%,8.11%,8.23%,5.98%,8.21%,Upgrade
38,Operating Margin,2.06%,1.39%,1.40%,0.22%,2.51%,2.77%,2.64%,1.81%,2.69%,2.33%,2.35%,1.47%,3.02%,2.10%,2.90%,1.54%,5.49%,5.42%,2.26%,3.64%,Upgrade
39,Profit Margin,0.84%,0.98%,1.00%,0.46%,1.54%,1.81%,1.55%,1.87%,1.66%,1.65%,1.23%,1.59%,1.77%,1.15%,1.00%,2.03%,3.00%,3.42%,0.21%,3.11%,Upgrade
40,Free Cash Flow Margin,6.02%,-12.71%,-9.12%,20.42%,0.44%,-17.17%,-27.70%,13.50%,7.45%,-14.03%,-26.45%,28.31%,-1.19%,-14.06%,-18.19%,29.64%,2.71%,-10.34%,-21.63%,30.88%,Upgrade
41,EBITDA,105.01,76.85,64.63,33.74,126.59,121.4,84.95,89.19,117.42,113.44,86.9,72.58,120.17,90.45,87.39,63.73,147.44,145.28,55.52,105.9,Upgrade
42,EBITDA Margin,2.72%,2.17%,2.31%,0.88%,3.18%,3.47%,3.83%,2.57%,3.49%,3.05%,3.41%,2.33%,3.92%,3.03%,4.23%,2.71%,6.76%,6.69%,4.51%,4.93%,Upgrade
43,D&A For EBITDA,25.4,27.81,25.4,25.4,26.42,24.48,26.42,26.42,26.98,26.65,26.98,26.98,27.53,27.91,27.53,27.53,27.71,27.41,27.71,27.71,Upgrade
44,EBIT,79.6,49.04,39.23,8.34,100.18,96.92,58.54,62.78,90.44,86.79,59.92,45.6,92.64,62.55,59.86,36.2,119.73,117.86,27.81,78.19,Upgrade
45,EBIT Margin,2.06%,1.39%,1.40%,0.22%,2.51%,2.77%,2.64%,1.81%,2.69%,2.33%,2.35%,1.47%,3.02%,2.10%,2.90%,1.54%,5.49%,5.42%,2.26%,3.64%,Upgrade
46,Effective Tax Rate,27.30%,29.24%,27.71%,80.63%,23.85%,25.15%,27.40%,22.53%,24.00%,24.12%,25.12%,18.48%,24.92%,23.67%,25.70%,22.81%,24.60%,24.97%,27.72%,22.57%,Upgrade
