,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3980,4016,3814,4587,6140,6060,5772,5575,5030,4570,4761,4853,5352,4321,3704,3907,4295,4117,3868,3892,3976,Upgrade
1,Market Cap Growth,-33.73%,-33.73%,-33.92%,-17.73%,22.06%,32.60%,21.24%,14.88%,-6.01%,5.78%,28.55%,24.20%,24.62%,4.94%,-4.26%,0.38%,8.02%,0.54%,-6.58%,-22.30%,35.42%,Upgrade
2,Enterprise Value,6615,6770,6127,7353,8906,8750,7918,7529,6984,6771,6438,5878,7191,6087,5016,5497,5884,5692,5162,5468,5552,Upgrade
3,Last Close Price,5.51,5.56,5.12,6.16,8.24,8.13,7.66,7.40,6.68,6.07,6.32,6.32,6.97,5.63,4.72,4.98,5.47,5.25,4.84,4.87,4.97,Upgrade
4,PE Ratio,35.29,35.61,26.96,26.96,34.78,27.09,26.45,25.76,23.58,23.09,24.25,28.68,33.76,27.53,22.02,18.78,22.61,19.71,19.61,22.82,20.49,Upgrade
5,PS Ratio,0.28,0.29,0.27,0.32,0.45,0.46,0.46,0.44,0.38,0.36,0.38,0.41,0.48,0.41,0.39,0.45,0.54,0.53,0.52,0.56,0.57,Upgrade
6,PB Ratio,2.11,1.73,1.60,1.95,2.65,2.61,2.50,2.53,2.32,2.23,2.44,2.44,2.87,2.39,2.02,2.19,2.49,2.49,2.46,2.49,2.53,Upgrade
7,P/TBV Ratio,2.60,2.60,2.35,2.90,3.95,3.95,3.50,3.52,3.24,3.08,3.30,3.21,3.63,3.03,2.55,2.68,3.00,3.00,2.97,2.99,3.04,Upgrade
8,P/FCF Ratio,12.75,12.86,-,-,-14.84,-8.30,-,-,-10.54,-70.39,-,-,110.63,-,-,-,16.15,17.85,-,-,7.73,Upgrade
9,P/OCF Ratio,6.80,6.80,-,-,39.40,360.76,-,-,122.81,17.74,-,-,26.30,-,-,-,13.56,14.53,-,-,6.90,Upgrade
10,EV/Sales Ratio,0.47,0.48,0.43,0.52,0.66,0.66,0.63,0.59,0.53,0.53,0.52,0.50,0.64,0.58,0.52,0.63,0.74,0.74,0.70,0.79,0.80,Upgrade
11,EV/EBITDA Ratio,23.96,24.16,20.30,21.23,24.29,20.73,19.17,18.59,17.16,17.35,16.38,15.88,19.41,16.83,12.89,12.39,14.28,12.53,12.11,13.81,13.12,Upgrade
12,EV/EBIT Ratio,37.54,38.42,31.14,30.05,33.74,27.48,25.65,25.22,23.28,23.95,22.59,22.55,27.59,24.23,18.02,16.47,19.51,16.57,16.27,19.06,17.59,Upgrade
13,EV/FCF Ratio,21.19,21.68,-,-,-21.52,-11.99,-,-,-14.64,-104.28,-,-,148.65,-,-,-,22.13,24.68,-,-,10.80,Upgrade
14,Debt / Equity Ratio,1.42,1.42,1.33,1.09,0.97,1.36,1.33,1.15,0.82,1.21,1.43,0.96,0.74,1.24,1.09,0.87,0.81,1.26,1.22,0.98,0.95,Upgrade
15,Debt / EBITDA Ratio,11.90,7.82,10.24,9.91,16.02,6.23,6.29,7.47,4.93,5.28,6.12,5.50,4.71,4.66,5.51,4.45,5.44,3.53,3.30,6.88,3.52,Upgrade
16,Debt / FCF Ratio,10.53,10.53,-,-,-5.43,-4.32,-,-,-3.74,-38.20,-,-,28.57,-,-,-,5.22,9.03,-,-,2.90,Upgrade
