,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,503.43,437.78,553.63,676.42,656.15,137.3,514,403.7,216.58,119.87,Upgrade
1,Trading Asset Securities,-,-,7.45,6,-,-,-,25,-,-,Upgrade
2,Cash & Short-Term Investments,503.43,437.78,561.08,682.42,656.15,137.3,514,428.7,216.58,119.87,Upgrade
3,Cash Growth,-10.27%,-35.85%,-14.49%,397.05%,27.66%,-67.97%,137.32%,257.65%,-74.97%,-90.03%,Upgrade
4,Accounts Receivable,1661,1702,1893,960.06,1037,2135,1084,1404,1600,1245,Upgrade
5,Other Receivables,80.06,61.62,-,65.12,143.49,79.26,91.94,365.81,339.69,390.1,Upgrade
6,Receivables,1955,2188,2384,1025,1454,2420,1526,1793,2114,2298,Upgrade
7,Inventory,4034,4506,5055,4081,2317,2228,1341,513.29,791.68,319.97,Upgrade
8,Other Current Assets,605.03,456.34,495.09,635.14,594.49,494.41,435.04,268.59,254.08,423.16,Upgrade
9,Total Current Assets,7098,7588,8496,6423,5021,5279,3816,3003,3377,3161,Upgrade
10,"Property, Plant & Equipment",124.95,137.27,154.98,37.86,50.58,50.02,52.14,56.05,61.99,32.31,Upgrade
11,Long-Term Investments,723.19,911.44,845.72,668.43,709.08,600.29,299.78,529.31,671.88,546.18,Upgrade
12,Goodwill,607.01,607.01,607.01,607.01,607.01,607.01,626.14,452.47,452.47,452.47,Upgrade
13,Other Intangible Assets,361.73,445.15,794.6,1027,881.3,976.85,1286,1148,1136,1084,Upgrade
14,Other Long-Term Assets,220.64,222.4,229.85,237.65,-,-,-,-,-,-,Upgrade
15,Total Assets,9586,10196,11345,9705,7539,7783,6197,5492,5857,5432,Upgrade
16,Accounts Payable,2682,3244,4007,3354,1169,1990,918.77,560.71,1084,794.58,Upgrade
17,Accrued Expenses,33.12,29.9,22.96,31.96,32.26,42.56,18.31,41.43,17.89,16.12,Upgrade
18,Short-Term Debt,1725,1597,1819,888.12,811.02,405.32,187.51,138.93,145.7,180.68,Upgrade
19,Current Portion of Leases,13.82,19.19,23.17,12.56,17.63,17.08,16.83,15.97,16.4,11.49,Upgrade
20,Current Income Taxes Payable,-,1.25,9.3,33.87,39.01,47.09,23.2,16.23,14.99,16.4,Upgrade
21,Current Unearned Revenue,138.24,101.7,115.05,262.55,249.75,106.37,97.34,11.28,5.87,3.98,Upgrade
22,Other Current Liabilities,697.04,30.85,12.57,38.35,77.57,22.02,90.45,51.55,48.57,43.62,Upgrade
23,Total Current Liabilities,5289,5024,6008,4621,2396,2630,1352,836.09,1333,1067,Upgrade
24,Long-Term Leases,7.1,12.55,30.02,17.98,26.15,26.14,29.79,34.13,38.43,13.3,Upgrade
25,Long-Term Unearned Revenue,-,-,-,-,2.82,2.82,7.01,11.41,-,-,Upgrade
26,Long-Term Deferred Tax Liabilities,30.11,33.88,37.7,41.53,45.92,49.18,41.78,45.04,48.34,51.61,Upgrade
27,Other Long-Term Liabilities,-,610.7,591.02,571.35,551.51,532,512.19,341.9,-,-,Upgrade
28,Total Liabilities,5326,5682,6667,5252,3023,3241,1943,1269,1420,1132,Upgrade
29,Common Stock,0,0,0,0,0,0,0,0,0,0,Upgrade
30,Additional Paid-In Capital,2042,2042,2093,2093,-,2134,2134,2134,2136,2143,Upgrade
31,Retained Earnings,2836,2723,2605,2513,-,2198,2000,1890,1867,1767,Upgrade
32,Treasury Stock,-37.21,-38.06,-38.06,-39.9,-,-43.1,-45.76,-48.72,-51.3,-60.18,Upgrade
33,Comprehensive Income & Other,-1127,-733.65,-469.63,-536.63,4096,-134.71,-176.73,-35.43,279.2,264.88,Upgrade
34,Total Common Equity,3714,3994,4190,4029,4096,4155,3912,3940,4231,4115,Upgrade
35,Minority Interest,545.55,520.93,487.37,424.68,419.59,387.51,341.75,283.48,206.74,185.13,Upgrade
36,Shareholders' Equity,4260,4515,4677,4453,4516,4542,4254,4224,4437,4300,Upgrade
37,Total Liabilities & Equity,9586,10196,11345,9705,7539,7783,6197,5492,5857,5432,Upgrade
38,Total Debt,1746,1629,1872,918.65,854.8,448.54,234.13,189.03,200.53,205.46,Upgrade
39,Net Cash (Debt),-1243,-1191,-1311,-236.23,-198.65,-311.25,279.87,239.67,16.05,-85.6,Upgrade
40,Net Cash Growth,-,-,-,-,-,-,1643.74%,-,-,-,Upgrade
41,Net Cash Per Share,-0.91,-0.87,-0.96,-0.17,-0.14,-0.22,0.20,0.17,0.01,-0.06,Upgrade
42,Filing Date Shares Outstanding,1394,1394,1394,1394,1401,1416,1416,1416,1417,1427,Upgrade
43,Total Common Shares Outstanding,1394,1394,1394,1394,1401,1416,1416,1416,1417,1427,Upgrade
44,Working Capital,1809,2564,2487,1802,2625,2649,2463,2167,2044,2094,Upgrade
45,Book Value Per Share,2.66,2.86,3.01,2.89,2.92,2.93,2.76,2.78,2.98,2.88,Upgrade
46,Tangible Book Value,2745,2942,2788,2395,2608,2571,2000,2340,2642,2578,Upgrade
47,Tangible Book Value Per Share,1.97,2.11,2.00,1.72,1.86,1.82,1.41,1.65,1.86,1.81,Upgrade
48,Machinery,-,21.09,-,13.26,-,11.69,-,11.75,-,9.22,Upgrade
49,Leasehold Improvements,-,7.04,-,7.04,-,6.89,-,6.83,-,7.16,Upgrade
