,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,4321,5000,3863,4833,4702,5525,3927,2904,3281,3183,Upgrade
1,Revenue Growth (YoY),11.85%,3.45%,-17.84%,-12.52%,19.74%,90.27%,19.69%,-8.77%,22.84%,23.68%,Upgrade
2,Cost of Revenue,3864,4452,3381,4144,4278,4936,3583,2460,3027,2818,Upgrade
3,Gross Profit,457.6,547.61,482.31,688.93,424.38,588.73,344.64,444.08,254.55,365.28,Upgrade
4,"Selling, General & Admin",193.96,316.83,198.03,258.14,181.54,185.24,116.01,179.24,115.04,177.93,Upgrade
5,Research & Development,43.6,39.18,63.4,63.05,92.64,94.91,61.04,114.55,80.02,68.36,Upgrade
6,Operating Expenses,237.56,356.02,261.42,321.19,274.19,280.15,177.05,293.79,195.06,246.29,Upgrade
7,Operating Income,220.04,191.6,220.88,367.74,150.19,308.58,167.59,150.29,59.49,119,Upgrade
8,Interest Expense,-57.61,-58.49,-49.14,-37.67,-29.35,-22.91,-23.15,-1.56,-5.33,-16.76,Upgrade
9,Interest & Investment Income,7.27,8.63,6.37,4.84,0.62,2.34,0.66,2.33,0.59,-,Upgrade
10,Earnings From Equity Investments,8.28,3.8,0.64,-1.86,1.41,-6.42,5.39,-14.06,6.26,8.13,Upgrade
11,Currency Exchange Gain (Loss),-,-10.29,14.05,-64.17,70.07,-,-,-35.64,35.64,14,Upgrade
12,Other Non Operating Income (Expenses),-0.22,14.56,-1.92,-1.52,1.24,-3.31,3.9,-29.98,30.18,-8.17,Upgrade
13,EBT Excluding Unusual Items,177.75,149.8,190.88,267.36,194.18,278.29,154.4,71.39,126.84,116.2,Upgrade
14,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-0.09,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-32.33,32.33,0.01,-,5.51,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,48.91,14.59,4.28,-,-,-,Upgrade
17,Other Unusual Items,0.84,14.07,5.7,3.65,1.78,8.44,-,6.66,-,-,Upgrade
18,Pretax Income,178.59,163.88,196.59,271.01,244.88,269,191,78.06,126.84,121.62,Upgrade
19,Income Tax Expense,9.53,12.14,28.46,30.48,33,29.06,18.55,9.19,8.28,17.02,Upgrade
20,Earnings From Continuing Operations,169.06,151.74,168.13,240.54,211.88,239.94,172.45,68.87,118.56,104.61,Upgrade
21,Minority Interest in Earnings,-56.37,-33.56,-75.61,-57.82,-80.19,-54.25,-61.98,-45.75,-18.48,-32.52,Upgrade
22,Net Income,112.69,118.18,92.52,182.72,131.69,185.69,110.46,23.12,100.08,72.08,Upgrade
23,Net Income to Common,112.69,118.18,92.52,182.72,131.69,185.69,110.46,23.12,100.08,72.08,Upgrade
24,Net Income Growth,21.80%,-35.32%,-29.74%,-1.60%,19.22%,703.04%,10.38%,-67.92%,163.48%,33.01%,Upgrade
25,Shares Outstanding (Basic),1370,1370,1368,1409,1393,1381,1396,1384,1390,1419,Upgrade
26,Shares Outstanding (Diluted),1371,1371,1371,1414,1397,1386,1401,1393,1400,1435,Upgrade
27,Shares Change (YoY),-0.00%,-3.01%,-1.87%,2.03%,-0.30%,-0.54%,0.09%,-2.95%,-3.61%,-1.47%,Upgrade
28,EPS (Basic),0.08,0.09,0.07,0.13,0.09,0.13,0.08,0.02,0.07,0.05,Upgrade
29,EPS (Diluted),0.08,0.09,0.07,0.13,0.09,0.13,0.08,0.02,0.07,0.05,Upgrade
30,EPS Growth,22.39%,-33.48%,-28.72%,-3.44%,18.99%,703.85%,11.27%,-66.68%,173.08%,35.98%,Upgrade
31,Free Cash Flow,33.81,-40.13,-542.05,525.82,131.25,-431.26,-15.31,49.16,253.43,601.32,Upgrade
32,Free Cash Flow Per Share,0.02,-0.03,-0.40,0.37,0.09,-0.31,-0.01,0.04,0.18,0.42,Upgrade
33,Operating Margin,5.09%,3.83%,5.72%,7.61%,3.19%,5.59%,4.27%,5.18%,1.81%,3.74%,Upgrade
34,Profit Margin,2.61%,2.36%,2.39%,3.78%,2.80%,3.36%,2.81%,0.80%,3.05%,2.26%,Upgrade
35,Free Cash Flow Margin,0.78%,-0.80%,-14.03%,10.88%,2.79%,-7.81%,-0.39%,1.69%,7.72%,18.89%,Upgrade
36,EBITDA,308.96,42.26,437.22,292.19,272.72,250.54,314.13,126.84,166.54,134.68,Upgrade
37,D&A For EBITDA,88.92,-149.33,216.33,-75.54,122.53,-58.05,146.54,-23.45,107.05,15.69,Upgrade
38,EBIT,220.04,191.6,220.88,367.74,150.19,308.58,167.59,150.29,59.49,119,Upgrade
