,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,211,118,333,395,358,434,910,910,910,910,910,Upgrade
1,Market Cap Growth,-66.88%,-70.00%,-6.78%,-9.00%,-60.71%,-52.34%,0%,0%,0%,0%,0%,Upgrade
2,Enterprise Value,246,249,310,405,398,996,1557,1556,1569,1576,1576,Upgrade
3,Last Close Price,0.05,0.03,0.08,0.09,0.10,0.14,1.22,1.22,1.22,1.22,1.22,Upgrade
4,PE Ratio,-,-,-38.64,-,-,1.13,16.63,-,24.79,-,14.79,Upgrade
5,Forward PE,-,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,13.25,Upgrade
6,PS Ratio,1.97,1.11,3.94,5.68,4.64,3.93,6.38,6.20,6.77,7.08,9.31,Upgrade
7,PB Ratio,1.72,1.43,3.23,4.63,2.58,4.40,-1.94,-1.71,-1.73,-1.59,-1.61,Upgrade
8,P/TBV Ratio,1.58,1.58,3.75,3.44,2.40,4.57,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-18.51,-,-,-,-,74.34,34.60,39.76,-140.83,-,Upgrade
10,P/OCF Ratio,33.76,33.76,-,-,-,-,69.49,34.60,39.76,150.52,29.37,Upgrade
11,EV/Sales Ratio,2.30,2.33,3.66,5.84,5.17,9.03,10.90,10.59,11.66,12.26,16.12,Upgrade
12,EV/EBITDA Ratio,5.11,5.49,16.17,-,-,-,94.72,34.21,43.16,116.40,76.89,Upgrade
13,EV/EBIT Ratio,11.07,-,66.65,-,-,-,-,57.10,83.29,-,154.50,Upgrade
14,EV/FCF Ratio,-38.42,-38.86,-,-,-,-,127.11,59.13,68.50,-243.76,-,Upgrade
15,Debt / Equity Ratio,2.74,2.74,2.09,3.69,1.30,2.02,-1.25,-1.26,-1.29,-1.20,-1.23,Upgrade
16,Debt / FCF Ratio,-,-35.59,-,-,-,-,48.00,25.59,29.52,-106.54,-,Upgrade
17,Return on Capital Employed (ROCE),25.92%,-,4.34%,-,-,-,-,-,-,-,-,Upgrade
18,Earnings Yield,-2.40%,-4.27%,-2.59%,-12.33%,83.95%,88.82%,6.01%,4.63%,4.03%,7.45%,6.76%,Upgrade
19,FCF Yield,-3.04%,-5.40%,-43.86%,-12.66%,-22.03%,-15.36%,1.35%,2.89%,2.52%,-0.71%,2.03%,Upgrade
20,Buyback Yield / Dilution,-61.21%,-16.11%,-34.26%,-73.69%,-409.30%,-239.33%,-,-,-,-,-,Upgrade
21,Total Shareholder Return,-61.21%,-16.11%,-34.26%,-73.69%,-409.30%,-239.33%,-,-,-,-,-,Upgrade
