,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3.61,3.61,4.85,4.85,5.05,-,8.43,-,1.75,-,7.95,-,10.13,-,11.82,-,21.67,-,46.81,-,Upgrade
1,Short-Term Investments,-,-,0,0,-,-,0.08,-,-,-,0.08,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,0.95,0.95,0.39,0.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,4.56,4.56,5.24,5.24,5.05,8.51,8.51,1.75,1.75,8.03,8.03,-,10.13,11.82,11.82,-,21.67,46.81,46.81,-,Upgrade
4,Cash Growth,-9.77%,-46.49%,-38.44%,200.11%,189.12%,5.99%,5.99%,-,-82.76%,-32.03%,-32.03%,-,-53.28%,-74.76%,-74.76%,-,1.45%,83.14%,83.14%,-,Upgrade
5,Accounts Receivable,17.5,17.5,17.56,17.56,7.74,-,1.09,-,5.68,-,14.93,-,5.36,-,27.55,-,131.42,-,85.87,-,Upgrade
6,Other Receivables,8.16,8.16,0.23,0.23,7.62,-,8.07,-,13.21,-,13.85,-,16.37,-,16.39,-,4.82,-,23.29,-,Upgrade
7,Receivables,25.66,25.66,17.79,17.79,15.36,-,9.17,-,18.89,-,28.78,-,21.73,-,43.94,-,136.24,-,109.15,-,Upgrade
8,Inventory,-,-,0.48,0.48,-,-,1.42,-,-,-,18.64,-,26.36,-,24.4,-,29.94,-,24.38,-,Upgrade
9,Prepaid Expenses,2.32,2.32,1.23,1.23,1.35,-,1.04,-,0.4,-,0.62,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,-,-,-,2.87,-,2.87,-,-,-,-,-,1.2,-,1.16,-,1.08,-,1.09,-,Upgrade
11,Total Current Assets,32.54,32.54,24.73,24.73,24.62,-,23.01,-,21.04,-,56.06,-,59.41,-,81.31,-,188.93,-,181.43,-,Upgrade
12,"Property, Plant & Equipment",0.78,0.78,-,-,0.13,-,0.43,-,0.13,-,0.22,-,0.25,-,0.31,-,2.71,-,2.14,-,Upgrade
13,Goodwill,15.86,15.86,15.86,15.86,15.86,-,15.86,-,14.98,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29,-,0.63,-,Upgrade
15,Other Long-Term Assets,-,-,0.68,0.68,-,-,-,-,-,-,-,-,5.23,-,5.54,-,2.33,-,0.36,-,Upgrade
16,Total Assets,49.17,49.17,41.27,41.27,40.61,-,39.3,-,36.15,-,56.28,-,64.89,-,87.16,-,194.26,-,184.55,-,Upgrade
17,Accounts Payable,18.66,18.66,15.15,15.15,13.39,-,3.55,-,13.29,-,43.11,-,32.73,-,27.44,-,68.91,-,51.33,-,Upgrade
18,Accrued Expenses,9.54,9.54,9.8,9.8,19.52,-,13.6,-,10.53,-,16.27,-,4.21,-,7.48,-,4.16,-,7.89,-,Upgrade
19,Short-Term Debt,8.65,8.65,9.53,9.53,11.56,-,12.89,-,8.82,-,10.31,-,6.3,-,15.56,-,64.63,-,53.24,-,Upgrade
20,Current Portion of Leases,0.86,0.86,-,-,0.14,-,0.34,-,0.14,-,0.32,-,0.38,-,0.36,-,0.06,-,0.16,-,Upgrade
