,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,451.25,177.48,244.24,451.65,445.56,197.66,168.08,379.38,262.98,447.09,125.08,-,163.42,129.85,129.63,321.4,366.21,352.38,61.32,499.72,Upgrade
1,Other Revenue,-7.2,7.2,-,19.79,-3.75,3.75,-,30.74,-16.51,16.51,-,-,-28.28,28.28,-,38.3,-15.34,15.34,-,35.49,Upgrade
2,Revenue,444.05,184.68,244.24,471.45,441.8,201.41,168.08,410.12,246.47,463.6,125.08,-,135.14,158.13,129.63,359.7,350.87,367.72,61.32,535.21,Upgrade
3,Revenue Growth (YoY),0.51%,-8.31%,45.31%,14.95%,79.25%,-56.55%,34.38%,-,82.38%,193.18%,-3.52%,-,-61.48%,-57.00%,111.39%,-32.79%,-12.40%,86.50%,-79.88%,15.64%,Upgrade
4,Cost of Revenue,376.77,177.58,235.89,392.9,382.95,188.74,151.35,378.88,220.27,392.46,122.73,-,112.69,170.81,130.88,355.86,256.99,304.58,65.62,476.04,Upgrade
5,Gross Profit,67.27,7.1,8.34,78.55,58.85,12.68,16.73,31.24,26.2,71.14,2.35,-,22.45,-12.68,-1.25,3.85,93.88,63.14,-4.3,59.18,Upgrade
6,"Selling, General & Admin",32.79,23.56,19.98,31.26,23,21.94,20.8,12.22,32.35,19.68,28.49,-,34.92,13.84,23.32,7.19,35.43,17.2,24.13,18.76,Upgrade
7,Research & Development,22.18,11.3,16.54,37.73,12.52,16.71,15.76,23.23,15.45,31.52,12.3,-,18.24,15.25,10.06,17.87,23.12,32.38,4.77,45.36,Upgrade
8,Other Operating Expenses,-13.5,4.45,-1.14,14.3,-1.28,0.35,-0.74,22.16,-5.94,-3.66,-2.03,-,-2.29,-0.52,-0.68,16.34,-9.34,4.45,-0.64,7.77,Upgrade
9,Operating Expenses,41.34,37.71,35.64,81.53,34.06,37.91,35.83,55.46,41.6,47.28,38.79,-,50.88,27.36,32.78,38.52,50.59,53.11,28.16,72.04,Upgrade
10,Operating Income,25.93,-30.61,-27.3,-2.97,24.79,-25.24,-19.09,-24.21,-15.4,23.85,-36.45,-,-28.43,-40.04,-34.03,-34.68,43.29,10.03,-32.45,-12.86,Upgrade
