,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1498,1214,788.12,5700,1703,934.87,1288,4617,4586,3260,4044,12726,3546,3195,1364,12379,2421,3026,6795,9957,Upgrade
1,Other Revenue,-530.7,530.7,-,1794,-713.59,713.59,-,1741,-524.24,524.24,-,1275,-317.89,317.89,-,1243,-403.88,403.88,-,816.08,Upgrade
2,Revenue,966.93,1744,788.12,7494,989.47,1648,1288,6358,4062,3784,4044,14001,3228,3513,1364,13622,2017,3430,6795,10773,Upgrade
3,Revenue Growth (YoY),-2.28%,5.81%,-38.82%,17.87%,-75.64%,-56.44%,-68.15%,-54.59%,25.82%,7.73%,196.54%,2.78%,60.05%,2.41%,-79.93%,26.45%,-38.43%,-19.04%,469.62%,-0.27%,Upgrade
4,Cost of Revenue,641.76,1335,510.97,6054,659.66,979.63,1019,4742,3017,2803,3475,12320,2703,3009,1082,11289,1363,1757,4865,7770,Upgrade
5,Gross Profit,325.17,409.59,277.15,1440,329.82,668.83,269.28,1616,1044,981.23,569.13,1680,525,503.92,281.99,2333,653.98,1673,1930,3003,Upgrade
6,"Selling, General & Admin",212.94,186.54,177.79,424.11,250.9,218.49,182.12,431.23,253.59,259.6,194.44,465.54,209.17,290.4,264.48,509.41,280.06,231.73,330.93,513.42,Upgrade
7,Research & Development,0.94,0.7,1.51,0.8,0.53,1.17,2.43,1.07,0.98,0.98,2,1.03,1.19,0.74,1.99,-0.01,1.51,1.64,0.58,0.64,Upgrade
8,Other Operating Expenses,26.41,13.15,-1.81,115.38,38.62,25.68,17.09,-19.11,281.65,241.83,71.35,918.95,79.42,122.68,24.49,579.07,5.33,252.64,558.07,555.4,Upgrade
9,Operating Expenses,254.7,200.65,176.26,576.46,291.74,237.63,209.98,370.8,579.62,502.51,267.51,1404,269.91,413.69,290.5,1093,282.82,485.4,889.19,1075,Upgrade
10,Operating Income,70.47,208.94,100.89,863.09,38.08,431.2,59.3,1245,464.85,478.72,301.62,276.36,255.1,90.23,-8.52,1240,371.16,1187,1041,1928,Upgrade
11,Interest Expense,-342.57,-339.7,-351.44,-172.89,-382.15,-478.66,-332.4,-449.14,-360.03,-353.32,-337.15,-528.96,-114.23,-390.47,-387.01,-233.28,-338.43,-321.5,-261.65,-238.79,Upgrade
12,Interest & Investment Income,59.19,119.79,13.83,253.06,396,106.29,271.22,-,85.92,507.33,288.69,822.13,113.21,594.12,214.44,199.21,286.1,196.69,193.47,708.66,Upgrade
13,Other Non Operating Income (Expenses),2.95,-0.76,-0.34,-6.67,-1.13,0.73,1.41,-264.37,234.74,24.56,1.62,-584.11,-3.22,31.39,531.23,-16.65,1.66,-4.1,7.02,-18.03,Upgrade
