,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4230,3384,2400,3038,3892,3554,3600,3738,3923,3892,4069,4077,5461,3500,3223,3569,3569,3954,4346,2878,2578,Upgrade
1,Market Cap Growth,-4.76%,-4.76%,-33.33%,-18.72%,-0.78%,-8.70%,-11.53%,-8.30%,-28.17%,11.21%,26.25%,14.22%,53.02%,-11.48%,-25.85%,24.03%,38.44%,44.46%,40.05%,-21.80%,-19.42%,Upgrade
2,Enterprise Value,12236,11655,9912,10415,11268,10329,10247,9913,9831,5624,5747,5786,7087,4973,4723,4590,5533,5933,6112,4864,4565,Upgrade
3,Last Close Price,5.50,4.40,3.12,3.95,5.06,4.62,4.68,4.86,5.10,5.06,5.29,5.30,7.10,4.55,4.19,4.64,4.64,5.14,5.62,4.42,3.96,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.87,-,-,-20.31,-,Upgrade
5,Forward PE,-,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,Upgrade
6,PS Ratio,1.42,1.14,0.81,1.16,1.55,1.94,2.09,2.16,2.38,2.57,2.09,2.20,3.17,2.19,2.93,2.38,1.52,1.46,1.52,1.10,1.29,Upgrade
7,PB Ratio,3.63,1.41,0.97,1.20,1.51,1.32,1.32,1.35,1.38,1.21,1.79,1.74,1.25,1.34,1.22,1.32,1.29,1.43,1.54,1.01,1.12,Upgrade
8,P/TBV Ratio,8.75,8.75,5.38,4.41,5.20,4.25,4.08,4.00,3.94,3.06,2.86,2.11,1.90,1.61,1.46,1.58,1.55,1.88,2.03,1.33,1.57,Upgrade
9,P/FCF Ratio,-,-,-,-,14.67,-7.99,-11.02,-,-,61.15,-25.65,-24.10,-,-,13.68,-,11.22,-14.97,-,-,-4.07,Upgrade
10,P/OCF Ratio,6.10,-,-,-,3.17,5.38,4.91,5.79,5.30,7.91,13.66,14.50,-22.01,10.51,7.46,-,6.39,19.23,-,-,117.37,Upgrade
11,EV/Sales Ratio,4.11,3.92,3.36,3.98,4.49,5.65,5.95,5.74,5.96,3.72,2.95,3.12,4.11,3.12,4.29,3.06,2.36,2.19,2.13,1.86,2.29,Upgrade
12,EV/EBITDA Ratio,25.71,25.57,19.09,20.62,22.55,22.36,24.24,24.50,25.36,14.16,11.69,14.84,25.52,35.97,-,-272.69,-,40.74,52.18,49.27,-,Upgrade
13,EV/EBIT Ratio,121.35,110.71,57.25,64.64,-,81.71,102.03,102.81,-,48.76,23.81,32.74,-,-417.23,-,-,-,-,-,-191.96,-,Upgrade
14,EV/FCF Ratio,-35.42,-,-,-,42.47,-23.23,-31.36,-,-,88.37,-36.23,-34.21,-,-,20.04,-,17.39,-22.47,-,-,-7.21,Upgrade
15,Debt / Equity Ratio,3.37,3.37,3.41,3.17,3.00,2.68,2.58,2.55,2.26,1.79,1.12,1.08,1.20,0.93,0.97,0.96,0.67,1.03,0.90,0.95,1.19,Upgrade
16,Debt / EBITDA Ratio,17.06,21.02,15.30,13.83,20.16,11.24,14.13,12.62,28.98,11.91,6.15,5.14,22.89,2.80,-,62.08,-,28.21,19.34,6.57,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,29.14,-16.20,-21.50,-,-,90.67,-16.06,-14.90,-,-,10.91,-,5.77,-10.73,-,-,-4.35,Upgrade
18,Asset Turnover,0.15,0.19,0.14,0.40,0.16,0.11,0.12,0.22,0.19,0.23,0.13,0.22,0.51,0.15,0.08,0.19,0.18,0.33,0.51,0.37,Upgrade,
19,Inventory Turnover,2.71,2.52,3.67,2.15,5.35,1.52,1.35,1.97,4.20,1.86,1.68,1.26,2.83,3.42,1.25,0.78,2.38,1.50,2.44,2.68,1.68,Upgrade
20,Quick Ratio,0.82,0.82,0.90,1.00,0.86,0.76,0.83,0.86,0.97,0.91,0.67,0.70,0.95,0.66,0.65,0.67,0.88,0.94,0.86,0.83,0.59,Upgrade
21,Current Ratio,0.97,0.97,1.00,1.19,0.97,1.07,1.00,1.00,1.09,1.12,0.93,0.95,1.10,0.87,0.90,0.87,1.05,1.17,1.08,1.11,0.94,Upgrade
22,Return on Equity (ROE),-10.11%,-12.67%,-8.65%,-17.77%,-5.33%,-5.93%,-8.77%,-46.02%,-9.77%,-6.39%,-5.57%,-12.36%,7.40%,-7.94%,-8.50%,17.48%,-7.78%,-4.64%,4.89%,-9.48%,Upgrade,
23,Return on Assets (ROA),0.16%,0.77%,1.07%,-0.09%,1.54%,0.62%,1.18%,-0.84%,1.52%,1.13%,1.55%,-0.45%,6.72%,-1.38%,-0.98%,-4.11%,-0.26%,-0.10%,2.24%,-1.56%,Upgrade,
24,Return on Capital (ROIC),0.22%,1.00%,1.39%,-0.12%,1.97%,0.79%,1.48%,-1.05%,1.86%,1.39%,1.83%,-0.53%,8.66%,-1.80%,-1.41%,-6.06%,-0.36%,-0.15%,3.30%,-2.32%,Upgrade,
25,Return on Capital Employed (ROCE),1.19%,1.24%,2.00%,1.77%,-,1.53%,1.27%,1.21%,-,1.52%,6.80%,4.87%,-,-0.34%,-,-,-,-,-,-0.63%,-,Upgrade
26,Earnings Yield,-9.11%,-11.38%,-15.60%,-11.03%,-8.80%,-16.11%,-16.61%,-15.70%,-14.42%,-8.43%,-5.95%,-5.80%,-4.28%,0.43%,-1.09%,-0.48%,1.67%,-3.25%,-3.15%,-4.92%,-7.11%,Upgrade
27,FCF Yield,-8.17%,-10.21%,-6.76%,6.17%,6.82%,-12.51%,-9.08%,-9.88%,1.34%,1.64%,-3.90%,-4.15%,-13.22%,1.53%,7.31%,0.72%,8.91%,-6.68%,-8.90%,-11.11%,-24.55%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.58%,-,-,238.65%,-,Upgrade
29,Buyback Yield / Dilution,-0.00%,-0.06%,-0.10%,0.09%,0.05%,-0.01%,-0.01%,-0.00%,-0.03%,-0.02%,0.12%,-0.10%,-0.11%,-0.11%,0.34%,-18.98%,-18.76%,-18.70%,-19.50%,0.16%,-0.83%,Upgrade
30,Total Shareholder Return,-0.00%,-0.06%,-0.10%,0.09%,0.05%,-0.01%,-0.01%,-0.00%,-0.03%,-0.02%,0.12%,-0.10%,-0.11%,-0.11%,0.34%,-18.98%,-18.76%,-18.70%,-19.50%,0.16%,-0.83%,Upgrade
