,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,527.15,490.11,556.16,860.63,646.62,-,600.47,918.41,596.57,597.65,674.66,999.28,659.89,599.79,834.52,1039,751.41,689.61,697.01,1020,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.63,-,159.82,Upgrade
2,Trading Asset Securities,155.75,148.39,191.24,197.98,126.23,-,126.55,92.5,43.8,27,36.13,107.18,28.89,64.11,49.43,55.98,22.75,22.27,5.03,5.63,Upgrade
3,Cash & Short-Term Investments,682.9,638.5,747.4,1059,772.85,-,727.02,1011,640.36,624.65,710.79,1106,688.78,663.9,883.95,1095,774.15,719.51,702.04,1186,Upgrade
4,Cash Growth,-11.64%,-,2.80%,4.72%,20.69%,-,2.28%,-8.64%,-7.03%,-5.91%,-19.59%,1.04%,-11.03%,-7.73%,25.91%,-7.65%,18.69%,-8.89%,-10.81%,1.44%,Upgrade
5,Accounts Receivable,1197,1156,1088,1038,1138,-,1246,1213,1194,1174,1134,1114,1219,1197,1109,1073,1248,1225,1029,1086,Upgrade
6,Other Receivables,44.75,42.16,49.66,45.41,86.97,-,94.37,87.46,85.49,101.81,109.07,106.94,136.25,134.4,170.39,192.17,376.31,469.66,321.08,282,Upgrade
7,Receivables,1242,1198,1138,1084,1225,-,1340,1300,1280,1276,1243,1221,1355,1332,1280,1265,1625,1694,1350,1368,Upgrade
8,Inventory,348.83,374.59,318.97,271.16,361.5,-,415.61,401.63,462.7,478.56,391.82,415.51,523.25,438.44,350.24,394.7,369.96,364.4,496.95,399.66,Upgrade
9,Other Current Assets,128.84,109.66,133.05,113.94,87.17,-,79.87,108.33,111.37,114.01,163.61,164.71,198.24,200.24,195.14,153.99,189,159.16,270.03,134.96,Upgrade
10,Total Current Assets,2403,2320,2337,2527,2446,-,2563,2821,2494,2493,2509,2908,2766,2634,2709,2909,2958,2937,2819,3088,Upgrade
11,"Property, Plant & Equipment",1201,1247,1263,1298,1626,-,1640,1660,1495,1486,1659,1609,1201,1163,1069,1049,894.59,819.28,773.09,786.82,Upgrade
12,Long-Term Investments,1230,1176,1243,1302,1236,-,1284,1213,1224,1249,1210,1548,1373,1216,1101,1166,1015,977.17,1029,1046,Upgrade
13,Goodwill,2.05,2.05,2.05,2.05,2.05,-,2.05,2.05,8.76,8.76,8.76,8.76,626.28,626.28,627.59,626.28,863.54,863.54,863.54,863.54,Upgrade
14,Other Intangible Assets,129.34,136.61,147.29,154.2,152.08,-,163.99,172.29,130.93,138.25,146.3,154.55,150.53,154.59,146.84,151.2,81.69,67.47,67.86,71.49,Upgrade
15,Long-Term Accounts Receivable,8.87,8.87,9.07,9.07,-,-,-,4.51,-,12.38,-,12.38,-,3.97,3.88,3.79,8.77,8.68,8.59,8.51,Upgrade
16,Long-Term Deferred Tax Assets,68.36,75.44,68.53,60.29,38.63,-,28.03,44.48,34.65,30.13,35.64,18.47,18.3,33.65,34.71,24.53,17.81,17.81,12.88,12.88,Upgrade
17,Long-Term Deferred Charges,18.59,20.08,21.08,21.94,16.41,-,18.74,20.33,49.06,43.68,43.17,38,31.65,29.18,27.12,28.14,55.96,68.58,66.23,62.6,Upgrade
18,Other Long-Term Assets,753.13,759.13,764.98,770.77,327.47,-,332.49,334.91,367.15,381.31,390.45,381.11,384.22,387.43,389.68,392.18,410.09,409.33,404.18,407.05,Upgrade
19,Total Assets,5814,5745,5856,6146,5844,-,6032,6273,5804,5842,6003,6679,6550,6248,6109,6350,6306,6169,6044,6347,Upgrade
20,Accounts Payable,905.25,707.2,890.27,769.4,755.45,-,952.92,843.17,896.55,945.63,998.71,904.4,837.93,832.09,805.9,1007,853.51,714.19,808.83,821.31,Upgrade
21,Accrued Expenses,140.78,133.18,105.48,213.09,134.71,-,98.47,230.81,128.13,122.28,86.45,210.01,110.42,97.76,78.16,204.57,116.68,109.74,76.83,185.88,Upgrade
22,Short-Term Debt,74.49,80.07,45.02,45.05,40.38,-,123.67,163.85,235.44,255.31,393.8,554.55,535.66,492.33,397.01,334.41,466.95,620.69,468.62,518.69,Upgrade
23,Current Portion of Long-Term Debt,104.21,72.46,103.64,79.38,92.01,-,95.02,89.91,49.84,29.53,46.05,26.12,11.5,10.34,17.99,-,7.57,7.5,15.09,15,Upgrade
24,Current Portion of Leases,-,39.57,-,41.42,-,-,-,28.33,-,20.54,-,42.35,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,17.88,3.8,24.5,7.96,20.71,-,22.37,11.07,7.55,7.21,27.92,9.65,26.25,10.19,34.68,37,33.16,24.29,21.43,10.11,Upgrade
26,Current Unearned Revenue,102.72,87.73,107.25,99.53,210.57,-,111.73,206.21,161.64,161.47,157.58,216.33,199.55,121.82,132.45,130.08,125.59,92.65,73.38,84.97,Upgrade
27,Other Current Liabilities,135.34,297.96,159.58,392.93,176.56,-,224.63,420.65,110.88,111.47,118.18,246.97,115.01,133.26,121.07,138.69,147.52,176.42,94.08,198.06,Upgrade
28,Total Current Liabilities,1481,1422,1436,1649,1430,-,1629,1994,1590,1653,1829,2210,1836,1698,1587,1852,1751,1745,1558,1834,Upgrade
29,Long-Term Debt,646.67,668.24,667.91,656.1,668.89,-,600.18,539.59,429.47,402.14,393.32,350.8,349.34,293.06,213.17,99.2,96.28,50,50,50,Upgrade
30,Long-Term Leases,66.15,66.02,81.45,78.21,87.8,-,107.6,107.4,125.7,118.03,316.02,308.93,35.04,39.11,-,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,9.01,9.79,10.64,11.54,30.18,-,36.87,37.82,38.32,38.61,32.88,29.85,21.04,18.4,13.91,13.35,13.75,9.01,8.64,5.7,Upgrade
32,Long-Term Deferred Tax Liabilities,49.52,49.52,49.01,49.7,12.57,-,14.05,20.93,6.42,6.9,8.89,45.07,15.65,9.84,11.09,11.09,5.18,5.18,5.18,5.18,Upgrade
33,Total Liabilities,2252,2216,2245,2444,2230,-,2388,2700,2190,2219,2580,2945,2257,2058,1825,1975,1866,1810,1622,1895,Upgrade
34,Common Stock,1028,1028,1028,1028,1028,-,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1047,1047,1047,Upgrade
35,Additional Paid-In Capital,1608,1607,1605,1603,1594,-,1580,1576,1628,1617,1716,1716,1733,1733,1737,1737,1726,1899,2048,2047,Upgrade
36,Retained Earnings,846.25,863.73,906.99,936.94,824.2,-,852.04,850.02,786.29,778.37,731.4,724.77,1436,1408,1377,1410,1531,1493,1362,1389,Upgrade
37,Treasury Stock,-31.8,-31.8,-63.6,-63.6,-63.6,-,-105.99,-105.99,-0.01,-0.01,-211.89,-203.22,-203.22,-146.9,-52.61,-52.61,-52.61,-52.61,-52.61,-52.61,Upgrade
38,Comprehensive Income & Other,-171.42,-218.84,-160.23,-113.55,-64.33,-,-30.56,-87.71,-100.6,-74.96,-114.86,180.4,19.49,-111.1,-116.4,-58.77,-50.71,-273.9,-219.65,-218.77,Upgrade
39,Total Common Equity,3279,3248,3316,3390,3318,-,3323,3260,3341,3348,3148,3445,4013,3910,3973,4063,4180,4112,4184,4211,Upgrade
40,Minority Interest,283.41,281.69,295.02,311.28,296.28,-,320.95,312.9,272.97,275.35,275.66,288.91,280.52,279.86,310.64,311.14,259.05,247.81,238.38,241.18,Upgrade
41,Shareholders' Equity,3562,3529,3611,3701,3614,-,3644,3573,3614,3623,3423,3734,4293,4190,4283,4374,4440,4359,4422,4452,Upgrade
42,Total Liabilities & Equity,5814,5745,5856,6146,5844,-,6032,6273,5804,5842,6003,6679,6550,6248,6109,6350,6306,6169,6044,6347,Upgrade
43,Total Debt,891.52,926.36,898.02,900.16,889.08,-,926.47,929.08,840.46,825.56,1149,1283,931.55,834.84,628.16,433.61,570.8,678.19,533.7,583.69,Upgrade
44,Net Cash (Debt),-208.61,-287.86,-150.62,158.45,-116.23,-,-199.46,81.83,-200.1,-200.91,-438.4,-176.29,-242.77,-170.94,255.79,661.51,203.36,41.32,168.34,602.13,Upgrade
45,Net Cash Growth,-,-,-,93.63%,-,-,-,-,-,-,-,-,-,-,51.95%,9.86%,8248.27%,-76.64%,8.32%,38.27%,Upgrade
46,Net Cash Per Share,-0.25,-0.25,-0.15,0.15,-0.38,-,-0.20,0.07,-0.21,-0.14,-0.66,-0.25,-0.16,-0.21,0.23,0.78,0.18,0.04,0.19,0.52,Upgrade
47,Filing Date Shares Outstanding,834.55,1143,1003,1008,307.53,1682,1014,1003,932.23,996.54,996.54,998.03,998.03,1006,1022,1022,1022,1041,1041,1041,Upgrade
