,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,205418,192104,232017,249001,237505,219173,242243,191190,235264,221155,170528,136789,172580,154394,111798,118631,75523,113749,77305,86409,Upgrade
1,Short-Term Investments,63039,56834,40145,29077,49124,52196,61566,38235,37827,31271,24288,30722,32426,33639,34381,35395,30788,-,21417,24256,Upgrade
2,Trading Asset Securities,7582,9895,6435,7404,2558,5815,2684,3876,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,276039,258833,278597,285482,289187,277184,306493,233301,273091,252426,194816,167511,205006,188033,146179,154026,106311,113749,98722,110665,Upgrade
4,Cash Growth,-4.55%,-6.62%,-9.10%,22.37%,5.89%,9.81%,57.32%,39.28%,33.21%,34.25%,33.27%,8.76%,92.84%,65.31%,48.07%,39.18%,-28.02%,0.80%,-20.44%,15.89%,Upgrade
5,Accounts Receivable,94615,90108,93244,68761,105739,81361,82578,72028,98557,114193,95100,52746,91496,78990,88550,52325,166854,68018,85519,71200,Upgrade
6,Other Receivables,-,-,-,48508,-,-,-,58616,-,-,-,49918,-,-,-,36048,-,21929,-,19659,Upgrade
7,Receivables,94615,90108,93244,117269,105739,81361,82578,130644,98557,114193,95100,102664,91496,78990,88550,88373,166854,89947,85519,90859,Upgrade
8,Inventory,172445,182674,169321,180533,186706,168162,155183,167751,206494,221699,174098,143848,147957,168562,163806,128539,159144,175298,185870,181921,Upgrade
