,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,52671,27282,20727,25297,24420,20819,23312,21743,12187,11956,13295,13433,15280,13295,13433,11956,13387,13249,13249,12510,13433,Upgrade
1,Market Cap Growth,31.04%,31.04%,-11.09%,16.35%,100.38%,74.13%,75.35%,61.86%,-20.24%,-10.07%,-1.03%,12.36%,14.14%,0.35%,1.39%,-4.43%,-0.34%,7.09%,-2.71%,-23.88%,25.97%,Upgrade
2,Enterprise Value,56677,28959,25561,30833,29955,22783,31386,26350,16795,18653,21261,22190,24037,22703,23188,20944,22375,23513,22602,22540,23463,Upgrade
3,Last Close Price,11.41,5.91,4.45,5.43,5.24,4.47,4.95,4.62,2.59,2.54,2.81,2.84,3.22,2.81,2.82,2.51,2.82,2.79,2.78,2.62,2.82,Upgrade
4,PE Ratio,95.18,49.29,27.06,32.41,35.51,28.90,45.00,43.44,26.05,35.02,38.61,42.75,53.69,38.47,33.76,28.62,295.09,-121.83,-52.84,-,221.81,Upgrade
5,Forward PE,-,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,67.00,83.38,44.77,Upgrade
6,PS Ratio,0.50,0.26,0.20,0.26,0.25,0.22,0.24,0.23,0.13,0.13,0.14,0.14,0.15,0.13,0.13,0.12,0.14,0.15,0.15,0.15,0.15,Upgrade
7,PB Ratio,3.70,1.12,0.85,1.04,1.01,0.89,1.01,0.94,0.53,0.55,0.61,0.61,0.70,0.61,0.63,0.56,0.63,0.64,0.64,0.61,0.64,Upgrade
8,P/TBV Ratio,2.73,2.73,2.06,2.54,2.50,2.20,2.57,2.36,1.33,1.33,1.49,1.49,1.70,1.52,1.55,1.40,1.57,1.61,1.64,1.56,1.61,Upgrade
9,P/FCF Ratio,25.25,13.08,17.35,-,19.01,12.62,6.23,-,5.36,3.00,3.43,-,4.23,5.33,-,-,23.37,-,-,-,302.89,Upgrade
