,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,302.98,90.43,163.9,212.91,202.73,206.7,215.21,222.12,321.6,364.39,74.77,59.9,26.74,70.21,69,75.2,39.7,117.95,52.9,152.21,Upgrade
1,Trading Asset Securities,-,-,3.72,-,-,-,0,5.19,-,-,3.05,-,10.08,81.78,83.27,81.47,93.51,25.53,88.2,0.65,Upgrade
2,Cash & Short-Term Investments,302.98,90.43,167.62,212.91,202.73,206.7,215.21,227.31,321.6,364.39,77.82,59.9,36.82,151.99,152.27,156.66,133.21,143.47,141.1,152.86,Upgrade
3,Cash Growth,49.45%,-56.25%,-22.11%,-6.34%,-36.96%,-43.28%,176.54%,279.52%,773.46%,139.75%,-48.89%,-61.77%,-72.36%,5.94%,7.92%,2.49%,-5.15%,8.18%,125.16%,6.91%,Upgrade
4,Accounts Receivable,100.26,110.88,99.05,93.58,83.55,91.89,80.88,74.39,77.92,81.24,86.63,77.55,70.47,71.67,67.58,75.08,76.5,76.41,60.97,63.07,Upgrade
5,Other Receivables,3.7,99.77,3.71,0.29,3.21,1.58,4.42,0.99,4.05,3.04,3.37,0.81,25.21,1.69,2.13,-,4.15,3.7,3.38,0.47,Upgrade
6,Receivables,212.52,210.65,103.3,94.75,86.76,93.47,85.3,76.19,81.97,84.28,90,78.36,95.68,73.36,69.71,75.08,81.22,80.12,64.57,63.54,Upgrade
7,Inventory,182.13,176.36,149.12,129.55,136.6,139.45,142.58,146.28,178.66,162.28,151.24,148.47,153.21,122.44,100.86,74.91,77.27,66.28,66.67,56.72,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,1.01,-,-,-,0.8,-,-,-,1.1,-,0.44,Upgrade
9,Other Current Assets,30.21,38.99,23.19,26.7,24.09,16.26,14.31,13.17,10.33,9.03,13.25,12,5.61,11.3,9.16,6.9,4.02,5.56,5.06,1.9,Upgrade
10,Total Current Assets,727.84,516.43,443.23,463.91,450.17,455.88,457.4,462.96,592.56,620.99,332.32,298.73,291.31,359.89,332,313.56,295.72,296.53,277.41,275.46,Upgrade
