,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,14832,14885,14251,14067,13776,13380,14647,13248,14251,15122,13987,15729,17550,18210,20796,25019,24913,34836,-,-,-,Upgrade
1,Market Cap Growth,11.24%,11.24%,-2.70%,6.18%,-3.33%,-11.52%,4.72%,-15.77%,-18.80%,-16.96%,-32.74%,-37.13%,-29.56%,-47.73%,-,-,-,-,-,-,-,Upgrade
2,Last Close Price,5.62,5.64,5.26,5.19,4.80,4.66,5.10,4.61,4.70,4.99,4.62,5.19,5.56,5.77,6.59,7.77,7.73,10.81,-,-,-,Upgrade
3,PE Ratio,6.31,5.74,5.90,6.04,5.35,5.26,5.53,5.13,5.75,6.34,5.81,6.89,7.94,8.59,9.99,12.88,13.47,19.11,-,-,-,Upgrade
4,PS Ratio,5.96,5.41,3.08,3.04,2.79,2.69,2.81,2.62,2.97,3.30,2.99,3.41,3.88,4.23,4.93,6.46,6.90,9.86,-,-,-,Upgrade
5,PB Ratio,0.48,0.47,0.45,0.45,0.44,0.44,0.49,0.51,0.56,0.61,0.57,0.66,0.74,0.78,0.92,1.14,1.14,1.77,-,-,-,Upgrade
6,P/FCF Ratio,-,-,0.70,0.62,-,-2.84,-1.63,-,-,0.59,-,0.99,2.41,-,-1.48,-,-,-2.87,-,-,-,Upgrade
7,P/OCF Ratio,-,-,0.69,0.61,-,-3.06,-1.71,-,-,0.58,-,0.96,2.31,-,-1.52,-,-,-2.93,-,-,-,Upgrade
8,Debt / Equity Ratio,4.53,4.53,4.53,4.56,4.76,4.58,4.68,4.99,4.88,5.00,4.85,4.39,5.11,4.86,4.60,4.71,5.05,5.23,6.03,6.04,5.69,Upgrade
9,Debt / FCF Ratio,-,-,7.02,6.23,-,-29.68,-15.57,-,-,4.81,-,6.54,16.66,-,-7.40,-,-,-8.49,-,-83.81,-,Upgrade
10,Return on Equity (ROE),7.33%,9.55%,6.23%,9.94%,8.09%,9.59%,11.43%,11.78%,11.85%,9.71%,10.42%,10.93%,11.77%,8.12%,9.94%,10.46%,12.84%,7.73%,11.08%,12.94%,Upgrade,
11,Return on Assets (ROA),-,0.75%,0.49%,0.79%,0.63%,0.73%,0.82%,0.81%,0.79%,0.65%,0.71%,0.76%,0.83%,0.58%,0.73%,0.76%,0.83%,0.47%,0.70%,0.83%,Upgrade,
12,Earnings Yield,17.49%,17.43%,17.78%,17.41%,19.56%,19.91%,18.91%,20.40%,18.24%,16.57%,17.56%,14.82%,12.86%,11.91%,10.01%,7.76%,7.43%,5.23%,-,-,-,Upgrade
13,FCF Yield,-,143.87%,162.54%,99.72%,-35.22%,-61.31%,-144.41%,-29.10%,170.25%,84.99%,101.24%,41.58%,-122.40%,-67.43%,-127.40%,-98.39%,-34.78%,-,-,-,Upgrade,
14,Dividend Yield,5.38%,-,8.75%,-,-,6.65%,-,-,-,5.81%,-,-,-,4.33%,-,-,-,1.66%,-,-,-,Upgrade
15,Payout Ratio,0.00%,-,19.19%,176.75%,9.58%,8.01%,0.00%,107.81%,10.00%,6.80%,2.17%,106.60%,11.48%,7.32%,107.04%,0.02%,0.02%,0.06%,0.03%,53.82%,-,Upgrade
16,Buyback Yield / Dilution,-10.44%,-18.64%,-23.76%,-1.26%,-0.34%,-2.42%,2.15%,-4.03%,3.41%,13.36%,-0.77%,-1.19%,-10.97%,-0.67%,-14.24%,-6.53%,-15.90%,-8.78%,-0.44%,-1.34%,3.12%,Upgrade
17,Total Shareholder Return,-5.06%,-18.64%,-15.02%,-1.26%,-0.34%,4.24%,2.15%,-4.03%,3.41%,19.17%,-0.77%,-1.19%,-10.97%,3.66%,-14.24%,-6.53%,-15.90%,-7.12%,-0.44%,-1.34%,3.12%,Upgrade
