,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,170.37,353.5,413.23,139.12,136.99,165.01,178.98,234.17,114.04,242.77,Upgrade
1,Revenue Growth (YoY),-58.77%,154.09%,201.65%,-15.69%,-23.46%,-29.54%,56.94%,-3.54%,226.91%,131.00%,Upgrade
2,Cost of Revenue,134.01,260.41,341.88,14.89,117.15,72.79,125.34,176.66,172.69,305.4,Upgrade
3,Gross Profit,36.36,93.09,71.35,124.24,19.85,92.22,53.64,57.51,-58.64,-62.63,Upgrade
4,"Selling, General & Admin",23.04,27.16,26.15,29.03,40.73,47.86,27.25,35.05,30.64,38.34,Upgrade
5,Other Operating Expenses,-0.66,0.07,-0.38,-1.25,-2.11,3.34,-3.65,1.56,-1.8,-1.26,Upgrade
6,Operating Expenses,22.26,27.15,25.73,27.74,38.6,51.36,23.54,37.84,28.84,37.08,Upgrade
7,Operating Income,14.11,65.94,45.62,96.5,-18.75,40.86,30.1,19.67,-87.48,-99.71,Upgrade
8,Interest Expense,-3.02,-1.94,-20.39,-16.54,-18.09,-22.13,-20.14,-22.44,-31.13,-22.84,Upgrade
9,Interest & Investment Income,1.03,2.41,1.31,3.07,3.02,2.85,1.87,1.12,0.68,1.12,Upgrade
10,Earnings From Equity Investments,2.01,42.07,0.34,0.62,-5.05,41.33,88.38,48.27,-9.71,7.4,Upgrade
11,EBT Excluding Unusual Items,14.12,108.48,26.89,83.65,-38.87,62.91,100.21,46.61,-127.65,-114.04,Upgrade
12,Gain (Loss) on Sale of Investments,-22.28,-,-,2.21,1.08,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-5.65,-56.23,-17.6,-,-,8.64,28.82,-,-,-,Upgrade
14,Asset Writedown,-18.8,-27.6,-27.15,-19,-30.45,-,-12.04,-26.28,-19.65,-64.35,Upgrade
15,Other Unusual Items,-,-,-,-,-,8.7,-,10.84,-,9.15,Upgrade
16,Pretax Income,-32.61,24.65,-17.87,66.87,-68.23,80.24,117,31.16,-147.3,-169.23,Upgrade
17,Income Tax Expense,17.23,19.43,21.13,18.33,19.45,-5.01,38.22,59.62,14.42,13.63,Upgrade
18,Earnings From Continuing Operations,-49.85,5.22,-38.99,48.54,-87.68,85.25,78.78,-28.46,-161.71,-182.87,Upgrade
19,Net Income to Company,-49.85,5.22,-38.99,48.54,-87.68,85.25,78.78,-28.46,-161.71,-182.87,Upgrade
20,Minority Interest in Earnings,-,-,-,-,-,-,-,25.29,64.01,87.87,Upgrade
21,Net Income,-49.85,5.22,-38.99,48.54,-87.68,85.25,78.78,-3.17,-97.7,-95,Upgrade
22,Net Income to Common,-49.85,5.22,-38.99,48.54,-87.68,85.25,78.78,-3.17,-97.7,-95,Upgrade
23,Net Income Growth,-,-89.25%,-,-43.07%,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),515,515,515,515,515,515,515,515,515,515,Upgrade
25,Shares Outstanding (Diluted),515,515,515,515,515,515,515,515,515,515,Upgrade
26,Shares Change (YoY),-,-,-0.00%,-0.00%,-,-,-,-,-,-,Upgrade
27,EPS (Basic),-0.10,0.01,-0.08,0.09,-0.17,0.17,0.15,-0.01,-0.19,-0.18,Upgrade
28,EPS (Diluted),-0.10,0.01,-0.08,0.09,-0.17,0.17,0.15,-0.01,-0.19,-0.18,Upgrade
29,EPS Growth,-,-89.25%,-,-43.07%,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,10.94,22.81,217.93,26.69,-95.3,29.63,-6.7,30.96,-7.24,-69.31,Upgrade
31,Free Cash Flow Per Share,0.02,0.04,0.42,0.05,-0.19,0.06,-0.01,0.06,-0.01,-0.13,Upgrade
32,Operating Margin,8.28%,18.65%,11.04%,69.36%,-13.69%,24.76%,16.82%,8.40%,-76.71%,-41.07%,Upgrade
33,Profit Margin,-29.26%,1.48%,-9.44%,34.89%,-64.01%,51.67%,44.01%,-1.35%,-85.67%,-39.13%,Upgrade
34,Free Cash Flow Margin,6.42%,6.45%,52.74%,19.18%,-69.57%,17.95%,-3.74%,13.22%,-6.35%,-28.55%,Upgrade
35,EBITDA,16.95,67.47,47.34,98.04,-16.96,41.71,31.01,20.61,-86.56,-99.01,Upgrade
36,D&A For EBITDA,2.84,1.53,1.72,1.55,1.79,0.85,0.91,0.94,0.93,0.71,Upgrade
37,EBIT,14.11,65.94,45.62,96.5,-18.75,40.86,30.1,19.67,-87.48,-99.71,Upgrade
