,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,121.36,119.26,76.2,76.86,131.83,222.25,225.6,109.99,255.81,194.57,Upgrade
1,Trading Asset Securities,-,-,-,-,-,7.92,-,-,12.15,-,Upgrade
2,Cash & Short-Term Investments,121.36,119.26,76.2,76.86,131.83,230.17,225.6,109.99,267.96,194.57,Upgrade
3,Cash Growth,59.26%,55.17%,-42.20%,-66.61%,-41.56%,109.26%,-15.81%,-43.47%,1036.96%,350.28%,Upgrade
4,Accounts Receivable,1,0.97,2.03,2.61,3.73,4.68,5.5,6.8,6.47,6.28,Upgrade
5,Other Receivables,50.65,18.2,26.5,30.93,34.14,15.36,93.46,127.54,76.22,58.35,Upgrade
6,Receivables,51.65,19.17,28.54,33.54,37.87,20.05,98.96,134.34,82.69,64.64,Upgrade
7,Inventory,2064,2184,2543,2875,2675,2677,2503,2386,2747,2665,Upgrade
8,Prepaid Expenses,-,14.02,133.1,133.48,167.9,198.7,-,-,-,-,Upgrade
9,Other Current Assets,55.43,59.52,-,-,0.7,4.09,212.03,657.3,101.66,78.65,Upgrade
10,Total Current Assets,2292,2396,2781,3119,3013,3130,3039,3287,3199,3003,Upgrade
11,"Property, Plant & Equipment",7.07,10.86,10.24,11.33,11.98,8.63,4.41,6.11,7.82,6.53,Upgrade
12,Long-Term Investments,138.63,238.69,346.6,346.14,417.5,482.54,440.98,351.55,302.65,312.02,Upgrade
13,Other Intangible Assets,3.32,3.51,3.9,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,1.12,7.05,7.05,20.27,20.27,39.86,39.63,Upgrade
15,Other Long-Term Assets,481.3,500.1,528.05,553.05,556.35,592.19,586,601.39,627.39,664.19,Upgrade
16,Total Assets,2922,3149,3670,4031,4006,4221,4091,4267,4177,4025,Upgrade
17,Accounts Payable,312.53,377.65,473.3,518.58,387.56,456.05,436.58,475.63,539.87,455.74,Upgrade
18,Accrued Expenses,2.35,1.1,0.96,1.66,1.01,1.16,1.09,1.61,2.92,6.41,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,64.72,260.66,223.77,Upgrade
20,Current Portion of Long-Term Debt,-,16.72,39.68,91.36,118.72,268.68,245.68,60.71,25.56,329.29,Upgrade
21,Current Portion of Leases,1.01,2.02,1.87,1.73,1.59,1.51,0.94,1.84,1.7,1.57,Upgrade
22,Current Income Taxes Payable,406.65,400.14,386.68,372.73,357.94,338.29,363.81,342.04,320.89,309.79,Upgrade
23,Current Unearned Revenue,359.11,378.27,672.92,773.77,775.5,826.14,678.75,529.46,371.6,228.14,Upgrade
24,Other Current Liabilities,46.63,87.52,98.98,91.36,156.12,145.48,137.94,386.19,39.9,33.55,Upgrade
25,Total Current Liabilities,1128,1263,1674,1851,1798,2037,1865,1862,1563,1588,Upgrade
26,Long-Term Debt,73.26,106.54,211.98,347.1,416.82,294.06,422.85,619.11,788.77,423.04,Upgrade
27,Long-Term Leases,-,-,1.04,2.02,2.91,3.75,-,-,0.94,1.84,Upgrade
28,Long-Term Deferred Tax Liabilities,134.68,143.09,151.45,160.18,166.81,176.96,179.83,187.78,197.67,204.2,Upgrade
29,Total Liabilities,1336,1513,2039,2360,2385,2512,2467,2669,2550,2217,Upgrade
30,Common Stock,4.7,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,Upgrade
31,Additional Paid-In Capital,3318,3285,3285,3285,3285,3285,3285,3285,3285,3285,Upgrade
32,Retained Earnings,-1496,-1446,-1451,-1412,-1461,-1373,-1458,-1335,-1332,-1234,Upgrade
33,Comprehensive Income & Other,-240.57,-240.79,-240.51,-240.09,-240.69,-240.79,-241,-240.67,-240.44,-240.43,Upgrade
34,Total Common Equity,1586,1635,1631,1670,1621,1708,1623,1747,1750,1848,Upgrade
35,Minority Interest,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-149.36,-124.07,-40.06,Upgrade
36,Shareholders' Equity,1586,1636,1631,1670,1621,1709,1623,1598,1626,1808,Upgrade
37,Total Liabilities & Equity,2922,3149,3670,4031,4006,4221,4091,4267,4177,4025,Upgrade
38,Total Debt,74.27,125.28,254.57,442.21,540.04,568,669.47,746.39,1078,979.5,Upgrade
39,Net Cash (Debt),47.09,-6.02,-178.37,-365.35,-408.21,-337.83,-443.87,-636.39,-809.67,-784.93,Upgrade
40,Net Cash Per Share,0.09,-0.01,-0.35,-0.71,-0.79,-0.66,-0.86,-1.24,-1.57,-1.53,Upgrade
41,Filing Date Shares Outstanding,514.66,514.66,514.66,514.66,514.66,514.66,514.66,514.66,514.66,514.66,Upgrade
42,Total Common Shares Outstanding,514.66,514.66,514.66,514.66,514.66,514.66,514.66,514.66,514.66,514.66,Upgrade
43,Working Capital,1164,1132,1106,1268,1215,1093,1174,1425,1636,1415,Upgrade
44,Book Value Per Share,3.08,3.18,3.17,3.24,3.15,3.32,3.15,3.39,3.40,3.59,Upgrade
45,Tangible Book Value,1583,1632,1627,1670,1621,1708,1623,1747,1750,1848,Upgrade
46,Tangible Book Value Per Share,3.07,3.17,3.16,3.24,3.15,3.32,3.15,3.39,3.40,3.59,Upgrade
47,Machinery,-,22.59,-,19.77,-,11.97,-,11.37,-,9.9,Upgrade
48,Leasehold Improvements,-,10.04,-,8.72,-,8.71,-,8.71,-,7.17,Upgrade
