,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,377.56,403.56,396.2,367.83,328.17,324.84,190.06,183.88,138.77,526.53,Upgrade
1,Revenue Growth (YoY),-4.70%,9.71%,20.73%,13.24%,72.66%,76.66%,36.97%,-65.08%,-74.03%,-0.78%,Upgrade
2,Cost of Revenue,149.93,141.88,139.57,128.05,118.88,119.57,73.73,70.26,48.3,192.53,Upgrade
3,Gross Profit,227.63,261.68,256.64,239.78,209.29,205.27,116.33,113.62,90.47,334,Upgrade
4,"Selling, General & Admin",275.1,315.92,267.54,238.8,237.91,233.15,214.45,240.76,223.24,326.58,Upgrade
5,Other Operating Expenses,-22.84,-2.18,-5.31,49.65,-56.71,-34.39,32.02,59.63,-44.65,-11.82,Upgrade
6,Operating Expenses,252.27,313.74,262.23,288.45,181.2,198.76,246.47,300.38,178.59,314.76,Upgrade
7,Operating Income,-24.64,-52.06,-5.59,-48.66,28.09,6.51,-130.14,-186.76,-88.12,19.25,Upgrade
8,Interest Expense,-18.27,-18.27,-17.3,-18.44,-19.23,-21.06,-21.62,-28.97,-34.3,-38.38,Upgrade
9,Interest & Investment Income,0.51,0.59,0.93,1.02,2.07,3.35,1.89,3.25,5.78,11.11,Upgrade
10,Earnings From Equity Investments,-,-3.2,-,-5.22,-17.56,-21.31,-29.38,-5.41,-33.46,11.46,Upgrade
11,Currency Exchange Gain (Loss),-,-9.45,-,-43.55,-,2.34,-,45.69,-,-14.2,Upgrade
12,Other Non Operating Income (Expenses),-1.35,-2.44,-1.35,-1.53,-3.32,-12.44,-5.95,-5.9,-3.79,-2.84,Upgrade
13,EBT Excluding Unusual Items,-43.74,-84.83,-23.31,-116.39,-9.95,-42.61,-185.19,-178.09,-153.89,-13.61,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-49.24,-,-14.18,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-0.26,-,55.88,-,0.2,-,-0.83,-,-1.02,Upgrade
16,Asset Writedown,-313.33,-10.28,-,-,-,-85.57,-,-34.26,-6.13,-9,Upgrade
17,Other Unusual Items,-,30.55,-,23.78,-,31.05,-,88.94,-,-,Upgrade
18,Pretax Income,-357.08,-64.82,-23.31,-36.73,-9.95,-146.17,-185.19,-138.42,-160.02,-23.63,Upgrade
19,Income Tax Expense,6.95,1.23,6.56,-1.44,0.9,-10.78,-5.66,-5.67,-4.6,16.04,Upgrade
20,Earnings From Continuing Operations,-364.02,-66.05,-29.87,-35.29,-10.85,-135.38,-179.53,-132.75,-155.42,-39.68,Upgrade
21,Earnings From Discontinued Operations,282.97,-,5.52,-,-,-,-,-,-,-,Upgrade
22,Net Income to Company,-81.05,-66.05,-24.35,-35.29,-10.85,-135.38,-179.53,-132.75,-155.42,-39.68,Upgrade
23,Minority Interest in Earnings,-,0,-,0,-,0.76,-,0,-,0,Upgrade
24,Net Income,-81.05,-66.05,-24.35,-35.29,-10.85,-134.63,-179.53,-132.75,-155.42,-39.67,Upgrade
25,Net Income to Common,-81.05,-66.05,-24.35,-35.29,-10.85,-134.63,-179.53,-132.75,-155.42,-39.67,Upgrade
26,Shares Outstanding (Basic),2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,Upgrade
27,Shares Outstanding (Diluted),2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,Upgrade
28,EPS (Basic),-0.03,-0.02,-0.01,-0.01,-0.00,-0.05,-0.06,-0.05,-0.06,-0.01,Upgrade
29,EPS (Diluted),-0.03,-0.02,-0.01,-0.01,-0.00,-0.05,-0.06,-0.05,-0.06,-0.01,Upgrade
30,Free Cash Flow,90.37,47.66,11.27,10.33,18.28,17.69,-56.58,-71.61,-157.34,158.67,Upgrade
31,Free Cash Flow Per Share,0.03,0.02,0.00,0.00,0.01,0.01,-0.02,-0.03,-0.06,0.06,Upgrade
32,Operating Margin,-6.52%,-12.90%,-1.41%,-13.23%,8.56%,2.00%,-68.47%,-101.56%,-63.50%,3.66%,Upgrade
33,Profit Margin,-21.47%,-16.37%,-6.15%,-9.59%,-3.31%,-41.44%,-94.46%,-72.19%,-112.00%,-7.53%,Upgrade
34,Free Cash Flow Margin,23.94%,11.81%,2.84%,2.81%,5.57%,5.44%,-29.77%,-38.94%,-113.39%,30.14%,Upgrade
35,EBITDA,11.16,-17.73,15.26,-27.69,50.01,32.33,-106.05,-155.48,-58.45,52.57,Upgrade
36,D&A For EBITDA,35.79,34.33,20.86,20.98,21.92,25.82,24.09,31.28,29.67,33.32,Upgrade
37,EBIT,-24.64,-52.06,-5.59,-48.66,28.09,6.51,-130.14,-186.76,-88.12,19.25,Upgrade
