,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,104.93,184.42,259.06,434.57,366.57,291.71,304.31,299.38,373.5,367.25,Upgrade
1,Cash & Short-Term Investments,104.93,184.42,259.06,434.57,366.57,291.71,304.31,299.38,373.5,367.25,Upgrade
2,Cash Growth,-59.50%,-57.56%,-29.33%,48.98%,20.46%,-2.56%,-18.52%,-18.48%,38.82%,29.96%,Upgrade
3,Other Receivables,-,131.71,1.91,144.89,1.91,49.01,14.42,92.95,24.84,76.07,Upgrade
4,Receivables,-,131.71,1.91,144.89,1.91,49.01,14.42,92.95,24.84,76.07,Upgrade
5,Inventory,1599,1787,2090,1958,2161,2051,3024,2446,2540,2523,Upgrade
6,Other Current Assets,554.67,494.3,814.75,698.68,861.55,701.72,719.62,1078,576.78,381.63,Upgrade
7,Total Current Assets,2259,2597,3165,3236,3391,3094,4062,3916,3515,3348,Upgrade
8,"Property, Plant & Equipment",64.25,71.47,62.13,61.55,64.34,65.19,116.41,94.44,71.24,67.34,Upgrade
9,Long-Term Investments,7.65,5.65,8.65,8.65,13,13,10.3,10.3,7.67,7.67,Upgrade
10,Other Intangible Assets,-,-,1.85,2.08,2.89,3.13,4.36,4.59,4.4,5.06,Upgrade
11,Long-Term Deferred Tax Assets,38.28,38.28,20.38,20.38,21.42,21.42,11.54,11.54,12.35,12.35,Upgrade
12,Other Long-Term Assets,1547,1547,1497,1497,1416,1422,1133,1133,854.72,854.72,Upgrade
13,Total Assets,3915,4259,4755,4825,4909,4618,5338,5170,4466,4295,Upgrade
14,Accounts Payable,17.89,15.99,57.18,59.83,23.25,30.55,49.58,33.18,40.21,35.15,Upgrade
15,Accrued Expenses,316.11,239.71,388.27,211.15,557.89,525.52,899.38,302.76,504.68,373.06,Upgrade
16,Current Portion of Long-Term Debt,68.45,68.45,67.9,66.9,82.61,142.54,120.11,240.69,72.15,273.83,Upgrade
17,Current Portion of Leases,9.6,9.6,0.57,5.33,5.7,5.7,2.48,2.47,-,-,Upgrade
18,Current Income Taxes Payable,375.87,323.31,249.41,237.77,252.83,309.95,177.11,108.95,79.45,139.48,Upgrade
19,Current Unearned Revenue,520.13,929,1425,1724,1555,1132,1828,2000,1808,1514,Upgrade
20,Other Current Liabilities,-,-,-,-,-,-,-,364.25,-,0.49,Upgrade
21,Total Current Liabilities,1308,1586,2188,2305,2477,2146,3076,3053,2504,2336,Upgrade
22,Long-Term Debt,451,463.5,428.5,388.5,321.93,323.45,291.28,351.35,232.5,249.55,Upgrade
23,Long-Term Leases,74.17,79.71,8.84,19.5,9.26,10.54,11.58,12.81,-,-,Upgrade
24,Long-Term Deferred Tax Liabilities,119.42,119.42,131.47,131.47,124.84,123.8,96.86,96.86,90.96,90.96,Upgrade
25,Total Liabilities,1953,2249,2757,2845,2933,2604,3476,3514,2828,2676,Upgrade
26,Common Stock,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,20.74,Upgrade
27,Additional Paid-In Capital,565.21,565.21,565.21,565.21,565.21,565.21,565.21,565.21,565.21,565.21,Upgrade
28,Retained Earnings,1146,1120,1088,1068,1056,1092,985.04,853.45,834.25,818.44,Upgrade
29,Comprehensive Income & Other,26.85,27.47,28.38,28.89,30.4,31.35,-31.34,-31.87,-33.07,-35.19,Upgrade
30,Total Common Equity,1758,1734,1703,1683,1673,1709,1540,1408,1387,1369,Upgrade
31,Minority Interest,204.31,276.47,295.32,297.51,303.01,305.13,321.67,248.89,250.55,250.16,Upgrade
32,Shareholders' Equity,1963,2010,1998,1980,1976,2014,1861,1656,1638,1619,Upgrade
33,Total Liabilities & Equity,3915,4259,4755,4825,4909,4618,5338,5170,4466,4295,Upgrade
34,Total Debt,603.22,621.26,505.82,480.24,419.5,482.23,425.44,607.31,304.65,523.38,Upgrade
35,Net Cash (Debt),-498.29,-436.84,-246.76,-45.67,-52.93,-190.53,-121.13,-307.94,68.85,-156.13,Upgrade
36,Net Cash Per Share,-0.20,-0.18,-0.10,-0.02,-0.02,-0.08,-0.05,-0.12,0.03,-0.06,Upgrade
37,Filing Date Shares Outstanding,2464,2464,2464,2464,2464,2464,2464,2464,2464,2464,Upgrade
38,Total Common Shares Outstanding,2464,2464,2464,2464,2464,2464,2464,2464,2464,2464,Upgrade
39,Working Capital,950.51,1011,977,930.52,913.66,947.39,985.61,863.75,1011,1013,Upgrade
40,Book Value Per Share,0.71,0.70,0.69,0.68,0.68,0.69,0.62,0.57,0.56,0.56,Upgrade
41,Tangible Book Value,1758,1734,1701,1681,1670,1706,1535,1403,1383,1364,Upgrade
42,Tangible Book Value Per Share,0.71,0.70,0.69,0.68,0.68,0.69,0.62,0.57,0.56,0.55,Upgrade
43,Buildings,-,8.92,-,8.92,-,8.92,-,56.43,-,56.43,Upgrade
44,Machinery,-,35.93,-,18.98,-,26.71,-,24.29,-,22.44,Upgrade
45,Leasehold Improvements,-,67.06,-,54.22,-,49.11,-,26.74,-,10.35,Upgrade
