,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13903,14655,14592,13712,16977,16562,19668,22468,22988,22276,23188,17392,21532,13358,4151,5207,5051,4990,3308,2509,3020,Upgrade
1,Market Cap Growth,-11.51%,-11.51%,-25.81%,-38.97%,-26.15%,-25.65%,-15.18%,29.18%,6.76%,66.76%,458.58%,234.01%,326.25%,167.68%,25.49%,107.56%,67.28%,64.35%,39.89%,-4.25%,63.73%,Upgrade
2,Enterprise Value,11616,12486,12430,11566,14831,14607,18326,22236,22756,22544,23234,16234,20374,12471,2944,4180,4024,4217,2559,1741,2252,Upgrade
3,Last Close Price,21.80,22.98,22.88,21.34,26.42,25.77,30.58,34.93,41.02,39.75,41.36,31.02,38.40,23.82,7.40,9.28,9.00,8.89,5.90,4.45,5.36,Upgrade
4,PE Ratio,46.43,48.99,44.71,33.99,39.93,31.26,35.95,48.56,51.05,47.06,42.35,30.90,37.29,22.68,8.13,10.60,10.86,13.36,12.01,11.68,17.19,Upgrade
5,PS Ratio,4.21,4.44,4.03,3.49,3.93,3.50,4.02,4.47,4.50,4.49,4.60,3.65,4.86,2.98,1.07,1.48,1.52,1.99,1.63,1.34,1.79,Upgrade
6,PB Ratio,1.96,2.07,2.09,1.97,2.46,2.40,2.91,3.41,3.53,6.72,7.33,5.68,7.18,4.68,1.59,2.09,2.10,2.15,1.53,1.22,1.50,Upgrade
7,P/TBV Ratio,2.17,2.17,2.19,2.05,2.56,2.50,3.03,3.56,3.66,7.18,7.78,6.05,7.66,4.87,1.66,2.19,2.20,2.27,1.61,1.29,1.59,Upgrade
8,P/FCF Ratio,16.55,17.44,14.66,-,42.94,-35.63,-31.97,-,-,-79.51,-41.23,-,-108.43,-,-,33.66,-,389.00,-,-,24.93,Upgrade
9,P/OCF Ratio,12.06,12.06,11.19,-,20.99,54.97,87.79,-,204.88,556.82,-66.74,-,1014.51,-,-,15.26,-,32.20,-,-,13.22,Upgrade
10,EV/Sales Ratio,3.52,3.79,3.43,2.94,3.43,3.09,3.75,4.42,4.46,4.55,4.61,3.41,4.60,2.78,0.76,1.18,1.21,1.68,1.26,0.93,1.33,Upgrade
11,EV/EBITDA Ratio,27.54,30.82,26.81,20.20,25.64,23.13,28.80,44.54,45.33,38.71,34.38,22.43,28.24,16.36,4.53,6.81,6.95,9.25,7.66,6.63,10.38,Upgrade
12,EV/EBIT Ratio,38.28,39.67,32.86,23.32,29.26,25.85,32.02,50.73,51.29,42.81,37.22,24.08,30.13,17.29,4.82,7.23,7.38,9.96,8.45,7.52,12.03,Upgrade
13,EV/FCF Ratio,13.82,14.86,12.49,-,37.51,-31.42,-29.79,-,-,-80.46,-41.31,-,-102.60,-,-,27.02,-,328.70,-,-,18.60,Upgrade
14,Debt / Equity Ratio,0.03,0.03,0.03,0.02,0.08,0.08,0.07,0.13,0.21,0.47,0.52,0.33,0.17,0.01,-,-,-,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,0.55,0.42,0.37,0.43,3.20,0.67,0.45,2.15,3.63,1.96,3.13,2.51,0.80,0.04,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,0.28,0.28,0.24,-,1.32,-1.13,-0.80,-,-,-5.59,-2.94,-,-2.57,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.34,0.35,0.18,0.39,0.51,0.48,0.32,0.54,0.67,0.78,0.59,0.76,1.00,0.80,0.49,1.10,0.75,0.67,0.42,0.54,Upgrade,
18,Inventory Turnover,1.30,1.36,1.35,0.74,1.99,2.24,1.86,1.49,2.59,2.75,3.21,1.76,2.09,2.90,2.55,1.77,3.42,2.23,2.28,1.42,1.77,Upgrade
