,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,964.79,878.54,463.03,944.38,1294,1184,854.8,1285,1475,1299,933.59,1178,1542,1036,602.19,1268,924.58,695.33,398.91,466.88,Upgrade
1,Other Revenue,-14.71,14.71,-,47.44,-22.11,22.11,-,113.69,-47.39,47.39,-,73.85,-34.68,34.68,-,38.35,-26.26,26.26,-,22.35,Upgrade
2,Revenue,950.08,893.25,463.03,991.81,1272,1206,854.8,1399,1428,1346,933.59,1252,1507,1071,602.19,1307,898.32,721.6,398.91,489.23,Upgrade
3,Revenue Growth (YoY),-25.31%,-25.96%,-45.83%,-29.10%,-10.90%,-10.37%,-8.44%,11.75%,-5.29%,25.72%,55.03%,-4.19%,67.79%,48.38%,50.96%,167.07%,116.26%,27.29%,84.85%,120.28%,Upgrade
4,Cost of Revenue,710.47,652.08,316.72,789,959.29,875.02,692.39,1164,1097,1184,807.63,992.48,1120,809.35,490.08,976.93,659.72,547.13,304.86,350.97,Upgrade
5,Gross Profit,239.61,241.17,146.31,202.81,312.68,331.47,162.41,235.27,330.55,162.14,125.96,259.32,387.14,261.38,112.11,329.67,238.6,174.46,94.05,138.26,Upgrade
6,"Selling, General & Admin",92.89,65.18,57.17,63.38,61.07,49.53,51.72,53.68,38.21,34.82,32.12,37.31,34.7,32.88,25.92,32.58,20.44,13.71,26.75,44.39,Upgrade
7,Research & Development,21.24,26.5,10.87,111.42,62.76,63.21,18.21,97.35,108.58,5.53,3.89,66.51,71.69,40.57,4.6,71.83,45.23,14.12,1.7,31.96,Upgrade
8,Other Operating Expenses,8.76,6.01,5.77,15.16,2.96,-1.21,2.44,31.27,-11.61,-4.13,2.93,17.71,6.17,4.16,-2.14,9.92,-0.46,3.72,3.69,9.73,Upgrade
9,Operating Expenses,124.15,115.39,74.19,201.45,133.65,88.08,79.32,175.72,144.15,52.84,37.56,116.77,103.14,102.08,21.83,141.94,65.44,47.14,37.23,72.15,Upgrade
10,Operating Income,115.46,125.78,72.12,1.36,179.03,243.39,83.09,59.55,186.4,109.3,88.4,142.55,284,159.3,90.28,187.73,173.16,127.32,56.82,66.11,Upgrade
11,Interest Expense,-1.67,-1.3,-1.22,-8.88,-1.54,-1.28,-2.15,-10.37,-4,-5.81,-4.69,-14.71,-,-7.01,-,-,-1.84,-,-,-,Upgrade
12,Interest & Investment Income,16.32,12.59,15.08,17.07,5.36,8.92,18.7,66.57,3.57,4.68,1.07,2.2,10.14,1.98,2.46,2.78,-,7,1.5,3.58,Upgrade
13,Currency Exchange Gain (Loss),28.72,-28.72,-,-73.72,26.19,-26.19,-,12.06,-22.16,22.16,-,-2.3,0.23,-0.23,-,-5.87,5.87,-5.87,-,3.43,Upgrade
14,Other Non Operating Income (Expenses),-40.57,15.48,-22.41,50.39,-50.36,-0.2,-8.09,-19.67,18.11,-4.31,-4.12,12.51,-11.03,-4.45,-1.12,-2.52,-2.68,1.27,-0.91,-4.08,Upgrade
