,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Interest Income on Loans,1039,1014,1008,950.45,806.17,694.67,721,728.74,776.94,876.35,Upgrade
1,Interest Paid on Deposits,526.07,543.04,510.36,443.36,261.23,88.69,76.77,91.06,147.27,273.04,Upgrade
2,Net Interest Income,512.58,470.71,497.94,507.09,544.94,605.97,644.23,637.68,629.66,603.31,Upgrade
3,Net Interest Income Growth (YoY),2.94%,-7.17%,-8.63%,-16.32%,-15.41%,-4.97%,2.31%,5.70%,-6.14%,-12.49%,Upgrade
4,Trust Income,-,-,-,-,-,-,-,-,47.01,35.97,Upgrade
5,Gain (Loss) on Sale of Assets,-0,-0.02,-0.39,-0.03,-0.03,-0.03,-,-0.01,-0,0.01,Upgrade
6,Other Non-Interest Income,130.1,123.22,99.19,134.84,112.39,104.46,102.4,128.24,89.5,82.26,Upgrade
7,Total Non-Interest Income,130.09,123.2,98.79,134.81,112.36,104.43,102.4,128.23,136.51,118.24,Upgrade
8,Non-Interest Income Growth (YoY),31.68%,-8.61%,-12.08%,29.09%,9.73%,-18.56%,-24.99%,8.45%,9.73%,-1.06%,Upgrade
9,Revenues Before Loan Losses,642.67,593.91,596.73,641.9,657.31,710.4,746.63,765.91,766.17,721.54,Upgrade
10,Provision for Loan Losses,334.78,164.3,244.59,79.85,68.74,61.85,42.31,48.5,68.68,116.93,Upgrade
11,Revenue,307.9,429.61,352.14,562.05,588.56,648.55,704.32,717.41,697.5,604.62,Upgrade
12,Revenue Growth (YoY),-12.56%,-23.56%,-40.17%,-13.34%,-16.44%,-9.60%,0.98%,18.66%,4.12%,-15.10%,Upgrade
13,Salaries and Employee Benefits,292.55,276.77,266.03,266.82,253.91,258,253.91,271.75,269.28,265.74,Upgrade
14,Occupancy Expenses,50.46,52.69,51.77,51.81,50.75,51.58,51.59,50.35,52.34,53.06,Upgrade
15,"Selling, General & Administrative",40.37,37.52,35.4,37.53,37.4,38.02,37.85,36.97,42.27,41.61,Upgrade
16,Other Non-Interest Expense,74.79,65.86,64.65,69.08,69.23,64.74,65.68,63.02,67.67,66.69,Upgrade
17,Total Non-Interest Expense,458.16,432.84,417.86,425.24,411.28,412.34,409.03,422.09,431.55,427.1,Upgrade
18,EBT Excluding Unusual Items,-150.26,-3.24,-65.73,136.81,177.28,236.21,295.29,295.31,265.95,177.51,Upgrade
19,Asset Writedown,-27.6,-24.37,-37.02,6.57,-11.05,-2.18,5.42,3.58,-21.65,-11.73,Upgrade
20,Other Unusual Items,0.06,-,-,-,2.53,3.71,0.54,2.03,58.01,12.2,Upgrade
21,Pretax Income,-987.81,-27.61,-102.75,143.38,168.77,237.74,301.25,300.92,302.31,177.98,Upgrade
22,Income Tax Expense,-22.91,6.89,-3.38,29.63,33.39,44.42,51.15,54.57,46.44,36.86,Upgrade
23,Net Income,-964.89,-34.49,-99.37,113.75,135.38,193.32,250.11,246.36,255.87,141.13,Upgrade
24,Net Income to Common,-964.89,-34.49,-99.37,113.75,135.38,193.32,250.11,246.36,255.87,141.13,Upgrade
25,Net Income Growth,-,-,-,-41.16%,-45.87%,-21.53%,-2.25%,74.57%,22.21%,-45.08%,Upgrade
26,Basic Shares Outstanding,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,Upgrade
27,Diluted Shares Outstanding,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,Upgrade
28,EPS (Basic),-0.88,-0.03,-0.09,0.10,0.12,0.18,0.23,0.22,0.23,0.13,Upgrade
29,EPS (Diluted),-0.88,-0.03,-0.09,0.10,0.12,0.18,0.23,0.22,0.23,0.13,Upgrade
30,EPS Growth,-,-,-,-41.13%,-46.01%,-21.43%,-2.23%,74.27%,22.18%,-45.07%,Upgrade
31,Dividend Per Share,-,-,-,0.030,0.110,0.050,0.150,0.050,0.120,0.030,Upgrade
32,Dividend Growth,-,-,-,-40.00%,-26.67%,0%,25.00%,66.67%,-20.00%,-40.00%,Upgrade
