,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,9731,6088,4175,2093,4302,4290,5166,5994,6174,5205,Upgrade
1,Investment Securities,4758,7854,8167,8971,8375,9280,7931,9041,8564,7707,Upgrade
2,Trading Asset Securities,4.56,0.09,10.74,1.93,0.34,1.66,1.55,8.49,25.75,5.21,Upgrade
3,Total Investments,4762,7854,8178,8973,8376,9282,7932,9050,8589,7712,Upgrade
4,Gross Loans,26011,26487,26084,26778,27014,26893,27963,27508,27965,29034,Upgrade
5,Allowance for Loan Losses,-349.24,-254.13,-340.54,-217.19,-202.72,-193.88,-184.28,-179.01,-180.59,-204.03,Upgrade
6,Other Adjustments to Gross Loans,-1552,-1912,-1918,-2330,-2224,-1787,-1796,-1755,-1789,-1763,Upgrade
7,Net Loans,24109,24321,23825,24231,24587,24912,25982,25574,25995,27067,Upgrade
8,"Property, Plant & Equipment",970.42,987.84,971.08,959.33,1030,1056,992.39,988.67,984.23,988.95,Upgrade
9,Goodwill,1964,2774,2774,2774,2774,2774,2774,2774,2774,2774,Upgrade
10,Other Intangible Assets,0.23,0.23,0.23,0.72,0.72,0.72,0.72,0.72,0.72,0.72,Upgrade
11,Investments in Real Estate,612.34,500.99,525.36,562.39,429.32,364.76,366.94,361.52,357.94,379.59,Upgrade
12,Accrued Interest Receivable,151.78,157.79,189.16,158.13,126.41,86.43,88.2,80.61,84.65,88.53,Upgrade
13,Other Receivables,452.95,419.71,267.55,170.96,256.28,397.53,152.46,248.39,423.16,242.76,Upgrade
14,Long-Term Deferred Tax Assets,89.1,28.22,48.91,39,36.39,43.62,38.85,35.42,34.6,31.12,Upgrade
15,Other Real Estate Owned & Foreclosed,-,-,-,-,-,34.74,34.15,30.64,19.89,15.43,Upgrade
16,Total Assets,42844,43133,40955,39961,41918,43242,43528,45138,45438,44505,Upgrade
17,Accounts Payable,-,-,-,4.45,121.85,288.17,13.78,85.83,100.85,83.53,Upgrade
18,Interest Bearing Deposits,29815,28815,26992,25109,27300,27216,27890,28763,30037,29777,Upgrade
19,Non-Interest Bearing Deposits,2880,3423,3012,4009,3644,4958,4751,5637,4577,4418,Upgrade
20,Total Deposits,32695,32238,30004,29118,30944,32174,32641,34400,34614,34196,Upgrade
21,Short-Term Borrowings,14.59,2.26,0.04,7.87,2,2.71,6.75,12.15,2.68,6.48,Upgrade
22,Current Portion of Long-Term Debt,1620,1518,1612,1513,1552,1552,1580,1538,479,461,Upgrade
23,Current Portion of Leases,46.47,47.27,39.87,45.42,49.62,53.54,46.86,48.65,47.6,52.25,Upgrade
24,Current Income Taxes Payable,2.65,0.69,-,3.09,52.14,69.22,72.54,38.85,41.27,15.8,Upgrade
25,Accrued Interest Payable,202.19,212.01,237.49,176.41,130.92,33.57,26.14,26.78,50.44,87.76,Upgrade
26,Other Current Liabilities,-,-,-,32.94,120.77,54.9,164.69,54.9,131.75,32.94,Upgrade
27,Long-Term Debt,-,-,-,-,-,-,-,-,1096,1094,Upgrade
28,Long-Term Leases,49.71,66.76,57.48,58.71,61.13,82.89,90.34,80.31,70.6,73.47,Upgrade
29,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,-,22.34,Upgrade
30,Long-Term Deferred Tax Liabilities,58.45,54.67,54.78,49.74,49.77,46.9,47.3,46.16,45.36,41.56,Upgrade
31,Other Long-Term Liabilities,454.06,376.12,270.88,198.29,189.51,219.04,269.85,340.05,493.73,272.79,Upgrade
32,Total Liabilities,35143,34516,32276,31208,33273,34577,34959,36671,37173,36440,Upgrade
33,Common Stock,109.79,109.79,109.79,109.79,109.79,109.79,109.79,109.79,109.79,109.79,Upgrade
34,Additional Paid-In Capital,4109,4109,4109,4109,4109,4109,4109,4109,4109,4109,Upgrade
35,Retained Earnings,3399,4365,4399,4499,4418,4403,4265,4180,3988,3864,Upgrade
36,Comprehensive Income & Other,82.67,33.22,59.78,35.53,7.38,42.27,85.14,68.23,57.85,-17.72,Upgrade
37,Shareholders' Equity,7701,8617,8678,8754,8645,8665,8569,8467,8265,8065,Upgrade
38,Total Liabilities & Equity,42844,43133,40955,39961,41918,43242,43528,45138,45438,44505,Upgrade
39,Total Debt,1731,1634,1709,1625,1665,1691,1724,1679,1696,1687,Upgrade
40,Net Cash (Debt),9209,5430,3435,2163,3761,5263,4889,6519,6456,4946,Upgrade
41,Net Cash Growth,168.11%,151.00%,-8.69%,-58.90%,-23.06%,-19.27%,-24.27%,31.81%,42.03%,4.92%,Upgrade
42,Net Cash Per Share,8.39,4.95,3.13,1.97,3.43,4.79,4.45,5.94,5.88,4.50,Upgrade
43,Filing Date Shares Outstanding,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,Upgrade
44,Total Common Shares Outstanding,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,Upgrade
45,Book Value Per Share,7.01,7.85,7.90,7.97,7.87,7.89,7.81,7.71,7.53,7.35,Upgrade
46,Tangible Book Value,5736,5843,5904,5978,5869,5890,5794,5692,5490,5290,Upgrade
47,Tangible Book Value Per Share,5.22,5.32,5.38,5.45,5.35,5.36,5.28,5.18,5.00,4.82,Upgrade
