,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,113.6,252.33,206.77,300.05,195.14,298.12,354.52,194.78,271.27,981.35,352.07,453.29,485.98,656.33,759.85,650.26,553.67,677.2,831.02,646.1,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,137.06,-,Upgrade
2,Cash & Short-Term Investments,113.6,252.33,206.77,300.05,195.14,298.12,354.52,194.78,271.27,981.35,352.07,453.29,485.98,656.33,759.85,650.26,553.67,677.2,968.08,646.1,Upgrade
3,Cash Growth,-41.79%,-15.36%,-41.67%,54.04%,-28.07%,-69.62%,0.70%,-57.03%,-44.18%,49.52%,-53.67%,-30.29%,-12.22%,-3.08%,-21.51%,0.64%,-8.64%,29.00%,22.32%,9.85%,Upgrade
4,Accounts Receivable,81.76,75.96,72.87,62.7,69.42,64.76,76.95,102.05,106.36,97.93,96.09,89.58,53.68,96.56,39.72,32.36,47.84,63.98,82.52,53.85,Upgrade
5,Other Receivables,189.37,176.68,227.07,229.51,311.22,393.42,230.14,225.41,225.14,218.19,221.15,217.94,214.75,351.75,374.99,350.87,442.51,458.56,325.78,426.17,Upgrade
6,Receivables,271.13,252.64,299.94,292.22,380.64,458.18,307.09,327.46,331.5,316.12,317.24,307.52,268.44,448.31,414.71,383.24,490.34,522.54,408.3,480.02,Upgrade
7,Inventory,2611,2605,2655,2661,2495,2487,2465,2604,3206,3152,3015,2986,2831,3013,2926,2877,3446,3395,2905,2921,Upgrade
8,Prepaid Expenses,-,47.87,-,40.38,-,28.8,-,32.47,-,-,-,44.18,-,39.96,-,37.29,-,39.49,-,20,Upgrade
9,Other Current Assets,95.84,53.09,85.17,58.55,82.15,46.71,80.79,49.81,99.03,98.96,188.17,85.88,168.23,95.38,153.87,72.31,119.42,82.35,135.62,86.43,Upgrade
10,Total Current Assets,3091,3211,3246,3353,3153,3319,3207,3208,3908,4548,3872,3877,3754,4253,4254,4020,4610,4716,4417,4154,Upgrade
11,"Property, Plant & Equipment",1889,1919,1955,1990,2048,2068,2097,2139,2309,2345,2368,2413,2228,1897,1943,929.67,905.41,899.67,865.01,942.12,Upgrade
12,Long-Term Investments,279.88,279.98,297.75,295.92,295.15,294.43,293.32,292.46,293.8,293.35,294.96,294.33,304.28,328.28,327.37,327.1,303.89,303.03,232.75,232.82,Upgrade
13,Goodwill,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,Upgrade
14,Other Intangible Assets,7.41,5.59,5.9,6.33,6.02,6.66,7.2,7.81,7.26,7.47,7.98,8.31,5.52,4.78,4.64,4.54,3.42,3.65,3.41,3.74,Upgrade
15,Long-Term Accounts Receivable,172.54,179.96,186.85,194.34,205.95,214.37,205.23,211.33,210.39,219.77,242.28,251.12,-,338.78,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,279.87,268.77,254.79,252.67,273.5,269.21,265.28,262.61,252.88,235.94,236.94,234.5,203.47,198.54,198.91,106.67,99.31,101.97,94.69,83,Upgrade
17,Long-Term Deferred Charges,222.88,233.9,247.27,252.66,233.82,249.42,269.14,279.43,294.39,298.37,318.1,336.84,334.85,352.67,366.78,399.03,385.51,407.01,431.63,450.87,Upgrade
18,Other Long-Term Assets,8612,8393,8275,8193,8210,8102,8329,8092,7241,7071,7386,7310,7410,6657,6669,6169,3791,3454,3801,4359,Upgrade
19,Total Assets,14559,14495,14474,14543,14430,14528,14679,14497,14520,15024,14731,14729,14245,14035,13768,11960,10103,9890,9851,10230,Upgrade
20,Accounts Payable,595.71,565.42,672.13,833.05,956.01,978.76,941.35,1023,996.09,1016,725.26,840.17,685.01,669.22,715.27,820.06,741.75,624.35,706.4,1014,Upgrade
21,Accrued Expenses,13.61,185.55,14.93,231.93,12.87,193.94,12.52,215.32,14.8,194.5,14.51,211.95,13.45,199.69,16.48,58.33,13.76,237.46,10.95,185.18,Upgrade
22,Short-Term Debt,1757,1667,1628,1629,1426,1247,1101,1036,865.5,1309,1323,990.82,942.85,609.34,699.55,616.96,601.84,672.86,674.14,70.11,Upgrade
23,Current Portion of Long-Term Debt,1491,742.88,917.21,631.85,1091,1158,1345,1403,1312,1258,1565,1324,1168,803.47,943.93,0.36,273.57,285.59,194.31,151.26,Upgrade
24,Current Portion of Leases,-,178.13,-,167.18,-,178.74,-,167.06,-,165.75,-,158.78,-,158.38,-,-,-,0.42,-,-,Upgrade
25,Current Income Taxes Payable,201.02,23.42,235.04,78.03,216.12,34.86,196.97,20.43,190.18,91.74,179.96,11.05,197.24,19.4,182.42,211.13,201.78,52.52,171.92,39.89,Upgrade
26,Current Unearned Revenue,640.07,632.43,635.88,560.9,465.13,464.22,487.64,525.71,489.52,485.8,423.72,406.3,386.45,361.32,324.47,312.03,394.17,412.29,386.02,-,Upgrade
27,Other Current Liabilities,1335,1419,1466,1502,1443,1307,1499,1186,1320,1355,1187,1333,1098,1362,1239,1593,1103,1122,1104,1582,Upgrade
28,Total Current Liabilities,6033,5414,5569,5634,5611,5562,5583,5577,5188,5876,5418,5276,4491,4183,4121,3612,3330,3407,3247,3043,Upgrade
