,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6520,6845,6540,6093,6581,6743,7292,8328,8510,7409,8817,8336,10420,13697,14017,10455,5521,4257,3972,3865,4560,Upgrade
1,Market Cap Growth,1.51%,1.51%,-10.31%,-26.83%,-22.67%,-8.99%,-17.30%,-0.10%,-18.32%,-45.90%,-37.10%,-20.27%,88.71%,221.76%,252.91%,170.51%,21.09%,-8.78%,-35.73%,-38.53%,-1.92%,Upgrade
2,Enterprise Value,25609,26014,25579,23555,24042,22581,22899,24413,24596,22865,22919,20490,22574,25417,25461,21691,17211,15878,15725,14969,15663,Upgrade
3,PE Ratio,-,-39.53,-,-82.29,-,22.62,-,-,351.84,-4.54,-,-,-,-,-,-,159.38,38.77,-,-,178.97,Upgrade
4,PS Ratio,0.80,0.83,0.76,0.64,0.66,0.65,0.69,0.84,0.88,0.73,0.92,0.85,1.08,1.46,1.56,1.20,0.67,0.49,0.44,0.45,0.51,Upgrade
5,PB Ratio,5.31,3.56,3.47,3.26,3.60,4.34,5.24,5.83,5.64,18.37,22.35,15.08,15.63,6.60,5.21,3.65,1.86,1.43,1.41,1.31,1.56,Upgrade
6,P/FCF Ratio,-,-4.84,-,-,-,-,-,-,-,-,-,-5.54,-,-,-,-,3.03,3.03,2.55,3.88,-,Upgrade
7,P/OCF Ratio,2.94,2.94,-,2.74,4.16,6.48,8.68,287.33,-,-28.04,-,-35.04,-,24.07,-,7.77,2.32,2.08,1.70,2.16,3.52,Upgrade
8,EV/Sales Ratio,3.11,3.16,2.97,2.49,2.42,2.18,2.17,2.46,2.54,2.27,2.38,2.08,2.35,2.72,2.84,2.50,2.08,1.83,1.76,1.73,1.74,Upgrade
9,EV/EBITDA Ratio,16.97,19.02,17.97,17.37,19.64,25.74,30.16,36.22,-,157.85,-57.59,-52.37,-,-,15.23,12.55,9.63,8.06,8.47,8.36,8.52,Upgrade
10,EV/EBIT Ratio,92.54,94.01,70.78,69.28,-,-273.85,-120.65,-92.05,-,-29.57,-,-14.21,-,-,-,45.21,31.33,21.33,-,25.87,25.24,Upgrade
11,EV/FCF Ratio,-18.11,-18.40,-,-,-,-,-,-,-,-,-,-13.63,-,-,-,-,9.44,11.30,10.08,15.04,-,Upgrade
12,Debt / Equity Ratio,10.53,10.53,10.49,10.63,10.23,11.61,12.21,12.03,11.13,41.88,41.37,26.68,22.46,6.10,4.47,4.29,3.34,4.31,4.54,4.67,4.15,Upgrade
13,Debt / EBITDA Ratio,13.39,11.92,12.15,12.73,18.27,9.38,11.44,16.70,-,11.65,14.09,14.12,-,-,12.20,8.80,5.89,4.90,10.58,8.46,5.02,Upgrade
14,Debt / FCF Ratio,-,-14.30,-,-,-,-,-,-,-,-,-,-9.81,-,-,-,-,5.42,9.14,8.22,13.86,-,Upgrade
15,Quick Ratio,0.36,0.36,0.31,0.37,0.29,0.41,0.42,0.48,0.45,0.40,0.34,0.31,0.36,0.31,0.33,0.43,0.45,0.44,0.38,0.40,0.36,Upgrade
16,Current Ratio,0.52,0.52,0.53,0.55,0.47,0.59,0.64,0.63,0.64,0.65,0.58,0.48,0.51,0.47,0.52,0.56,0.56,0.61,0.54,0.53,0.47,Upgrade
17,Asset Turnover,0.43,0.22,0.36,0.36,0.55,0.42,0.50,0.47,0.62,0.33,0.50,0.61,0.62,0.43,0.50,0.57,0.51,0.33,0.37,0.64,Upgrade,
18,Return on Equity (ROE),6.81%,0.06%,2.06%,-50.56%,49.53%,-12.08%,-27.52%,117.79%,16.43%,-125.79%,-72.35%,-408.39%,-102.74%,-24.07%,-13.80%,5.34%,22.30%,-17.77%,-4.64%,16.20%,Upgrade,
19,Return on Assets (ROA),1.64%,0.94%,1.31%,-1.10%,2.82%,0.83%,0.27%,-4.97%,1.67%,-0.07%,0.47%,-12.56%,-7.08%,-0.62%,0.52%,1.47%,4.83%,-0.25%,1.37%,3.97%,Upgrade,
20,Return on Capital (ROIC),1.83%,1.05%,1.50%,-1.27%,3.23%,0.94%,0.30%,-5.90%,2.03%,-0.09%,0.59%,-15.51%,-8.37%,-0.71%,0.65%,1.87%,5.64%,-0.29%,1.67%,5.07%,Upgrade,
21,Return on Capital Employed (ROCE),1.71%,1.71%,2.26%,2.10%,-,-0.60%,-1.50%,-2.21%,-,-7.20%,-,-17.67%,-,-,-,4.88%,5.58%,6.97%,-,6.59%,7.41%,Upgrade
22,Earnings Yield,-2.66%,-2.53%,-0.43%,-1.22%,-2.84%,4.42%,1.85%,0.36%,0.28%,-22.03%,-25.62%,-27.29%,-21.75%,-6.18%,-0.53%,-0.34%,0.63%,2.58%,0.99%,-0.82%,0.56%,Upgrade
23,Earnings Yield,-2.66%,-2.53%,-0.43%,-1.22%,-2.84%,4.42%,1.85%,0.36%,0.28%,-22.03%,-25.62%,-27.29%,-21.75%,-6.18%,-0.53%,-0.34%,0.63%,2.58%,0.99%,-0.82%,0.56%,Upgrade
24,FCF Yield,-21.68%,-20.65%,-47.08%,-51.46%,-48.14%,-47.12%,-30.68%,-32.26%,-25.53%,-32.57%,-27.45%,-18.04%,-19.65%,-0.84%,2.22%,7.52%,33.03%,33.02%,39.28%,25.75%,11.18%,Upgrade
25,Payout Ratio,0.00%,654.41%,-,1497.69%,-,66.90%,-,-,28.44%,1242.95%,-,-,-,-,-,-,309.43%,71.33%,-,-,149.06%,Upgrade
26,Buyback Yield / Dilution,19.96%,41.67%,-52.04%,9.86%,48.46%,-0.27%,-10.32%,-17.56%,-136.34%,-5.96%,0.39%,0.09%,11.63%,-34.56%,0.63%,0.04%,57.27%,24.51%,0.72%,-1.43%,-115.41%,Upgrade
27,Total Shareholder Return,19.96%,41.67%,-52.04%,9.86%,48.46%,-0.27%,-10.32%,-17.56%,-136.34%,-5.96%,0.39%,0.09%,11.63%,-34.56%,0.63%,0.04%,57.27%,24.51%,0.72%,-1.43%,-115.41%,Upgrade
