,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,6.39,5.17,3.26,1.88,2.76,6.9,12.83,37.32,15.32,26.47,Upgrade
1,Cash & Short-Term Investments,6.39,5.17,3.26,1.88,2.76,6.9,12.83,37.32,15.32,26.47,Upgrade
2,Cash Growth,96.26%,175.36%,18.21%,-72.78%,-78.52%,-81.50%,-16.22%,41.02%,387.77%,316.26%,Upgrade
3,Accounts Receivable,185.52,201.23,339.82,336.89,322.59,355.26,389.3,218.44,215.8,212.74,Upgrade
4,Other Receivables,0.45,0.43,0.44,0.43,0.5,0.68,0.7,0.77,-,-,Upgrade
5,Receivables,185.96,201.66,340.26,337.32,323.08,355.94,389.99,219.21,215.8,212.74,Upgrade
6,Inventory,10.79,11.82,6.7,9.35,7.44,7.13,3.99,5.97,6.29,3.36,Upgrade
7,Restricted Cash,-,-,-,-,-,-,-,-,1.72,2.32,Upgrade
8,Other Current Assets,18.58,15.93,63.44,80.63,113.2,103.54,124.5,185.64,104.73,110.69,Upgrade
9,Total Current Assets,221.72,234.58,413.66,429.18,446.48,473.51,531.31,448.14,343.85,355.57,Upgrade
10,"Property, Plant & Equipment",18.35,19.24,12.75,15.18,21.3,21.49,23.11,19.86,16.68,17.87,Upgrade
11,Long-Term Investments,54.98,53.98,2.5,2.5,4.46,4.46,4.85,4.85,5.02,5.02,Upgrade
12,Other Intangible Assets,17.32,16.4,19.45,15.97,26.69,14.06,24.3,15.07,19.12,6.97,Upgrade
13,Long-Term Deferred Tax Assets,0.75,0.75,15.89,15.89,9.84,9.84,6.51,6.48,5.56,4.33,Upgrade
14,Long-Term Deferred Charges,-,1.44,-,4.5,-,13.41,-,4.78,-,11.28,Upgrade
15,Total Assets,313.11,326.4,464.25,483.22,508.77,536.76,590.08,499.17,390.23,401.03,Upgrade
16,Accounts Payable,62.96,71.01,79.12,98.28,97.54,106.91,105.39,85.69,93.12,114.76,Upgrade
17,Accrued Expenses,31.7,39.65,70.87,65.44,56.2,56.98,51.44,61.2,37.72,48.35,Upgrade
18,Short-Term Debt,-,5,17.6,1.61,1.5,2.84,-,-,25.12,30.79,Upgrade
19,Current Portion of Long-Term Debt,21.91,14.96,14.2,25.53,20.3,21.52,46.81,11.17,-,-,Upgrade
20,Current Portion of Leases,1.1,1.06,0.1,0.72,1.35,1.19,1.03,1.08,1.07,1.07,Upgrade
21,Current Income Taxes Payable,49.48,49.03,49.11,49.53,48.86,48.54,48.96,46.34,37.58,33.04,Upgrade
22,Current Unearned Revenue,41.99,42.47,24.02,25.15,15.55,21.82,24.67,20.23,21.13,15.14,Upgrade
23,Other Current Liabilities,24.02,22.25,26.89,19.8,18.48,19.04,20.57,17.04,24.68,24.57,Upgrade
24,Total Current Liabilities,233.16,245.42,281.93,286.05,259.79,278.84,298.86,242.73,240.41,267.71,Upgrade
25,Long-Term Debt,8.08,7.03,1.85,1.35,8.5,7.5,10,9.5,-,-,Upgrade
26,Long-Term Leases,3.83,4.39,-,-,-,0.75,1.45,1.93,2.44,2.89,Upgrade
27,Long-Term Unearned Revenue,-,-,-,-,-,-,2.4,2.4,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,0.8,0.8,-,-,-,-,-,-,-,-,Upgrade
29,Total Liabilities,245.88,257.64,283.78,287.4,268.29,287.08,312.71,256.56,242.84,270.6,Upgrade
30,Common Stock,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.44,1.44,Upgrade
31,Additional Paid-In Capital,-,132.76,-,132.76,-,132.76,-,132.76,-,64.25,Upgrade
32,Retained Earnings,-82.96,-51.18,30.18,75.41,86.68,125.94,123.72,117.52,69.28,73.15,Upgrade
33,Comprehensive Income & Other,148.86,-13.93,149.19,-13.49,152.28,-10.6,151.53,-9.43,76.67,-8.41,Upgrade
34,Total Common Equity,67.66,69.41,181.14,196.44,240.71,249.86,277.02,242.61,147.39,130.43,Upgrade
35,Minority Interest,-0.43,-0.65,-0.67,-0.62,-0.23,-0.19,0.35,-,-,-,Upgrade
36,Shareholders' Equity,67.23,68.76,180.47,195.83,240.48,249.68,277.37,242.61,147.39,130.43,Upgrade
37,Total Liabilities & Equity,313.11,326.4,464.25,483.22,508.77,536.76,590.08,499.17,390.23,401.03,Upgrade
38,Total Debt,34.92,32.43,33.76,29.2,31.65,33.8,59.29,23.68,28.62,34.75,Upgrade
39,Net Cash (Debt),-28.53,-27.26,-30.5,-27.32,-28.9,-26.89,-46.46,13.64,-13.31,-8.28,Upgrade
40,Net Cash Per Share,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.08,0.02,-0.03,-0.02,Upgrade
41,Filing Date Shares Outstanding,589.76,589.76,589.76,589.76,589.76,589.76,589.76,589.76,444.45,444.45,Upgrade
42,Total Common Shares Outstanding,589.76,589.76,589.76,589.76,589.76,589.76,589.76,589.76,444.45,444.45,Upgrade
43,Working Capital,-11.44,-10.84,131.73,143.13,186.69,194.68,232.45,205.41,103.45,87.86,Upgrade
44,Book Value Per Share,0.11,0.12,0.31,0.33,0.41,0.42,0.47,0.41,0.33,0.29,Upgrade
45,Tangible Book Value,50.35,53.01,161.69,180.47,214.02,235.81,252.72,227.54,128.27,123.46,Upgrade
46,Tangible Book Value Per Share,0.09,0.09,0.27,0.31,0.36,0.40,0.43,0.39,0.29,0.28,Upgrade
47,Buildings,-,5.77,-,5.77,-,5.77,-,5.77,-,5.77,Upgrade
48,Machinery,-,37.1,-,32.79,-,33.72,-,27.09,-,26.11,Upgrade
