,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,345,3998,4140,4494,4388,4653,5520,2884,1062,1132,1911,Upgrade
1,Market Cap Growth,-11.02%,-11.02%,-5.65%,-3.42%,-20.51%,61.35%,420.00%,154.69%,-44.44%,-57.05%,-17.56%,Upgrade
2,Enterprise Value,1071,4732,4836,5222,5106,5533,6416,3677,2041,1915,2918,Upgrade
3,Last Close Price,0.20,2.26,2.34,2.54,2.47,2.62,3.10,1.62,0.59,0.63,1.06,Upgrade
4,PE Ratio,7.78,90.18,97.48,43.07,35.84,90.77,88.74,19.99,8.31,18.06,20.31,Upgrade
5,Forward PE,-,12.68,12.68,12.68,12.68,12.68,12.68,12.68,12.68,12.68,12.68,Upgrade
6,PS Ratio,0.18,2.11,2.03,2.06,2.02,2.23,2.37,1.12,0.45,0.51,0.79,Upgrade
7,PB Ratio,0.24,2.43,2.42,2.90,2.71,2.94,3.64,1.98,0.75,0.95,1.59,Upgrade
8,P/TBV Ratio,2.74,2.74,2.72,3.27,3.05,3.33,3.83,2.06,0.79,1.00,1.66,Upgrade
9,P/FCF Ratio,4.88,56.56,259.36,-,-,16.56,-380.58,-,112.09,-,47.72,Upgrade
10,P/OCF Ratio,12.97,12.97,19.68,-95.42,-,10.08,30.25,-,4.11,-,6.19,Upgrade
11,EV/Sales Ratio,0.57,2.50,2.37,2.40,2.35,2.66,2.76,1.43,0.86,0.87,1.20,Upgrade
12,EV/EBITDA Ratio,5.62,33.88,29.90,30.12,24.97,34.04,40.05,14.05,8.43,10.68,13.24,Upgrade
13,EV/EBIT Ratio,23.04,415.74,137.73,122.16,94.66,239.97,-,29.85,17.60,23.78,24.50,Upgrade
14,EV/FCF Ratio,15.15,66.93,302.97,-,-,19.70,-442.35,-,215.50,-,72.86,Upgrade
15,Debt / Equity Ratio,0.44,0.44,0.39,0.45,0.42,0.47,0.58,0.68,0.61,0.86,0.79,Upgrade
16,Debt / FCF Ratio,10.16,10.16,42.20,-,-,2.66,-60.91,-,90.50,-,23.74,Upgrade
17,Return on Capital Employed (ROCE),0.55%,0.55%,1.63%,2.45%,2.72%,1.20%,-,7.17%,7.01%,6.25%,9.17%,Upgrade
18,Earnings Yield,12.85%,1.11%,1.03%,2.32%,2.79%,1.10%,1.13%,5.00%,12.04%,5.54%,4.92%,Upgrade
19,FCF Yield,20.49%,1.77%,0.39%,-2.38%,2.54%,6.04%,-0.26%,4.75%,0.89%,2.56%,2.10%,Upgrade
20,Dividend Yield,1.39%,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Total Shareholder Return,1.39%,-,-,-,-,-,-,-,-,-,-,Upgrade
