,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,159.88,112.22,154.31,114.85,177.83,61.68,120.9,94.43,77.1,188.25,Upgrade
1,Cash & Short-Term Investments,159.88,112.22,154.31,114.85,177.83,61.68,120.9,94.43,77.1,188.25,Upgrade
2,Cash Growth,3.61%,-2.29%,-13.23%,86.21%,47.10%,-34.69%,56.80%,-49.84%,-14.45%,72.29%,Upgrade
3,Accounts Receivable,723.08,861.89,765.02,798.33,722.11,859.87,824.09,882.09,852.14,842.82,Upgrade
4,Other Receivables,-,96.51,0.9,122.93,-,90.43,-,61.47,0.47,74.43,Upgrade
5,Receivables,723.08,958.41,765.92,921.26,722.11,950.29,824.09,943.55,852.61,917.24,Upgrade
6,Inventory,509.03,464.54,443.77,418.15,374.67,322.95,321.1,292.16,343.3,361.65,Upgrade
7,Other Current Assets,350.37,227.71,417.88,407.01,513.49,359.41,554.84,403.35,582.69,418.89,Upgrade
8,Total Current Assets,1742,1763,1782,1861,1788,1694,1821,1733,1856,1886,Upgrade
9,"Property, Plant & Equipment",1215,1167,1146,1144,1212,1184,1134,1143,1119,1057,Upgrade
10,Long-Term Investments,270.62,304.94,175.65,166.98,157.51,283.27,284.29,270.5,228.54,231.26,Upgrade
11,Other Intangible Assets,4.63,5.24,6.08,5.49,6.31,5.09,5.17,5.78,5.93,6.54,Upgrade
12,Long-Term Deferred Tax Assets,31.09,27.51,22.39,21.72,19.29,16.94,13.7,10.84,12.83,10.55,Upgrade
13,Other Long-Term Assets,188.87,139.97,65.86,48.11,68.62,126.14,80.53,83.18,80.55,114.56,Upgrade
14,Total Assets,3453,3408,3198,3248,3252,3309,3339,3247,3303,3306,Upgrade
15,Accounts Payable,921.42,886,769,840.8,832.69,1013,888.97,1046,964.83,1050,Upgrade
16,Accrued Expenses,-,21.08,-,20.1,-,19.79,-,17.02,-,12.91,Upgrade
17,Short-Term Debt,-,92,-,242,-,546.67,-,529.68,-,706.16,Upgrade
18,Current Portion of Long-Term Debt,316.2,163.4,494.67,62.99,388.9,2.6,635.99,14,866.56,102.48,Upgrade
19,Current Portion of Leases,-,6.66,-,4.52,-,2.7,2.44,4.57,3.55,2.55,Upgrade
20,Current Income Taxes Payable,33.78,38.8,40.16,72.34,56.39,56.66,43.38,42.62,44.66,43.83,Upgrade
21,Current Unearned Revenue,-,48.06,-,36.01,-,28.24,-,19.53,-,55.6,Upgrade
22,Other Current Liabilities,255.04,192.15,278.61,213.65,336.93,203.84,339.04,179.33,250,172,Upgrade
23,Total Current Liabilities,1526,1448,1582,1492,1615,1873,1910,1853,2130,2146,Upgrade
24,Long-Term Debt,352.06,337.6,151.04,289.9,249.78,164.1,184.32,173.17,59,37.34,Upgrade
25,Long-Term Leases,-,11.72,-,7.15,-,3.59,0.09,0.22,1.3,1.15,Upgrade
26,Long-Term Unearned Revenue,17.1,17.79,18.25,17.19,17.79,17.9,18.55,19.15,17.07,12.54,Upgrade
27,Long-Term Deferred Tax Liabilities,26.87,39.2,13.23,11.08,19.45,13.72,15.97,17.1,14.72,34.3,Upgrade
28,Total Liabilities,1922,1854,1765,1818,1902,2072,2129,2063,2222,2231,Upgrade
29,Common Stock,142.96,142.96,142.96,142.96,142.96,142.96,142.96,142.96,142.96,142.96,Upgrade
30,Additional Paid-In Capital,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,8.16,Upgrade
31,Retained Earnings,1059,1045,1022,1020,938.81,919.15,912.43,879.24,803.22,781.44,Upgrade
32,Comprehensive Income & Other,152.9,190.21,106.3,106.3,107.53,107.53,103.34,113.12,87.59,104.51,Upgrade
33,Total Common Equity,1363,1387,1280,1277,1197,1178,1167,1143,1042,1037,Upgrade
34,Minority Interest,167.12,166.81,152.8,152.7,152.59,59.05,43.01,40.75,39.26,37.86,Upgrade
35,Shareholders' Equity,1530,1554,1433,1430,1350,1237,1210,1184,1081,1075,Upgrade
36,Total Liabilities & Equity,3453,3408,3198,3248,3252,3309,3339,3247,3303,3306,Upgrade
37,Total Debt,668.26,611.38,645.71,606.56,638.68,719.66,822.84,721.65,930.4,849.69,Upgrade
38,Net Cash (Debt),-508.38,-499.16,-491.4,-491.71,-460.85,-657.99,-701.94,-627.22,-853.3,-661.44,Upgrade
39,Net Cash Per Share,-0.29,-0.28,-0.28,-0.28,-0.26,-0.37,-0.40,-0.35,-0.48,-0.37,Upgrade
40,Filing Date Shares Outstanding,1769,1769,1769,1769,1769,1769,1769,1769,1769,1769,Upgrade
41,Total Common Shares Outstanding,1769,1769,1769,1769,1769,1769,1769,1769,1769,1769,Upgrade
42,Working Capital,215.92,314.72,199.46,368.85,173.19,-178.81,-88.88,-119.42,-273.9,-259.58,Upgrade
43,Book Value Per Share,0.77,0.78,0.72,0.72,0.68,0.67,0.66,0.65,0.59,0.59,Upgrade
44,Tangible Book Value,1359,1381,1274,1272,1191,1173,1162,1138,1036,1031,Upgrade
45,Tangible Book Value Per Share,0.77,0.78,0.72,0.72,0.67,0.66,0.66,0.64,0.59,0.58,Upgrade
46,Machinery,-,1768,-,1620,-,1512,-,1400,-,1272,Upgrade
47,Construction In Progress,-,60.11,-,108.89,-,140,-,118.97,-,77.43,Upgrade
