,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,42.8,42.8,50.28,-,48.27,-,23.83,-,45.32,-,26.97,-,59.35,-,70.89,-,81.16,-,64.26,-,Upgrade
1,Short-Term Investments,0.05,0.05,0.06,-,0.09,-,0.84,-,2.78,-,3.8,-,4.23,-,7.55,-,2.27,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.93,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,42.85,42.85,50.34,48.36,48.36,24.67,24.67,-,48.1,30.77,30.77,-,63.58,84.37,84.37,-,83.44,64.26,64.26,-,Upgrade
4,Cash Growth,-11.39%,73.71%,104.05%,-,0.54%,-19.82%,-19.82%,-,-24.34%,-63.53%,-63.53%,-,-23.80%,31.28%,31.28%,-,41.17%,-29.54%,-29.54%,-,Upgrade
5,Accounts Receivable,218.51,218.51,219.31,-,162.33,-,219.01,-,152.3,-,176.21,-,122.82,-,142.5,-,86.04,-,182.27,-,Upgrade
6,Other Receivables,6.33,6.33,7.4,-,6.71,-,8.11,-,7.07,-,8.1,-,22.33,-,10.29,-,52.53,-,7.99,-,Upgrade
7,Receivables,224.84,224.84,226.71,-,169.03,-,227.12,-,159.37,-,184.31,-,145.15,-,152.79,-,138.57,-,190.26,-,Upgrade
8,Inventory,27.63,27.63,24.95,-,12.45,-,13.63,-,27.33,-,15.82,-,9.38,-,19.81,-,18.05,-,31.85,-,Upgrade
9,Prepaid Expenses,93.47,93.47,61.84,-,71.46,-,64,-,64.66,-,46.62,-,53.02,-,46.58,-,-,-,46.6,-,Upgrade
10,Other Current Assets,3.47,3.47,3.47,-,3.47,-,3.47,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Total Current Assets,392.27,392.27,367.3,-,304.77,-,332.88,-,299.46,-,277.52,-,271.11,-,303.53,-,240.06,-,332.96,-,Upgrade
12,"Property, Plant & Equipment",2.61,2.61,2.74,-,3.41,-,4.6,-,2.63,-,3.01,-,4.77,-,6.01,-,5.22,-,6.39,-,Upgrade
13,Long-Term Investments,68.51,68.51,66.82,-,73.17,-,74.87,-,50.57,-,58.86,-,56.12,-,36.08,-,69.09,-,43.17,-,Upgrade
14,Total Assets,463.38,463.38,436.86,-,381.35,-,412.35,-,352.67,-,339.38,-,332.01,-,345.62,-,314.36,-,382.53,-,Upgrade
15,Accounts Payable,71.55,71.55,128.13,-,67.46,-,93.25,-,75.45,-,76.13,-,48.83,-,61.55,-,45.22,-,101.62,-,Upgrade
16,Short-Term Debt,48.12,48.12,-,-,-,-,30.79,-,0.04,-,3.51,-,-,-,-,-,-,-,-,-,Upgrade
17,Current Portion of Leases,0.51,0.51,0.98,-,1.47,-,1.52,-,0.39,-,0.99,-,1.48,-,1.63,-,1.07,-,1.62,-,Upgrade
18,Current Income Taxes Payable,4.36,4.36,6.19,-,5.84,-,6.78,-,7.74,-,8.13,-,11.55,-,11.46,-,10.24,-,10.36,-,Upgrade
19,Current Unearned Revenue,89.49,89.49,53.92,-,59.99,-,41.11,-,74.08,-,44.91,-,56.55,-,50.82,-,48.52,-,46.55,-,Upgrade
20,Other Current Liabilities,42.07,42.07,37.82,-,52.15,-,29.61,-,29.23,-,20.88,-,31.21,-,22.55,-,25.34,-,22.19,-,Upgrade
