,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,12.5,12.5,35.68,11.64,13.33,9.72,46.32,19.17,14.09,5.36,46.04,17.33,17.42,13.62,35.77,19.58,28.05,2.14,58.09,27.55,Upgrade
1,Revenue Growth (YoY),-6.21%,28.61%,-22.97%,-39.28%,-5.41%,81.26%,0.61%,10.61%,-19.11%,-60.60%,28.73%,-11.51%,-37.88%,536.81%,-38.43%,-28.91%,-7.27%,-84.50%,1.21%,16.77%,Upgrade
2,Cost of Revenue,12.72,12.72,14.23,13.42,13.23,14.93,14.15,19.01,18.67,20.42,33.97,22.04,13.62,23.87,29.29,15.33,21.24,12.91,26.69,15.19,Upgrade
3,Gross Profit,-0.22,-0.22,21.46,-1.78,0.1,-5.2,32.17,0.16,-4.57,-15.06,12.07,-4.71,3.81,-10.25,6.47,4.25,6.81,-10.77,31.4,12.36,Upgrade
4,"Selling, General & Admin",4.59,4.59,5.39,4.16,5.54,4.9,11.23,4.8,3.82,6.38,7.96,4.3,3.21,8.45,7.64,5.75,7.85,6.59,6.68,6.24,Upgrade
5,Operating Expenses,4.59,4.59,7.8,4.07,5.54,4.86,14.32,4.8,3.81,6.38,11,4.3,3.92,7.71,12.23,5.75,7.85,6.59,6.79,5.43,Upgrade
6,Operating Income,-4.8,-4.8,13.66,-5.85,-5.44,-10.06,17.86,-4.64,-8.39,-21.44,1.07,-9.01,-0.12,-17.96,-5.76,-1.5,-1.04,-17.36,24.62,6.93,Upgrade
7,Interest Expense,-0.26,-0.26,-0.25,-0.28,-0.28,-0.32,-0.29,-0.25,-0.3,-0.29,-0.27,-0.32,-0.35,-0.57,-0.59,-0.57,-0.54,-0.55,-0.38,-0.66,Upgrade
8,Interest & Investment Income,0.04,0.04,0.04,0.06,0.07,0.08,0.05,-,0.08,0.06,0.09,0.04,0.02,0.03,-,0.11,0.37,0.03,0.12,0.12,Upgrade
9,Currency Exchange Gain (Loss),-,-,-0.73,-,-,-,-1.66,-,-,-,0.33,2.07,0.08,-,-0.67,-,-,-,-0.9,-,Upgrade
10,Other Non Operating Income (Expenses),-0.19,-0.19,2.08,-0.21,-1.21,0.64,0.91,-0.19,-0.47,0.55,4.8,0.09,0.72,0.05,-0.57,1.84,0.81,-0.76,2.21,-1,Upgrade
11,EBT Excluding Unusual Items,-5.21,-5.21,14.8,-6.29,-6.86,-9.66,16.88,-5.09,-9.07,-21.11,6.02,-7.13,0.35,-18.45,-7.58,-0.12,-0.41,-18.65,25.67,5.39,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-0,-,-,-,0,-,-,-,-0,-0,-0.01,-,-,-,-,-,-0.06,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-0.26,-,-,-,-0,-,-,-,4.21,-0.01,2.46,-,-0,-,-,-,-0.01,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-3.37,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-7.16,-,-,-,-,-,Upgrade
16,Pretax Income,-5.21,-5.21,14.54,-6.29,-6.86,-9.66,16.88,-5.09,-9.07,-21.11,6.85,-7.14,2.8,-18.45,-14.74,-0.12,-0.41,-18.65,25.61,5.39,Upgrade
17,Income Tax Expense,-,-,-,-,-,-,-,-,-,-,-0.3,-0.06,-1.81,-,-0.9,0.03,-1.05,-0.79,2.35,0.57,Upgrade
18,Earnings From Continuing Operations,-5.21,-5.21,14.54,-6.29,-6.86,-9.66,16.88,-5.09,-9.07,-21.11,7.15,-7.08,4.61,-18.45,-13.84,-0.14,0.64,-17.86,23.26,4.82,Upgrade
19,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.36,-5.36,-,-,Upgrade
20,Net Income,-5.21,-5.21,14.54,-6.29,-6.86,-9.66,16.88,-5.09,-9.07,-21.11,7.15,-7.08,4.61,-18.45,-13.84,-0.14,6,-23.22,23.26,4.82,Upgrade
21,Net Income to Common,-5.21,-5.21,14.54,-6.29,-6.86,-9.66,16.88,-5.09,-9.07,-21.11,7.15,-7.08,4.61,-18.45,-13.84,-0.14,6,-23.22,23.26,4.82,Upgrade
22,Net Income Growth,-,-,-13.88%,-,-,-,136.01%,-,-,-,-,-,-23.23%,-,-,-,-29.52%,-,-36.89%,-,Upgrade
23,Shares Outstanding (Basic),1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1320,1149,Upgrade
24,Shares Outstanding (Diluted),1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1320,1317,1325,1150,Upgrade
25,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,-,-,-0.21%,-,-0.59%,14.58%,24.12%,50.00%,49.51%,31.59%,Upgrade
26,EPS (Basic),-0.00,-0.00,0.01,-0.00,-0.01,-0.01,0.01,-0.00,-0.01,-0.02,0.01,-0.01,0.00,-0.01,-0.01,-0.00,0.00,-0.02,0.02,0.00,Upgrade
