,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q2 2018,Q1 2018,Q4 2017,Q3 2017,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017",+10 Quarters
0,Market Capitalization,22851,18365,16744,14486,14310,23781,16927,22408,29386,32098,30422,38299,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-22.78%,-22.78%,-1.08%,-35.35%,-51.30%,-25.91%,-44.36%,-41.49%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,19790,15303,13549,11158,11182,20653,12726,17899,24526,27238,25425,38580,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,162.13,130.30,118.80,102.78,100.40,166.85,118.83,158.37,207.08,226.19,214.38,269.89,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-45.58,-,-,-,-,-,-,175.08,128.10,97.66,116.52,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,289.17,-,-,-,-,43.69,74.00,63.01,74.45,58.18,70.38,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,11.77,9.37,9.99,10.09,11.90,18.14,12.13,14.00,16.31,19.22,19.51,29.13,-,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,3.79,3.02,2.75,2.38,2.34,3.83,2.69,3.42,4.45,4.94,4.76,6.12,-,-,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,3.04,3.04,2.78,2.40,2.35,3.86,2.71,3.44,4.48,4.96,4.78,6.15,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,97.19,-,-371.22,-170.58,-,-,-,-140.27,-172.86,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,10.09,7.81,8.08,7.77,9.30,15.75,9.12,11.18,13.61,16.31,16.31,29.34,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,-,-47.52,-,-,-,-,-,-,-,-,74.77,101.46,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,81.09,107.97,-,-,-,-,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,0.08,0.08,0.08,0.08,0.10,0.10,0.05,0.05,0.01,0.01,0.01,0.04,0.58,0.22,-,0.21,0.15,0.06,0.06,0.06,0.06,Upgrade
14,Debt / EBITDA Ratio,-,7.85,-,-,-,-,-,-,-,-,0.43,0.47,0.89,0.37,-,0.31,0.31,0.38,0.38,0.35,0.99,Upgrade
15,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.40,-,-1.66,-,-,-,0.91,0.65,Upgrade
16,Asset Turnover,-,0.30,0.28,0.20,0.18,0.16,0.14,0.27,0.23,0.29,0.46,1.34,-,-,-,-,0.79,0.81,0.73,0.74,Upgrade,
17,Inventory Turnover,-,-,1.73,1.85,1.23,1.29,0.73,0.92,1.60,1.79,2.27,2.99,2.59,-,-,-,-,1.81,2.57,5.93,5.30,Upgrade
18,Quick Ratio,-,-,8.37,10.00,7.94,7.23,7.19,9.76,21.09,15.21,21.82,12.80,0.83,0.78,-,1.43,-,2.23,2.23,3.58,4.47,Upgrade
19,Current Ratio,-,-,10.19,12.11,9.66,9.08,10.65,11.65,24.48,17.52,23.99,13.74,1.64,1.95,-,2.66,-,3.45,3.45,5.16,5.16,Upgrade
20,Return on Equity (ROE),0.31%,-9.36%,-7.55%,-9.73%,-3.49%,-7.43%,-8.11%,0.10%,0.52%,2.97%,12.82%,56.22%,-,-,60.52%,-,12.28%,12.09%,12.76%,12.67%,Upgrade,
21,Return on Assets (ROA),-,-3.65%,-5.33%,-5.26%,-2.52%,-5.02%,-6.39%,-0.83%,-3.05%,1.14%,7.21%,24.49%,-,-,-,-,7.28%,7.48%,8.52%,2.69%,Upgrade,
22,Return on Capital (ROIC),-0.10%,-3.83%,-5.56%,-5.49%,-2.62%,-5.20%,-6.61%,-0.86%,-3.18%,1.18%,7.59%,29.20%,-,-,37.51%,-,8.89%,8.75%,9.56%,3.03%,Upgrade,
23,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,4.88%,5.69%,45.77%,43.10%,-,24.46%,-,12.99%,16.64%,19.65%,19.36%,Upgrade
24,Earnings Yield,-1.76%,-2.19%,-2.76%,-3.03%,-3.19%,-1.28%,-1.43%,-0.34%,0.57%,0.78%,1.02%,0.86%,-,-,-,-,-,-,-,-,-,Upgrade
25,FCF Yield,-,-4.20%,-5.26%,-6.47%,-4.33%,-3.79%,-2.81%,-1.90%,-1.95%,-1.75%,-1.23%,-,-,-,-,-,-,-,-,-,Upgrade,
26,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,0.25%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Payout Ratio,0.00%,-,-,-,-,-,-,-,12.01%,2.45%,11.08%,73.96%,-,0.94%,1.03%,1.10%,1.47%,154.28%,154.28%,142.10%,142.10%,Upgrade
28,Buyback Yield / Dilution,-0.26%,0.70%,-0.19%,17.95%,-30.43%,-0.74%,0.23%,-34.40%,-3.04%,-32.37%,-34.89%,-21.43%,-0.61%,-1179.96%,-1161.97%,-1661.30%,-1150.70%,0.54%,0.54%,-0.50%,-40.70%,Upgrade
29,Total Shareholder Return,-0.26%,0.70%,-0.19%,17.95%,-30.43%,-0.74%,0.23%,-34.40%,-3.04%,-32.12%,-34.89%,-21.43%,-0.61%,-1179.96%,-1161.97%,-1661.30%,-1150.70%,0.54%,0.54%,-0.50%,-40.70%,Upgrade
