,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,56.3,113.48,149.47,225.46,34.91,132.01,172.88,167.54,54.04,-,-,387.89,105.97,86.45,111.75,198.18,149.24,167.04,148.3,162.74,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.04,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,14.66,-,12.53,25.14,14.79,38.4,61.28,-,-,150.21,367.95,380.97,356.46,391.08,266.48,226.52,255.04,282.46,Upgrade
3,Cash & Short-Term Investments,56.3,113.48,164.13,225.46,47.43,157.16,187.67,205.94,115.32,-,538.1,538.1,473.92,467.42,468.21,614.31,415.72,393.57,403.34,445.2,Upgrade
4,Cash Growth,18.69%,-27.79%,-12.54%,9.48%,-58.87%,-,-65.12%,-61.73%,-75.67%,-,14.93%,-12.41%,14.00%,18.77%,16.08%,37.99%,-5.62%,-4.03%,-2.69%,-1.07%,Upgrade
5,Accounts Receivable,210.2,189.26,187.43,190.18,431.41,408.53,252.27,217.79,216.78,-,-,214.98,84.11,78.97,131.67,97.24,135.35,147.15,108.36,88.49,Upgrade
6,Other Receivables,14.53,23.29,24.95,20.63,24.22,17.63,20.33,20.14,10.83,-,-,37.64,3.27,3.85,6.82,2.96,6.75,6.45,7.34,6.29,Upgrade
7,Receivables,224.73,212.55,212.38,210.82,455.63,426.16,272.6,237.93,227.61,-,-,252.62,87.39,82.82,138.49,100.2,142.09,153.59,115.7,94.78,Upgrade
8,Inventory,57.49,60.73,115.19,99.83,106.12,133.43,209.6,137.38,513.91,-,-,492.5,452.97,474.68,442.39,486.71,418.44,417.8,350.98,333.55,Upgrade
9,Prepaid Expenses,-,0.16,-,-,-,0.21,-,-,-,-,-,0.33,-,0.01,-,2.32,-,0.03,-,0.32,Upgrade
10,Other Current Assets,133.4,57.84,57.83,31.01,190.17,109.26,241,237.39,164.75,-,-,119.38,100.41,69.35,120.82,35.51,65,97.28,101.23,112.12,Upgrade
11,Total Current Assets,471.92,444.77,549.52,567.11,799.36,826.21,910.87,818.63,1022,-,-,1403,1115,1094,1170,1239,1041,1062,971.25,985.97,Upgrade
12,"Property, Plant & Equipment",85.09,84.4,119.02,120.96,123.94,126.46,127.16,131.01,124.44,-,-,117.75,118.36,120,125.13,128.18,129.59,127.01,133.1,135,Upgrade
13,Long-Term Investments,76.25,74.84,71.94,72.27,0.1,0.1,-,64.45,-,-,-,-,-,-,-,-,-,-,27.5,27.5,Upgrade
14,Goodwill,73.85,73.85,73.85,73.85,107.67,107.67,107.67,73.85,73.85,-,-,73.85,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,Upgrade
15,Other Intangible Assets,17.8,18.6,7.01,7.51,16.92,17.73,18.54,9.13,9.71,-,-,11.15,10.68,11.12,11.56,23.61,12.45,11.87,12.29,12.71,Upgrade
16,Long-Term Deferred Tax Assets,3.75,3.82,4.22,4.16,13.47,13.33,11.54,11.22,4.59,-,-,5.71,2.35,2.84,3.42,2.84,3.38,3.43,4.38,4.12,Upgrade
17,Long-Term Deferred Charges,0.96,1.26,1.37,1.48,1.58,1.71,1.62,1.61,1.62,-,-,0.02,0.22,0.22,0.2,0.2,0.21,0.21,0.21,-,Upgrade
18,Other Long-Term Assets,45.97,50.92,18.87,19.49,19.62,18.94,20.07,17.21,35.11,-,-,34.86,35.09,34.85,28.13,49.81,50.3,50.43,46.36,39.06,Upgrade
19,Total Assets,775.58,752.44,845.8,866.81,1083,1112,1197,1127,1271,-,-,1646,1301,1283,1358,1463,1257,1275,1215,1224,Upgrade
20,Accounts Payable,97.49,81.7,91.13,83.47,111.53,104.03,177.77,80.43,52.25,-,-,124.27,86.56,126.83,101.8,174.91,163.72,205.57,179.99,177.62,Upgrade
21,Accrued Expenses,4.41,6.67,4.14,17.42,6.93,6.72,3.12,19.5,3.57,-,-,28.61,1.34,2.06,0.99,3.09,1.02,3,0.81,4.25,Upgrade
22,Short-Term Debt,60.57,63.96,74.37,74.37,71.35,82.3,102.25,92.71,94.95,-,-,70,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Long-Term Debt,4.62,2.02,5.74,2.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,3.26,-,3.67,3.63,3.56,3.54,3.3,-,-,-,0.14,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,3.44,0.77,5.81,5.71,4.4,1.41,5.9,5.1,3.41,-,-,3.65,3.27,0.87,2.6,1.14,4.19,1.14,1.92,0.16,Upgrade
26,Current Unearned Revenue,42.8,29.41,61.05,66.56,40.22,41.41,46.84,102.76,378.66,-,-,488.56,368.6,316.46,369.53,422.24,238.88,219.63,190.81,212.19,Upgrade
27,Other Current Liabilities,81.14,82.86,129.99,134.79,150.6,184.64,181.63,196.78,143.9,-,-,8.38,1.48,1.3,47.53,2.21,2.08,8.22,8.76,9.41,Upgrade
28,Total Current Liabilities,294.46,270.66,372.23,388,388.67,424.07,521.06,500.59,676.75,-,-,723.61,461.25,447.52,522.44,603.6,409.88,437.56,382.3,403.63,Upgrade
29,Long-Term Debt,18.58,18.66,18,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Long-Term Leases,5.39,7.38,8.3,8.9,9.59,10.45,11.42,11.74,10.29,-,-,0.46,-,-,-,-,-,-,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,1.13,1.53,1.69,1.81,4.58,4.85,5.1,2.86,0.02,-,-,0.18,0.37,0.37,0.4,0.22,0.28,0.35,0.26,0.27,Upgrade
32,Total Liabilities,319.57,298.23,400.22,416.71,402.84,439.37,537.58,515.19,687.07,-,-,724.25,461.62,447.89,522.84,603.82,410.16,437.91,382.56,403.91,Upgrade
33,Common Stock,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,-,-,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,Upgrade
34,Additional Paid-In Capital,568.76,568.76,567.61,568.76,568.76,568.76,568.76,568.76,533.36,-,-,918.76,800.64,800.64,800.64,800.64,800.64,800.64,800.64,800.64,Upgrade
35,Retained Earnings,-480.5,-482.3,-489.78,-486.41,-311.21,-315.71,-327.01,-324.6,-317.3,-,-,-364.49,-328.93,-333.27,-333.19,-334.94,-340.96,-346.17,-350.99,-357.22,Upgrade
36,Total Common Equity,456.02,454.22,445.58,450.11,625.3,620.8,609.51,611.91,583.82,-,922.02,922.02,839.46,835.12,835.2,833.45,827.43,822.22,817.4,811.17,Upgrade
37,Minority Interest,-,-,-,-,54.51,51.99,50.38,-,-,-,-,-,-,-,-,26.12,19.28,14.78,14.82,8.98,Upgrade
38,Shareholders' Equity,456.02,454.22,445.58,450.11,679.82,672.79,659.89,611.91,583.82,-,922.02,922.02,839.46,835.12,835.2,859.57,846.71,837,832.22,820.15,Upgrade
39,Total Liabilities & Equity,775.58,752.44,845.8,866.81,1083,1112,1197,1127,1271,-,-,1646,1301,1283,1358,1463,1257,1275,1215,1224,Upgrade
40,Total Debt,89.16,95.28,106.4,106.96,84.57,96.32,117.21,107.75,105.25,-,70.6,70.6,-,-,-,-,-,-,-,-,Upgrade
41,Net Cash (Debt),-32.86,18.2,57.72,118.49,-37.14,60.84,70.45,98.19,10.07,-,467.51,467.51,473.92,467.42,468.21,614.31,415.72,393.57,403.34,445.2,Upgrade
42,Net Cash Growth,-,-70.09%,-18.07%,20.68%,-,-,-84.93%,-79.00%,-97.88%,-,-0.15%,-23.90%,14.00%,18.77%,16.08%,37.99%,-5.62%,-4.03%,-2.69%,-1.07%,Upgrade
43,Net Cash Per Share,-0.09,0.05,0.16,0.32,-0.10,130.16,0.10,0.28,0.03,-,1.28,1.13,1.32,1.23,1.28,2.31,0.86,1.07,1.09,1.02,Upgrade
44,Filing Date Shares Outstanding,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,370.18,366.26,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,Upgrade
45,Total Common Shares Outstanding,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,370.18,366.26,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,367.75,Upgrade
46,Working Capital,177.46,174.11,177.3,179.11,410.69,402.14,389.82,318.05,344.84,-,-,679.33,653.43,646.76,647.46,635.46,631.37,624.71,588.95,582.33,Upgrade
47,Book Value Per Share,1.24,1.24,1.21,1.22,1.70,1.69,1.66,1.66,1.59,-,2.51,2.51,2.28,2.27,2.27,2.27,2.25,2.24,2.22,2.21,Upgrade
48,Tangible Book Value,364.38,361.77,364.73,368.76,500.72,495.41,483.3,528.94,500.27,-,837.03,837.03,809.08,804.31,803.94,790.15,795.28,790.65,785.41,778.76,Upgrade
49,Tangible Book Value Per Share,0.99,0.98,0.99,1.00,1.36,1.35,1.31,1.44,1.36,-,2.28,2.28,2.20,2.19,2.19,2.15,2.16,2.15,2.14,2.12,Upgrade
