,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,273.38,183.27,246.26,480.54,291.93,701.85,609.1,613.04,493.73,350.98,Upgrade
1,Short-Term Investments,1864,1968,1578,1273,1112,665.35,490.88,681.42,472.4,573.89,Upgrade
2,Trading Asset Securities,1.39,-,-,-,2.69,1.98,1.98,2.41,3.26,4.25,Upgrade
3,Cash & Short-Term Investments,2139,2152,1825,1753,1406,1369,1102,1297,969.38,929.12,Upgrade
4,Cash Growth,17.22%,22.74%,29.74%,28.04%,27.61%,5.58%,13.68%,39.58%,45.65%,12.47%,Upgrade
5,Accounts Receivable,258.63,125.56,191.19,100.43,279.26,139.54,280.55,156.21,243.35,173.13,Upgrade
6,Other Receivables,24.41,6.6,-,3.62,-,7.39,-,5.58,-,-,Upgrade
7,Receivables,283.04,132.16,191.19,104.05,279.26,146.93,280.55,161.79,243.35,173.13,Upgrade
8,Prepaid Expenses,10.61,5.31,-,7.33,-,12.44,-,5.93,-,-,Upgrade
9,Other Current Assets,0.37,-,-,-,-,-,0.37,0.37,0.37,0.37,Upgrade
10,Total Current Assets,2433,2289,2016,1864,1686,1529,1383,1465,1213,1103,Upgrade
11,"Property, Plant & Equipment",3711,4033,3997,4330,4384,4718,4696,5007,4994,5325,Upgrade
12,Long-Term Investments,577.35,618.22,634.97,693.08,751.26,809.08,510.59,415.82,380.89,404.31,Upgrade
13,Other Intangible Assets,265.18,133.97,273.92,133.97,282.65,133.97,291.39,133.97,300.12,133.97,Upgrade
14,Long-Term Deferred Tax Assets,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.92,Upgrade
15,Other Long-Term Assets,10.49,11.4,102.69,104.88,108.94,106.2,309.96,174.6,136.05,116.71,Upgrade
16,Total Assets,6997,7085,7024,7127,7212,7295,7191,7196,7024,7084,Upgrade
17,Accounts Payable,-,5.25,-,6.84,-,10.4,-,3.01,-,5.24,Upgrade
18,Accrued Expenses,-,69.82,-,82.44,-,90.36,-,77.8,-,77.91,Upgrade
19,Current Portion of Leases,32.55,33.45,30.08,30.98,43.53,41.57,46.64,34.73,22.77,22.78,Upgrade
