,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,534.09,749.62,682.72,639.92,464.84,463.18,428.76,506,420.66,487.95,512.95,475.92,567.48,526.7,451.14,419.46,471.89,390.66,321.98,297.21,Upgrade
1,Trading Asset Securities,377.81,205.26,396.13,453.37,451.08,233.95,365.96,363.57,418.49,321.11,404.97,533.2,435.88,466.89,434.97,353.86,293.74,263.74,360,313.76,Upgrade
2,Cash & Short-Term Investments,911.9,954.88,1079,1093,915.92,697.13,794.72,869.58,839.15,809.06,917.92,1009,1003,993.59,886.1,773.32,765.63,654.4,681.98,610.97,Upgrade
3,Cash Growth,-0.44%,36.97%,35.75%,25.73%,9.15%,-13.83%,-13.42%,-13.83%,-16.37%,-18.57%,3.59%,30.49%,31.05%,51.83%,29.93%,26.57%,16.67%,-4.18%,-15.81%,14.35%,Upgrade
4,Accounts Receivable,897.39,885.47,902.58,838.05,1063,886.47,847.45,837.92,873.78,840.27,822.59,651.18,656.71,739.41,723.33,851.58,859.31,901.69,694.86,692.68,Upgrade
5,Other Receivables,38.39,19.81,20.67,35.13,20.94,15.49,16.01,11.15,11.17,17.58,14.33,10.65,12.37,64.06,64.26,62.59,13.7,12.32,15.31,12.94,Upgrade
6,Receivables,935.79,905.28,923.25,873.18,1084,901.96,863.45,849.07,884.95,857.84,836.93,661.83,669.07,803.47,787.59,914.17,873.01,914.01,710.17,705.62,Upgrade
7,Inventory,1023,1059,1133,1190,1257,1328,1219,1053,921.75,976.93,952.11,906.11,963.44,906.56,839.43,871.33,888.89,815.01,951.56,1021,Upgrade
8,Other Current Assets,40.21,16.58,38.08,24.02,26.08,34.91,56.42,31.88,24.45,18.13,22.31,16.19,9.79,31.37,22.42,14.24,20.41,21.32,37.21,27.02,Upgrade
9,Total Current Assets,2911,2936,3173,3180,3283,2962,2934,2804,2670,2662,2729,2593,2646,2735,2536,2573,2548,2405,2381,2365,Upgrade
10,"Property, Plant & Equipment",854.36,854.31,868.62,863.89,829.73,779.97,765.48,763.52,739.59,734.16,715.6,725.94,724.46,707.49,685.92,679.09,694.03,658.17,612.88,588.91,Upgrade
11,Long-Term Investments,34.54,34.54,34.54,34.54,30.88,30.88,30.88,31.73,20.83,20.42,20.42,20.42,9,9,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,129.4,130.21,131.02,131.83,132.64,133.46,134.28,135.09,138.63,139.47,140.31,141.14,141.98,87.33,87.9,88.45,89.01,89.58,90.15,90.73,Upgrade
13,Long-Term Accounts Receivable,-,16.2,-,14.98,-,7.19,-,36.97,-,30.23,-,43.84,-,61.8,-,58.64,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,13.43,12.35,19.54,20.82,20.48,19.14,18.58,18.84,17.59,16.03,17.36,17.71,16.65,16.65,16.31,16.31,16.94,17.02,16.31,16.31,Upgrade
15,Long-Term Deferred Charges,-,-,-,-,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.05,0.29,0.06,0.07,0.07,0.09,0.09,0.09,0.02,Upgrade
16,Other Long-Term Assets,18.85,8.06,15.13,11.88,33.76,31.47,50.72,27.21,58.03,17.02,59.68,7.39,66.59,22.52,90.11,14.45,0.67,11.39,40.1,71.52,Upgrade
17,Total Assets,3962,3991,4242,4258,4330,3964,3934,3817,3645,3619,3683,3550,3605,3640,3416,3430,3349,3181,3140,3132,Upgrade
18,Accounts Payable,652,668.28,673.78,774.16,910.55,882.86,801.58,735.69,699,730.94,870.19,780.74,832.27,810.03,635.85,645.56,544.08,426.42,377.66,425.48,Upgrade
19,Accrued Expenses,18.33,30.73,12.48,27.02,22.96,17.62,14.56,20.6,22.31,26.36,18.18,29.38,31.44,37.47,21.56,29.58,27.67,30.31,17.27,23.53,Upgrade
20,Short-Term Debt,19.54,19.54,39.55,45.04,85.08,95.08,135.07,170.02,239.36,243.03,112.92,133.7,141.06,157.11,142.1,212.15,224.85,244.83,162.65,160.19,Upgrade
21,Current Portion of Long-Term Debt,76.56,97.08,55.05,55.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,11.92,4.86,28.65,15.34,19.35,8.43,9.29,3.16,8.5,3.02,14.2,1.83,7.11,3.54,11.49,0.91,5.93,6.42,13.52,7.21,Upgrade
23,Current Unearned Revenue,151.39,163.22,127.39,105.36,114.61,164.68,207.55,198,120.74,118.79,111.87,79.9,88.21,76.39,99.77,86.29,128.15,106.46,79.38,-,Upgrade
24,Other Current Liabilities,20.57,21.17,16.15,15.31,15.69,22.14,29.43,28.46,19.96,20.29,19.07,18.82,15.5,122.01,16.19,14.33,3.76,5.84,5.87,87.44,Upgrade
25,Total Current Liabilities,950.3,1005,953.05,1037,1168,1191,1197,1156,1110,1142,1146,1044,1116,1207,926.97,988.82,934.44,820.29,656.34,703.85,Upgrade
26,Long-Term Debt,289.83,287.53,362.51,359.93,413.19,135.1,55.05,55.05,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,55.16,57.35,59.61,62.11,24.4,26.04,28,22.45,24.48,27.14,28.84,31.21,34.55,36.39,33.22,35.5,37.65,39.59,41.25,43.5,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,0.84,0.99,0.89,2.82,1.21,1.55,2,1.88,1.56,1.56,1.12,1.12,1.12,1.12,1.13,1.13,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.24,9.24,9.24,Upgrade
30,Total Liabilities,1295,1350,1375,1459,1607,1353,1281,1236,1136,1171,1177,1077,1152,1245,961.31,1025,973.2,870.23,707.96,757.72,Upgrade
31,Common Stock,561.07,561.07,561.07,561.06,561.06,561.06,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,400.76,286.26,286.26,Upgrade
32,Additional Paid-In Capital,743.03,743.03,743.02,743,767.59,743,903.3,903.3,903.3,903.3,903.3,903.3,903.3,903.3,903.3,903.3,903.3,903.3,1017,1016,Upgrade
33,Retained Earnings,1347,1316,1542,1474,1395,1306,1347,1274,1202,1141,1200,1167,1148,1091,1150,1099,1069,1013,1136,1079,Upgrade
34,Treasury Stock,-5.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.13,-9.13,-9.13,Upgrade
35,Comprehensive Income & Other,21.63,21.32,21.3,21.41,0.29,1.49,1.64,2.58,3.15,2.66,1.79,0.96,1.01,0.57,0.81,1.47,2.08,2.62,2.71,2.13,Upgrade
36,Shareholders' Equity,2667,2642,2867,2799,2724,2611,2653,2581,2509,2448,2505,2472,2453,2395,2455,2405,2375,2311,2432,2375,Upgrade
37,Total Liabilities & Equity,3962,3991,4242,4258,4330,3964,3934,3817,3645,3619,3683,3550,3605,3640,3416,3430,3349,3181,3140,3132,Upgrade
38,Total Debt,385.93,404.15,457.11,460.02,498.26,230.18,190.12,225.08,239.36,243.03,112.92,133.7,141.06,157.11,142.1,212.15,224.85,244.83,162.65,160.19,Upgrade
39,Net Cash (Debt),525.97,550.73,621.74,633.27,417.66,466.95,604.6,644.5,599.79,566.02,805,875.41,862.3,836.48,744,561.17,540.79,409.56,519.33,450.78,Upgrade
40,Net Cash Growth,25.93%,17.94%,2.83%,-1.74%,-30.37%,-17.50%,-24.89%,-26.38%,-30.44%,-32.33%,8.20%,56.00%,59.45%,104.24%,43.26%,24.49%,13.56%,-16.33%,-19.39%,-0.78%,Upgrade
41,Net Cash Per Share,0.90,0.92,1.10,1.06,0.75,0.84,1.08,1.05,1.08,1.06,1.42,1.58,1.51,1.46,1.37,0.97,0.96,0.76,0.92,0.81,Upgrade
42,Filing Date Shares Outstanding,561.07,561.07,561.07,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,556.22,556.22,556.87,Upgrade
43,Total Common Shares Outstanding,561.07,561.07,561.07,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,561.06,556.22,556.22,556.87,Upgrade
44,Working Capital,1961,1931,2220,2143,2115,1772,1736,1648,1560,1520,1583,1549,1530,1528,1609,1584,1614,1584,1725,1661,Upgrade
45,Book Value Per Share,4.75,4.71,5.11,4.99,4.85,4.65,4.73,4.60,4.47,4.36,4.47,4.41,4.37,4.27,4.37,4.29,4.23,4.15,4.37,4.26,Upgrade
46,Tangible Book Value,2537,2511,2736,2667,2591,2478,2518,2446,2371,2309,2365,2331,2311,2308,2367,2316,2286,2221,2342,2284,Upgrade
47,Tangible Book Value Per Share,4.52,4.48,4.88,4.75,4.62,4.42,4.49,4.36,4.23,4.11,4.22,4.15,4.12,4.11,4.22,4.13,4.08,3.99,4.21,4.10,Upgrade
48,Buildings,-,509.44,-,503.51,-,379.32,-,379.32,-,383.46,-,383.24,-,382.82,-,379.77,-,319.05,-,317.8,Upgrade
49,Machinery,-,998.22,-,954.58,-,866.87,-,869.33,-,696.31,-,694.91,-,659.43,-,596.08,-,579.82,-,589.95,Upgrade
50,Construction In Progress,-,57.21,-,74.99,-,164.43,-,113.45,-,217.06,-,191.69,-,171.36,-,179.03,-,205.33,-,112.82,Upgrade
