,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,585.99,774.02,730.05,670.91,990.79,861.67,867.99,694.49,824.75,646.79,566.9,645.99,680.52,673.6,644.92,550.79,645.77,666.97,460.31,535.74,Upgrade
1,Other Revenue,-27.58,27.58,-,124.17,-98.48,98.48,-,97.44,-54.46,54.46,-,54.15,-26.16,26.16,-,77.05,-37.57,37.57,-,42.18,Upgrade
2,Revenue,558.41,801.6,730.05,795.07,892.31,960.15,867.99,791.93,770.29,701.25,566.9,700.14,654.36,699.77,644.92,627.84,608.2,704.54,460.31,577.92,Upgrade
3,Revenue Growth (YoY),-37.42%,-16.51%,-15.89%,0.40%,15.84%,36.92%,53.11%,13.11%,17.72%,0.21%,-12.10%,11.52%,7.59%,-0.68%,40.11%,8.64%,1.99%,29.71%,-24.06%,5.36%,Upgrade
4,Cost of Revenue,460.29,692.87,596.12,687.67,713.78,805.94,744.22,680.56,647.91,609.94,502.92,638.9,545.3,603.46,549.69,554.22,502.49,555.46,363.54,453.16,Upgrade
5,Gross Profit,98.12,108.73,133.94,107.4,178.53,154.21,123.77,111.37,122.39,91.31,63.98,61.24,109.06,96.31,95.23,73.62,105.71,149.08,96.77,124.77,Upgrade
6,"Selling, General & Admin",35.33,40.07,27.05,42.55,33.23,35.86,32.66,41.98,28.54,31.09,28.55,30.72,30.22,34.85,30.58,14.65,36.43,43.75,22.59,42.85,Upgrade
7,Research & Development,10.33,8.42,10.57,12.1,9.61,9.1,7.53,7.73,8.58,8.46,7.65,8.5,9.2,9.01,8.49,9.46,7.21,8.58,6.45,9.28,Upgrade
8,Other Operating Expenses,-3.36,3.33,-0.68,-16.1,3.53,0.62,-0.95,12.64,1.02,0.19,0.3,10.17,1.39,1.39,0.46,11.9,0.35,2.65,0.49,7.67,Upgrade
9,Operating Expenses,47.25,48.55,41.54,41.14,57.42,49.26,37.58,70.17,56.61,24.88,42.91,55.64,39.81,47.15,39.53,37.69,44.95,61.22,29.52,62.94,Upgrade
10,Operating Income,50.87,60.18,92.4,66.26,121.1,104.96,86.18,41.2,65.77,66.43,21.07,5.6,69.25,49.15,55.7,35.93,60.77,87.86,67.24,61.83,Upgrade
11,Interest Expense,-4.05,-4.34,-4.42,-4.76,-4.84,-1.43,-0.95,-1.08,-1.7,-3.05,-1.55,-1.44,-0.86,-1.06,-1.32,-1.88,-1.4,-3.34,-2.17,-2.24,Upgrade
12,Interest & Investment Income,7.42,10.75,0.7,1.04,7.74,6.61,2.21,1.99,5.7,7.76,5.55,0.82,6.16,5.91,3.03,1.1,4.29,3.05,8.14,1.71,Upgrade
13,Currency Exchange Gain (Loss),-0.13,0.13,-,11.55,-12.75,12.75,-,12.26,-1.95,1.95,-,-7.88,1.81,-1.81,-,-12.04,-1.86,1.86,-,-0.49,Upgrade
14,Other Non Operating Income (Expenses),-7.52,-1.76,1.17,-11.45,10.7,2.31,-1.49,-19.51,2.89,2.59,12.49,0.48,-2.17,1.84,-1.15,3.74,-0.49,-0.33,-4.06,1.56,Upgrade
15,EBT Excluding Unusual Items,46.59,64.96,89.85,62.63,121.95,125.18,85.95,34.87,70.72,75.67,37.56,-2.42,74.2,54.02,56.27,26.85,61.3,89.11,69.16,62.37,Upgrade
16,Gain (Loss) on Sale of Investments,-1.48,-0.87,2.76,5.96,-2.87,-2.01,2.39,0.49,-2.21,-3.86,1.77,3.24,-1.01,1.93,1.11,0.12,-,3.74,-3.76,3.76,Upgrade
17,Gain (Loss) on Sale of Assets,0.2,-0.11,-0.23,-0.15,-0.15,0.1,-0.25,0.02,-2.42,0.02,-0.07,0.16,-0.16,0.16,-0,0.04,-0.01,0.07,-0,-0.04,Upgrade
18,Asset Writedown,-8.79,13.57,-13.57,18.09,-18.09,6.51,-6.51,12.37,2.3,-12.24,-2.43,8.26,-8,-0.26,-,-,-,-,-,8.54,Upgrade
19,Other Unusual Items,-3.21,5.61,-2.41,8.8,0.19,-0.19,-,33.25,1.7,-1.7,-,14.19,-0.81,0.81,-,6.97,1.15,-1.15,-,5.12,Upgrade
20,Pretax Income,33.32,83.16,76.41,95.34,101.03,129.59,81.58,80.99,70.09,57.88,36.83,23.44,64.22,56.66,57.38,33.98,62.45,91.77,65.39,79.75,Upgrade
21,Income Tax Expense,2.65,11.26,8.38,16.69,12.11,18.17,8.95,9.03,9.32,7.77,4.52,4.06,7.06,7.42,6.8,4.22,6.3,13.79,8.85,12.18,Upgrade
22,Net Income,30.67,71.9,68.03,78.64,88.92,111.42,72.63,71.96,60.76,50.12,32.31,19.38,57.16,49.24,50.57,29.76,56.15,77.98,56.55,67.57,Upgrade
23,Net Income to Common,30.67,71.9,68.03,78.64,88.92,111.42,72.63,71.96,60.76,50.12,32.31,19.38,57.16,49.24,50.57,29.76,56.15,77.98,56.55,67.57,Upgrade
