,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,18.33,18.33,21.23,21.23,28.62,-,31.39,-,38.63,-,51.47,-,54.14,-,72.37,-,86.34,-,82.55,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,15,-,10,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,18.33,18.33,21.23,21.23,28.62,31.39,31.39,53.63,53.63,61.47,61.47,-,54.14,72.37,72.37,-,86.34,82.55,82.55,-,Upgrade
3,Cash Growth,-35.94%,-41.59%,-32.36%,-60.41%,-46.63%,-48.94%,-48.94%,-,-0.93%,-15.05%,-15.05%,-,-37.30%,-12.34%,-12.34%,-,1.41%,-32.47%,-32.47%,-,Upgrade
4,Accounts Receivable,0.54,0.54,0.69,0.69,1.27,-,1.73,-,16.69,-,2.16,-,5.68,-,6.06,-,4.09,-,2.86,-,Upgrade
5,Other Receivables,2.12,2.12,2.54,2.54,1.33,-,2.15,-,0.54,-,1.31,-,0.5,-,0.62,-,3.2,-,1.12,-,Upgrade
6,Receivables,2.67,2.67,3.23,3.23,2.6,-,3.88,-,17.23,-,3.47,-,6.18,-,6.68,-,7.29,-,3.98,-,Upgrade
7,Inventory,0.18,0.18,0.25,0.25,0.41,-,0.37,-,2.77,-,2.15,-,5.14,-,5.71,-,2.39,-,2.41,-,Upgrade
8,Prepaid Expenses,3.58,3.58,5.01,5.01,1.98,-,0.83,-,-,-,0.83,-,0.21,-,0.95,-,0.41,-,1.35,-,Upgrade
9,Other Current Assets,9.56,9.56,6.81,6.81,14.03,-,12.65,-,-,-,13.48,-,11.92,-,11.5,-,11.94,-,14.23,-,Upgrade
10,Total Current Assets,34.32,34.32,36.54,36.54,47.63,-,49.11,-,73.63,-,81.41,-,77.59,-,97.21,-,108.38,-,104.53,-,Upgrade
11,"Property, Plant & Equipment",4.89,4.89,8.11,8.11,7.03,-,17.34,-,14.78,-,27.04,-,18.22,-,25.38,-,19.94,-,38.09,-,Upgrade
12,Long-Term Investments,4.58,4.58,4.83,4.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,4.7,4.7,5.08,5.08,5.5,-,5.91,-,6.26,-,6.61,-,9.18,-,7.23,-,8.38,-,8.74,-,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,-,1.72,-,0.38,-,-,-,-,-,0.28,-,-,-,0.81,-,0.33,-,Upgrade
15,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-,0.58,-,0.58,-,Upgrade
16,Total Assets,48.48,48.48,54.54,54.54,61.87,-,72.74,-,94.67,-,115.06,-,105.26,-,129.84,-,138.09,-,152.27,-,Upgrade
17,Accounts Payable,24.16,24.16,-,-,15.68,-,-,-,8.84,-,-,-,9.07,-,-,-,9.37,-,-,-,Upgrade
18,Accrued Expenses,14.49,14.49,1.57,1.57,14.18,-,0.39,-,15.64,-,1.72,-,16.69,-,0.45,-,17.82,-,3.2,-,Upgrade
19,Short-Term Debt,107.43,107.43,108.55,108.55,100.38,-,105.26,-,119.28,-,122.07,-,2.72,-,114.87,-,-,-,124.03,-,Upgrade
20,Current Portion of Long-Term Debt,-,-,40,40,40,-,-,-,-,-,-,-,104.99,-,39.77,-,157.31,-,-,-,Upgrade
21,Current Portion of Leases,3.61,3.61,5.88,5.88,8.14,-,13.99,-,14.14,-,20.34,-,18.26,-,16.83,-,8.19,-,21.85,-,Upgrade
22,Current Income Taxes Payable,-,-,-,-,0.33,-,-,-,0.35,-,-,-,0.42,-,0.41,-,1.61,-,1.06,-,Upgrade
23,Current Unearned Revenue,0.77,0.77,0.86,0.86,1.06,-,1.15,-,1.72,-,1.01,-,0.87,-,0.81,-,0.71,-,0.77,-,Upgrade
24,Other Current Liabilities,1.34,1.34,29.18,29.18,0.77,-,23.67,-,0.4,-,27.62,-,6.1,-,29.29,-,9.27,-,31.54,-,Upgrade
