,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,0.9,7.02,0.23,0.32,1.47,1.42,13.07,3.9,7.17,23.31,Upgrade
1,Trading Asset Securities,6.49,5.98,10.31,11.41,12.99,17.66,17.28,20.72,20.13,5.92,Upgrade
2,Cash & Short-Term Investments,7.39,13,10.54,11.74,14.46,19.08,30.35,24.63,27.3,29.23,Upgrade
3,Cash Growth,-29.88%,10.79%,-27.15%,-38.48%,-52.35%,-22.53%,11.19%,-15.74%,-22.71%,-4.21%,Upgrade
4,Receivables,0.05,0.03,-,-,-,-,-,-,-,-,Upgrade
5,Prepaid Expenses,0.34,0.4,0.22,0.33,0.2,0.33,0.2,1.7,1.32,0.42,Upgrade
6,Total Current Assets,7.78,13.43,10.76,12.07,14.67,19.41,30.55,26.32,28.62,29.65,Upgrade
7,"Property, Plant & Equipment",2.84,0.17,0.86,1.56,2.25,2.95,3.64,1.01,2.74,3.77,Upgrade
8,Other Long-Term Assets,0.35,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-,1.11,Upgrade
9,Total Assets,10.96,14,12.02,14.03,17.32,22.76,34.6,27.73,31.37,34.53,Upgrade
10,Accrued Expenses,1.33,3.37,2.63,1.75,0.73,0.51,0.09,0.47,0.12,0.46,Upgrade
11,Short-Term Debt,3,3,3,3,1.5,-,-,-,-,-,Upgrade
12,Current Portion of Leases,1.07,0.03,0.7,1.3,1.23,1.16,1.1,0.28,1.93,3.28,Upgrade
13,Total Current Liabilities,5.4,6.39,6.33,6.05,3.46,1.68,1.19,0.75,2.05,3.75,Upgrade
14,Long-Term Leases,1.71,-,-,0.03,0.7,1.33,1.93,-,-,0.28,Upgrade
15,Other Long-Term Liabilities,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-,-,-,Upgrade
16,Total Liabilities,7.41,6.69,6.63,6.38,4.45,3.31,3.42,0.75,2.05,4.03,Upgrade
17,Common Stock,5.76,5.76,4.81,4.81,4.81,4.81,4.81,4.01,4.01,3.34,Upgrade
18,Additional Paid-In Capital,106.46,106.46,100.38,100.38,100.38,100.38,100.38,93.73,93.73,88.83,Upgrade
19,Retained Earnings,-108.66,-104.9,-99.8,-97.54,-92.32,-85.75,-74.01,-70.75,-68.41,-61.66,Upgrade
20,Comprehensive Income & Other,-0,-0,-0,-0,-0,0,-0,0,-0,-0,Upgrade
21,Shareholders' Equity,3.55,7.31,5.4,7.65,12.87,19.45,31.18,26.98,29.32,30.51,Upgrade
22,Total Liabilities & Equity,10.96,14,12.02,14.03,17.32,22.76,34.6,27.73,31.37,34.53,Upgrade
23,Total Debt,5.78,3.03,3.7,4.33,3.43,2.49,3.03,0.28,1.93,3.56,Upgrade
24,Net Cash (Debt),1.61,9.98,6.84,7.41,11.04,16.59,27.33,24.35,25.37,25.67,Upgrade
25,Net Cash Growth,-76.48%,34.70%,-38.01%,-55.34%,-59.61%,-31.88%,7.72%,-5.13%,-15.86%,-15.88%,Upgrade
26,Net Cash Per Share,0.01,0.04,0.03,0.03,0.05,0.07,0.12,0.12,0.15,0.15,Upgrade
27,Filing Date Shares Outstanding,288,288,240.48,240.48,240.48,240.48,240.48,200.4,200.4,167,Upgrade
28,Total Common Shares Outstanding,288,288,240.48,240.48,240.48,240.48,240.48,200.4,200.4,167,Upgrade
29,Working Capital,2.38,7.04,4.43,6.02,11.21,17.73,29.37,25.57,26.58,25.9,Upgrade
30,Book Value Per Share,0.01,0.03,0.02,0.03,0.05,0.08,0.13,0.13,0.15,0.18,Upgrade
31,Tangible Book Value,3.55,7.31,5.4,7.65,12.87,19.45,31.18,26.98,29.32,30.51,Upgrade
32,Tangible Book Value Per Share,0.01,0.03,0.02,0.03,0.05,0.08,0.13,0.13,0.15,0.18,Upgrade
33,Machinery,-,1.23,-,1.23,-,1.25,-,1.26,-,0.54,Upgrade
34,Leasehold Improvements,-,0.15,-,0.15,-,0.15,-,-,-,-,Upgrade
