,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,463.84,336.41,514.97,654.25,735.76,1231,1867,3238,1264,1650,685.96,158.72,489.43,422.26,2000,594.59,1548,206.92,852.89,528.37,Upgrade
1,Other Revenue,-114.45,114.73,0.11,280.25,-42.31,43.26,1.16,77.16,-34.92,35.57,0.61,119.93,-70.03,74.35,1.82,94.66,-32.27,38.15,2.26,87.49,Upgrade
2,Revenue,349.39,451.13,515.09,934.51,693.45,1274,1868,3315,1229,1686,686.57,278.65,419.4,496.61,2002,689.26,1516,245.07,855.15,615.86,Upgrade
3,Revenue Growth (YoY),-49.62%,-64.60%,-72.43%,-71.81%,-43.59%,-24.39%,172.08%,1089.66%,193.13%,239.41%,-65.70%,-59.57%,-72.33%,102.64%,134.08%,11.92%,273.13%,-74.30%,158.78%,-41.01%,Upgrade
4,Cost of Revenue,229.33,416.04,414.73,849.84,631.66,1138,1631,3030,1050,1316,371.09,26.48,310.18,331.14,1276,491.2,1035,139.19,592.53,451.3,Upgrade
5,Gross Profit,120.06,35.09,100.36,84.66,61.8,136.61,236.79,285.26,179.09,369.17,315.48,252.17,109.22,165.47,726.19,198.06,481.03,105.89,262.62,164.56,Upgrade
6,"Selling, General & Admin",30.49,40.11,54.52,40.62,57.01,54.73,79.59,88.35,43.97,36.05,55.37,45.4,50.97,35.88,84.66,79.82,37.96,32.17,32.24,53.39,Upgrade
7,Other Operating Expenses,41.07,41.71,30,78.94,27.15,51.48,75.25,140.32,84.93,167.93,85.23,99.02,8.21,26.65,192.5,97.5,274.87,18.45,28.82,41.41,Upgrade
8,Operating Expenses,72.66,79.77,86.53,119.61,83.92,107.37,154.08,225.99,127.24,208.48,140.79,143.11,60.33,70.62,276.81,183.39,308.18,44.33,67.51,94.45,Upgrade
9,Operating Income,47.41,-44.68,13.82,-34.95,-22.12,29.24,82.71,59.26,51.85,160.69,174.68,109.07,48.89,94.85,449.37,14.67,172.85,61.56,195.11,70.11,Upgrade
10,Interest Expense,-26.04,-24.82,-30.21,-77.1,-24.49,-35.68,-33.69,-23.29,-26.96,-23,-21.48,-55.49,-49.89,-53.21,-50.67,-20.85,-49.84,-55.01,-57.59,-152.45,Upgrade
11,Interest & Investment Income,3.29,4.1,4.87,-,-,50.7,2.55,4.41,1.6,2.61,4.17,-,5.46,34.12,3.29,36.07,7.57,82.58,9,-,Upgrade
12,Other Non Operating Income (Expenses),-0.24,-0.88,-1.35,-7.22,1.41,-4.85,-2.32,-9.4,6.02,-7.92,-2.76,-13.92,6.28,-6.88,-3.36,-36.77,27.8,-0.23,-1.09,-87.08,Upgrade
13,EBT Excluding Unusual Items,24.42,-66.28,-12.87,-119.26,-45.2,39.42,49.25,30.98,32.51,132.38,154.61,39.66,10.74,68.88,398.63,-6.89,158.37,88.89,145.44,-169.41,Upgrade
14,Gain (Loss) on Sale of Investments,-9.07,-32.86,-16.29,-28.14,6.04,3.58,-12.49,-26.16,-12.23,-12.63,9.59,-52.46,-1.42,11.77,-20.63,-4.44,2.76,-2.98,-0.88,-93.62,Upgrade
15,Gain (Loss) on Sale of Assets,-,0,-,-0.18,0,0,0.01,-,0.01,-0.01,-,-,-,-,-,-0.03,0.02,-0.02,-,0,Upgrade
16,Asset Writedown,-42.99,-0,0,0.15,0.04,-0.02,-,-0.43,0,-0,-,-0.01,0.01,-0.01,-,-0,-,-,-,-0.05,Upgrade
17,Other Unusual Items,1.47,-1.35,-,4.08,-,-,-,4.25,-,-,-,3.19,-0.51,0.51,-,29.03,-28.62,28.62,-,81.7,Upgrade
18,Pretax Income,-26.18,-100.48,-29.17,-143.36,-39.11,42.99,36.77,8.65,20.29,119.75,164.2,-9.62,8.82,81.16,378,17.68,132.53,114.51,144.55,-181.38,Upgrade
19,Income Tax Expense,5.13,14.22,-6.19,-26.12,-4.61,12.18,9,19.34,20.07,30.2,42.07,-19.47,-6.09,16.01,112.75,-17.67,68.68,41.97,-0.31,13.75,Upgrade
20,Earnings From Continuing Operations,-31.31,-114.7,-22.97,-117.24,-34.51,30.8,27.77,-10.69,0.22,89.54,122.13,9.85,14.91,65.14,265.26,35.35,63.86,72.55,144.87,-195.14,Upgrade
21,Minority Interest in Earnings,0.13,-2.11,-3.05,-5.01,-5.09,-13.28,-17.85,-15.13,1.69,0.72,0.16,6.8,6.05,0.13,1.58,8.12,0.29,1.85,-0.39,-0.56,Upgrade
22,Net Income,-31.18,-116.81,-26.02,-122.25,-39.59,17.52,9.92,-25.81,1.91,90.27,122.3,16.65,20.96,65.28,266.84,43.47,64.14,74.39,144.47,-195.7,Upgrade
23,Net Income to Common,-31.18,-116.81,-26.02,-122.25,-39.59,17.52,9.92,-25.81,1.91,90.27,122.3,16.65,20.96,65.28,266.84,43.47,64.14,74.39,144.47,-195.7,Upgrade
24,Net Income Growth,-,-,-,-,-,-80.59%,-91.89%,-,-90.90%,38.28%,-54.17%,-61.69%,-67.32%,-12.25%,84.70%,-,-12.27%,-63.59%,-33.23%,-,Upgrade
25,Shares Outstanding (Basic),1050,1051,1049,995,1037,1059,1044,1043,1049,1051,1050,1076,1050,1050,1050,1050,1050,1050,1050,1050,Upgrade
26,Shares Outstanding (Diluted),1050,1051,1049,995,1037,1059,1044,1043,1049,1051,1050,1076,1050,1050,1050,1050,1050,1050,1050,1050,Upgrade
27,Shares Change (YoY),1.24%,-0.73%,0.47%,-4.63%,-1.13%,0.77%,-0.50%,-3.05%,-0.07%,0.08%,-0.04%,2.45%,-0.03%,-0.06%,0.02%,-0.01%,-0.05%,0.05%,0.01%,0.07%,Upgrade
28,EPS (Basic),-0.03,-0.11,-0.02,-0.12,-0.04,0.02,0.01,-0.02,0.00,0.09,0.12,0.02,0.02,0.06,0.25,0.04,0.06,0.07,0.14,-0.19,Upgrade
29,EPS (Diluted),-0.03,-0.11,-0.02,-0.12,-0.04,0.02,0.01,-0.02,0.00,0.09,0.12,0.02,0.02,0.06,0.25,0.04,0.06,0.07,0.14,-0.19,Upgrade
30,EPS Growth,-,-,-,-,-,-80.73%,-91.85%,-,-90.90%,38.18%,-54.15%,-62.61%,-67.31%,-12.20%,84.67%,-,-12.22%,-63.61%,-33.24%,-,Upgrade
31,Free Cash Flow,-172.85,-118.21,-295.21,279.87,-418.97,-1800,877.5,1279,-2168,665.66,-682.4,-45.94,771.79,1032,1045,-528.34,1276,-765.09,-233.19,-1183,Upgrade
32,Free Cash Flow Per Share,-0.16,-0.11,-0.28,0.28,-0.40,-1.70,0.84,1.23,-2.07,0.63,-0.65,-0.04,0.74,0.98,0.99,-0.50,1.22,-0.73,-0.22,-1.13,Upgrade
33,Dividend Per Share,-,-,-,-,-,-,-,0.100,-,-,-,0.120,-,-,-,0.100,-,-,-,0.100,Upgrade
34,Dividend Growth,-,-,-,-,-,-,-,-16.67%,-,-,-,20.00%,-,-,-,0%,-,-,-,0%,Upgrade
35,Gross Margin,34.36%,7.78%,19.48%,9.06%,8.91%,10.72%,12.68%,8.61%,14.57%,21.90%,45.95%,90.50%,26.04%,33.32%,36.28%,28.73%,31.74%,43.21%,30.71%,26.72%,Upgrade
36,Operating Margin,13.57%,-9.90%,2.68%,-3.74%,-3.19%,2.29%,4.43%,1.79%,4.22%,9.53%,25.44%,39.14%,11.66%,19.10%,22.45%,2.13%,11.40%,25.12%,22.82%,11.38%,Upgrade
37,Profit Margin,-8.92%,-25.89%,-5.05%,-13.08%,-5.71%,1.38%,0.53%,-0.78%,0.16%,5.36%,17.81%,5.98%,5.00%,13.14%,13.33%,6.31%,4.23%,30.36%,16.89%,-31.78%,Upgrade
38,Free Cash Flow Margin,-49.47%,-26.20%,-57.31%,29.95%,-60.42%,-141.25%,46.98%,38.59%,-176.37%,39.49%,-99.39%,-16.49%,184.02%,207.74%,52.18%,-76.65%,84.17%,-312.19%,-27.27%,-192.16%,Upgrade
39,EBITDA,48.27,-43.91,14.69,-34.09,-21.26,30.04,83.57,60.13,67.24,161.54,190.07,124.46,49.92,95.79,450.4,15.7,173.74,62.57,196,71,Upgrade
40,EBITDA Margin,13.82%,-9.73%,2.85%,-3.65%,-3.07%,2.36%,4.47%,1.81%,5.47%,9.58%,27.68%,44.66%,11.90%,19.29%,22.50%,2.28%,11.46%,25.53%,22.92%,11.53%,Upgrade
41,D&A For EBITDA,0.86,0.77,0.86,0.86,0.86,0.79,0.86,0.86,15.39,0.86,15.39,15.39,1.03,0.94,1.03,1.03,0.89,1.01,0.89,0.89,Upgrade
42,EBIT,47.41,-44.68,13.82,-34.95,-22.12,29.24,82.71,59.26,51.85,160.69,174.68,109.07,48.89,94.85,449.37,14.67,172.85,61.56,195.11,70.11,Upgrade
43,EBIT Margin,13.57%,-9.90%,2.68%,-3.74%,-3.19%,2.29%,4.43%,1.79%,4.22%,9.53%,25.44%,39.14%,11.66%,19.10%,22.45%,2.13%,11.40%,25.12%,22.82%,11.38%,Upgrade
44,Effective Tax Rate,-,-,-,-,-,28.34%,24.47%,223.52%,98.93%,25.22%,25.62%,-,-,19.73%,29.83%,-,51.82%,36.65%,-,-,Upgrade
45,Revenue as Reported,349.39,451.13,515.09,934.51,693.45,1274,1868,3315,1229,1686,686.57,278.65,419.4,496.61,2002,689.26,1516,245.07,855.15,615.86,Upgrade
