,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2331,2615,2058,2489,3077,3245,3234,3644,4022,4463,3759,4253,3255,3276,3276,3203,3339,3423,3843,3266,3518,Upgrade
1,Market Cap Growth,-19.42%,-19.42%,-36.36%,-31.70%,-23.50%,-27.29%,-13.97%,-14.32%,23.55%,36.22%,14.74%,32.79%,-2.52%,-4.29%,-14.75%,-1.93%,-5.07%,-0.61%,1.10%,-19.43%,13.95%,Upgrade
2,Enterprise Value,12528,12614,11866,11988,12576,12236,9949,12067,12445,11248,10515,11699,10702,10286,11557,12313,12450,12205,12642,10226,10478,Upgrade
3,Last Close Price,2.22,2.49,1.96,2.37,2.93,3.09,3.08,3.36,3.71,4.11,3.34,3.78,2.89,2.91,2.91,2.76,2.88,2.95,3.23,2.75,2.96,Upgrade
4,PE Ratio,-,-,-,-,-,-,913.00,47.76,-,19.31,15.03,18.88,8.80,8.26,7.45,7.14,10.23,39.21,39.92,14.44,-,Upgrade
5,Forward PE,-,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,Upgrade
6,PS Ratio,1.02,1.16,0.79,0.73,0.64,0.45,0.42,0.45,0.58,1.15,1.22,2.26,1.02,0.91,0.70,0.72,1.01,1.06,1.81,1.15,1.53,Upgrade
7,PB Ratio,0.57,0.61,0.48,0.57,0.71,0.72,0.71,0.78,0.87,0.95,0.82,0.91,0.72,0.72,0.73,0.70,0.79,0.83,0.94,0.80,0.87,Upgrade
8,P/TBV Ratio,0.64,0.64,0.51,0.60,0.74,0.75,0.74,0.81,0.90,0.98,0.83,0.93,0.73,0.74,0.74,0.72,0.80,0.84,0.96,0.81,0.89,Upgrade
9,P/FCF Ratio,-,-,-,-,-2.90,-,-,5.57,-4.44,-,5.30,-,-,1.41,1.16,3.12,-,-3.78,-,-,-,Upgrade
