,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,8605,7832,6344,6292,5609,5877,6243,7890,7289,7405,6933,7347,6839,5711,5786,5724,5594,5677,5350,5081,Upgrade
1,Short-Term Investments,-,1389,-,3718,-,2658,-,1493,-,1877,-,560.5,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,16809,17190,17742,15323,15031,14392,12986,11837,13262,11625,11331,11671,10992,10965,10810,10718,10114,9190,9785,9553,Upgrade
3,Cash & Short-Term Investments,25414,26411,24086,25332,20640,22926,19229,21220,20552,20908,18264,19579,17831,16677,16596,16442,15708,14867,15135,14634,Upgrade
4,Cash Growth,23.13%,15.20%,25.26%,19.38%,0.43%,9.66%,5.28%,8.38%,15.26%,25.37%,10.05%,19.08%,13.52%,12.17%,9.65%,12.35%,1227.58%,1226.72%,1208.17%,871.84%,Upgrade
5,Accounts Receivable,3686,3977,3623,4089,4394,4467,3826,4008,4136,4200,4192,4756,4339,6462,4164,5220,4521,4083,4019,4830,Upgrade
6,Other Receivables,63.12,74.85,54.1,71.32,186.51,215.06,182.34,93.1,85.42,96.11,120.68,109.14,92.99,108.33,106.05,103.94,635.84,507.97,366.76,110.98,Upgrade
7,Receivables,5987,6532,6791,7088,7512,8309,6896,7235,6817,7608,8017,8579,7761,9719,7373,8067,5437,5252,5129,7386,Upgrade
8,Inventory,1511,1426,1484,1226,1419,1361,1447,1138,1695,1723,1544,1044,1185,1087,976.47,814.2,1067,1123,1013,879.84,Upgrade
9,Prepaid Expenses,-,62.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,4762,2504,3822,2272,4512,2862,6752,3309,5418,3725,4925,3357,5044,2774,3557,1950,4665,4175,4606,1588,Upgrade
11,Total Current Assets,37675,36936,36183,35919,34082,35458,34324,32902,34482,33963,32751,32559,31822,30257,28503,27273,26877,25417,25883,24488,Upgrade
12,"Property, Plant & Equipment",1157,1083,1148,1115,1146,1164,1202,1183,1172,1177,1177,1194,1144,1181,1218,879.12,881.71,913.39,943.31,975.52,Upgrade
13,Long-Term Investments,4394,5231,5175,5440,8297,7703,8445,8750,8355,8724,8895,9692,10873,10601,11414,10215,11415,10262,6876,6095,Upgrade
14,Goodwill,140.88,140.88,140.88,140.88,201.06,201.06,201.06,201.06,201.06,201.06,201.06,201.06,201.06,201.06,201.06,201.06,201.06,201.06,201.06,201.06,Upgrade
15,Other Intangible Assets,482.76,485.13,486.38,501.28,484.54,494.71,493.36,502.91,467.04,436.66,440.1,448.9,431.23,420.35,405.22,408.34,393.18,390.57,394.41,402.41,Upgrade
16,Long-Term Accounts Receivable,-,0.48,-,0.48,-,23.54,-,23.54,-,83.6,-,83.6,-,70.08,-,69.83,135.29,90,285.9,99.22,Upgrade
17,Long-Term Deferred Tax Assets,962.42,969.37,950.01,941.69,715.63,720.9,708.97,807.31,498.39,485.6,467.64,462.77,306,311.57,312.57,300.62,361.35,322.02,283.39,244.95,Upgrade
18,Long-Term Deferred Charges,131.52,141.01,146.52,146.89,74.47,74.68,84.93,83.78,88.93,117.92,118.54,119.55,109.76,118.91,117.18,115.93,87.57,81.99,83.28,85.03,Upgrade
19,Other Long-Term Assets,124.53,228.25,120.45,123.23,161.91,131.65,154.85,133.61,230.62,146,231.19,148.44,268.36,198.84,268.46,197.87,155.75,62.64,17.63,212.44,Upgrade
20,Total Assets,45067,45215,44350,44328,45164,45972,45615,44587,45495,45334,44281,44909,45155,43359,42440,39680,40813,38070,35001,33126,Upgrade
21,Accounts Payable,5199,4919,4283,4473,4505,4425,4014,4235,4265,4422,4323,4291,3885,3860,3548,3803,3851,3469,3349,3671,Upgrade
22,Accrued Expenses,6888,6095,5675,5728,5611,6638,6554,7187,6656,7937,7221,7636,7033,6375,5221,5855,4936,5550,121.75,4495,Upgrade
23,Short-Term Debt,5966,7893,8195,8575,9344,10221,9961,8971,10019,9487,9146,9375,11336,10201,10289,7287,9331,7321,6197,4317,Upgrade
24,Current Portion of Long-Term Debt,39.86,-,697.52,640.73,-,600.63,-,-,-,-,-,-,25.85,519.73,-,-,-,-,-,-,Upgrade
25,Current Portion of Leases,-,40.53,-,41.63,29.89,34.45,23.91,40.1,36.94,59.67,70.36,-,-,52.06,-,-,-,-,-,-,Upgrade
26,Current Income Taxes Payable,511.61,18.44,421.36,40.41,366.57,22.09,410.76,209.54,320.94,65.76,358.1,236.26,407.99,138.95,336.42,143.19,379.77,134.75,311.96,123.98,Upgrade
27,Current Unearned Revenue,139.78,165.46,122.83,136.1,311.4,218.76,190.71,84.59,331.62,240.34,161.77,186.17,223.75,263.33,138.52,106.74,240.81,200.15,258.49,6.96,Upgrade
28,Other Current Liabilities,416.78,635.23,381.87,773.64,568.65,538.59,649.81,687.78,790.94,372.16,406.89,697.15,70.01,305.92,797.78,1020,1544,1320,6184,884.35,Upgrade
29,Total Current Liabilities,19161,19766,19776,20409,20737,22698,21804,21415,22421,22584,21688,22422,22982,21717,20331,18215,20283,17995,16422,13499,Upgrade
