,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Revenue,195.73,-,123.55,-,182.17,194.41,191.21,216.5,236.46,282.05,Upgrade
1,Revenue Growth (YoY),58.42%,-,-32.18%,-,-4.72%,-10.21%,-19.14%,-23.24%,-17.97%,9.30%,Upgrade
2,Cost of Revenue,153.55,-,89.48,-,95.49,122.08,181.56,203.71,210.06,261.36,Upgrade
3,Gross Profit,42.18,-,34.07,-,86.68,72.33,9.64,12.79,26.4,20.7,Upgrade
4,"Selling, General & Admin",50.15,-,42.43,-,42.18,83.02,46.3,55.12,48.97,46.56,Upgrade
5,Other Operating Expenses,-4.78,-,-6.52,-,-0.74,-17.08,-0.1,-0.32,-2.1,-1.09,Upgrade
6,Operating Expenses,45.38,-,35.91,-,41.44,90.73,46.2,94.32,46.87,50.76,Upgrade
7,Operating Income,-3.2,-,-1.84,-,45.24,-18.41,-36.56,-81.52,-20.47,-30.06,Upgrade
8,Interest Expense,-0.91,-,-1.32,-,-2.94,-2.35,-3.09,-3.8,-4.13,-4.37,Upgrade
9,Interest & Investment Income,1.16,-,0.48,-,0.05,1.16,0.07,0.13,0.51,1.22,Upgrade
10,Other Non Operating Income (Expenses),-,-,-0.02,-,-,-0.25,-,-,-,-,Upgrade
11,EBT Excluding Unusual Items,-2.95,-,-2.7,-,42.35,-19.85,-39.57,-85.19,-24.09,-33.22,Upgrade
12,Gain (Loss) on Sale of Investments,-0.01,-,1.36,-,-0.46,-12.86,-0.99,0.95,-,-0.43,Upgrade
13,Gain (Loss) on Sale of Assets,-0.01,-,-0.01,-,-,-0.64,16.35,1.23,0.13,0.07,Upgrade
14,Asset Writedown,-,-,-,-,-,3.76,-5.01,-0.13,-0.05,-0.04,Upgrade
15,Other Unusual Items,-,-,-,-,-,0.11,-,10.79,-,-,Upgrade
16,Pretax Income,-2.98,-,-1.35,-,41.9,-29.48,-29.22,-72.35,-24.01,-33.62,Upgrade
17,Income Tax Expense,0.58,-,2.22,-,7.06,-0.02,-0.25,-2.33,-0.17,2.97,Upgrade
18,Earnings From Continuing Operations,-3.56,-,-3.57,-,34.84,-29.46,-28.98,-70.02,-23.84,-36.59,Upgrade
19,Earnings From Discontinued Operations,-,-,-5.93,-,-,-,-,-,-,-,Upgrade
20,Net Income to Company,-3.56,-,-9.5,-,34.84,-29.46,-28.98,-70.02,-23.84,-36.59,Upgrade
21,Minority Interest in Earnings,0.16,-,0.31,-,0.36,0.32,0.05,-,-,-,Upgrade
22,Net Income,-3.4,-,-9.19,-,35.2,-29.13,-28.93,-70.02,-23.84,-36.59,Upgrade
23,Net Income to Common,-3.4,-,-9.19,-,35.2,-29.13,-28.93,-70.02,-23.84,-36.59,Upgrade
24,Shares Outstanding (Basic),5371,-,5371,-,5371,5371,5371,5373,5345,5284,Upgrade
25,Shares Outstanding (Diluted),5371,-,5371,-,5371,5371,5371,5373,5345,5284,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-0.05%,0.48%,1.68%,1.57%,0.42%,Upgrade
27,EPS (Basic),-0.00,-,-0.00,-,0.01,-0.01,-0.01,-0.01,-0.00,-0.01,Upgrade
28,EPS (Diluted),-0.00,-,-0.00,-,0.01,-0.01,-0.01,-0.01,-0.00,-0.01,Upgrade
29,Free Cash Flow,92.49,-,10.01,-,-123.88,-38.53,-24.26,-0.79,-5.97,-54.8,Upgrade
30,Free Cash Flow Per Share,0.02,-,0.00,-,-0.02,-0.01,-0.00,-0.00,-0.00,-0.01,Upgrade
31,Operating Margin,-1.63%,-,-1.49%,-,24.83%,-9.47%,-19.12%,-37.65%,-8.65%,-10.66%,Upgrade
32,Profit Margin,-1.74%,-,-7.44%,-,19.32%,-14.99%,-15.13%,-32.34%,-10.08%,-12.97%,Upgrade
33,Free Cash Flow Margin,47.26%,-,8.10%,-,-68.00%,-19.82%,-12.69%,-0.36%,-2.52%,-19.43%,Upgrade
34,EBITDA,-1.33,-,0.29,-,50.53,-11.97,-27.63,-72.24,-10.13,-20.46,Upgrade
35,D&A For EBITDA,1.87,3.01,2.13,4.64,5.29,6.43,8.94,9.28,10.33,9.6,Upgrade
36,EBIT,-3.2,-,-1.84,-,45.24,-18.41,-36.56,-81.52,-20.47,-30.06,Upgrade
