,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+13 Quarters
0,Operating Revenue,294.46,378.5,248.06,286.82,250.03,231.12,168.79,9.88,319.02,31.81,223.97,-232.72,229.64,337.16,87.87,99.82,113.81,101.38,32.79,84.57,Upgrade
1,Other Revenue,-,-,-,1,-,-,-,163.84,-148.22,148.22,-,631.07,-0.27,0.27,-,20.35,-0.23,0.23,-,0.81,Upgrade
2,Revenue,294.46,378.5,248.06,287.82,250.03,231.12,168.79,173.72,170.8,180.03,223.97,398.35,229.37,337.43,87.87,120.17,113.58,101.61,32.79,85.38,Upgrade
3,Revenue Growth (YoY),17.77%,63.76%,46.97%,65.68%,46.38%,28.38%,-24.64%,-56.39%,-25.53%,-46.65%,154.88%,231.48%,101.95%,232.09%,168.01%,40.75%,24.02%,9.52%,-58.74%,39.85%,Upgrade
4,Cost of Revenue,168.57,260.5,147.82,174.22,152.51,162.74,108.85,101.51,126.99,131.64,145.96,265.88,149.47,260.89,55.62,75.7,63.85,61.21,19.67,46.55,Upgrade
5,Gross Profit,125.89,118,100.24,113.6,97.51,68.38,59.94,72.21,43.81,48.4,78.01,132.47,79.9,76.54,32.26,44.48,49.73,40.4,13.12,38.83,Upgrade
6,"Selling, General & Admin",56.75,48.53,47.21,67.96,45.81,41.29,41.34,56.04,31.78,27.04,20.63,25.58,19.44,19.57,16.85,17.95,21.15,21.82,15.43,18.22,Upgrade
7,Research & Development,10.06,6.82,8.36,13.04,7.69,5.51,8.64,10.73,8.04,5.16,4.26,9.23,8.41,3.9,3.63,4.34,4.26,4.03,2.75,2.75,Upgrade
8,Other Operating Expenses,3.11,2.51,2.12,2.31,-5.69,-1.74,0.54,12.93,-0.51,-4.1,-0.43,3.16,0.01,0.78,0.47,15.71,-2.62,-7.29,-1.6,-0.36,Upgrade
9,Operating Expenses,74.06,60.07,59.11,81.34,49.5,44.66,51.52,77.86,32.84,38.93,25.3,37.68,28.86,23.84,20.91,36.07,22.65,21,16.2,20.15,Upgrade
10,Operating Income,51.83,57.92,41.13,32.26,48.02,23.73,8.42,-5.65,10.97,9.47,52.72,94.79,51.03,52.7,11.35,8.4,27.08,19.4,-3.08,18.69,Upgrade
