,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,504.7,375.02,285.93,276.63,254.84,285.37,321.67,427.59,263.14,-,174.23,257.77,221.8,263.04,269.3,376.18,449.02,320.71,285.19,370.72,Upgrade
1,Trading Asset Securities,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,0.2,0.2,Upgrade
2,Cash & Short-Term Investments,506.2,375.02,285.93,276.63,254.84,285.37,321.67,427.59,263.14,-,174.23,257.77,221.8,263.04,269.3,376.18,449.02,320.91,285.39,370.92,Upgrade
3,Cash Growth,98.64%,31.42%,-11.11%,-35.30%,-3.15%,-,84.62%,65.88%,18.64%,-,-35.30%,-31.48%,-50.60%,-18.03%,-5.64%,1.42%,78.77%,-4.94%,47.37%,69.60%,Upgrade
4,Accounts Receivable,931.93,860.86,825.38,914.99,858.58,927.21,818.35,877.16,907.49,-,823.62,973.24,960.28,796.94,740.4,777.16,827.76,799.46,818.18,866.11,Upgrade
5,Other Receivables,21.18,16.07,21.38,17.93,38.91,23.04,7.78,44.75,35.17,-,26.09,31.3,29.16,21.04,26.29,21.02,43.6,39.14,52.32,23.92,Upgrade
6,Receivables,953.11,876.93,846.77,932.92,897.49,950.25,826.14,921.91,942.66,-,849.72,1005,989.44,817.99,766.69,798.19,871.36,838.6,870.51,890.03,Upgrade
7,Inventory,286.09,288.86,241.4,191.5,232.55,195.09,215.98,215,252.39,-,245.2,230.04,301.86,337.52,314.11,274.78,342.92,301.95,195.65,217.16,Upgrade
8,Other Current Assets,30.57,47.57,50.36,42.7,35.35,39.98,34.24,38,48.19,-,64.93,33.44,43.33,72.15,99.12,88.99,76.51,77.72,46.89,43.53,Upgrade
9,Total Current Assets,1776,1588,1424,1444,1420,1471,1398,1602,1506,-,1334,1526,1556,1491,1449,1538,1740,1539,1398,1522,Upgrade
10,"Property, Plant & Equipment",614.77,645.68,673.94,707.43,719.26,627.13,601.1,614.47,1037,-,1096,1113,1085,1047,1040,1010,1012,1028,1028,1038,Upgrade
11,Long-Term Investments,10.96,11.23,11.77,12.29,10.23,10.77,11.16,11.47,8.36,-,8.5,4.77,3,3,3,3,3,3,3,3,Upgrade
12,Goodwill,108.59,108.59,108.59,108.59,108.59,108.59,108.59,108.59,208.59,-,208.59,208.59,208.59,208.59,208.59,208.59,210.39,210.39,210.39,210.39,Upgrade
13,Other Intangible Assets,188.78,190.02,191.84,193.58,195.75,198.89,199.97,201.82,223.46,-,230.06,219.36,213.1,213.8,215.77,217.75,243.61,245.31,247.94,250.16,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.1,6.86,Upgrade
15,Long-Term Deferred Tax Assets,94.8,94.19,94.83,96.81,102.43,103.22,100.69,101.59,92.25,-,82.21,80.17,92.65,91.29,92.83,88.43,97.82,103.37,94.76,84.73,Upgrade
16,Long-Term Deferred Charges,2.12,1.22,2.17,2.59,4.43,5,5.34,1.97,3.65,-,2.42,2.33,3.36,3.24,3.94,7.74,17.95,13.54,7.74,9.41,Upgrade
17,Other Long-Term Assets,42.86,44.35,48.22,39.12,11.25,21.29,2.4,2.16,12.42,-,1.39,9,11.38,18.08,12.86,21.99,11.51,17.38,22.31,27.42,Upgrade
18,Total Assets,2839,2684,2556,2604,2572,2546,2427,2645,3092,-,2963,3163,3173,3075,3026,3095,3337,3160,3019,3151,Upgrade
19,Accounts Payable,242.72,297.93,264.35,297.58,318.41,241.04,261.21,259.71,257.81,-,225.14,288.2,443.33,334.77,199.49,168.54,136.94,190.57,240.23,225.47,Upgrade
20,Accrued Expenses,23.78,31.4,20.21,51.86,24.07,30.09,22.3,53.38,20.86,-,16.77,56.4,18.01,25.36,17.88,35.29,17.64,30.71,19.84,40.36,Upgrade
21,Short-Term Debt,495.57,465.5,398.01,371.44,382.79,364.1,370.79,589.55,575.84,-,439.51,416.76,396.57,377.66,381.1,428.39,395.72,466.88,476.29,475.77,Upgrade
22,Current Portion of Long-Term Debt,11.22,10,15.13,11.12,9.9,9.9,10.11,10.32,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,1.22,-,4.01,-,-,-,-,0.51,-,0.5,0.5,-,-,11.38,18.71,25.8,43.72,42.62,42.62,Upgrade
24,Current Income Taxes Payable,10.9,0.25,7.78,0.54,7.83,2.91,17.29,4.72,31.79,-,18.43,2.31,14.78,0.66,8.3,2.12,4.57,0.54,2.3,1.45,Upgrade
25,Current Unearned Revenue,23.18,45.55,50.17,44.37,89.55,97,53.99,40.51,35.56,-,11.92,16.73,12.69,38.75,87.67,123.43,422.94,458.74,204.77,291.12,Upgrade
26,Other Current Liabilities,260.7,124.11,85.43,100.59,51.8,61.5,36.32,61.69,38.67,-,64.29,150.94,64.52,84.89,109.2,108.74,27.27,16.94,34.27,16.13,Upgrade
27,Total Current Liabilities,1068,975.95,841.08,881.51,884.34,806.53,772,1020,961.03,-,776.55,931.84,949.9,862.09,815.01,885.22,1031,1208,1020,1093,Upgrade
28,Long-Term Debt,77.42,77.63,103.06,103.27,94.59,146.07,80.77,39.58,20,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,2.17,2.17,2.65,2.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.28,18.71,Upgrade
30,Long-Term Unearned Revenue,9.63,9.83,9,8.33,8.35,8.68,7.25,7.59,9.79,-,10.85,11.12,11.4,11.67,11.98,12.21,11.19,11.3,11.81,11.77,Upgrade
31,Long-Term Deferred Tax Liabilities,1.44,1.59,1.77,1.9,1.65,1.78,1.91,2.52,2.77,-,3.11,3.28,3.5,3.63,3.74,3.91,4.17,4.36,4.5,4.69,Upgrade
32,Other Long-Term Liabilities,2.23,2.23,2.23,2.24,2.24,2.25,2.29,2.44,2.36,-,2.37,2.39,2.39,2.4,2.4,2.41,2.41,2.42,0.13,2.46,Upgrade
33,Total Liabilities,1161,1069,959.79,999.9,991.17,965.31,864.22,1072,995.96,-,792.89,948.62,967.19,879.78,833.13,903.75,1049,1226,1049,1131,Upgrade
34,Common Stock,564.57,564.57,564.57,565.54,565.54,565.54,565.73,565.73,565.73,-,566.51,566.51,566.51,566.93,566.93,566.93,566.93,472.44,472.44,472.44,Upgrade
35,Additional Paid-In Capital,1373,1372,1379,1380,1381,1380,1380,1379,1383,-,1382,1380,1374,1371,1372,1407,1409,1176,1176,1176,Upgrade
36,Retained Earnings,-250.58,-313.48,-338.31,-330.01,-354.66,-354.95,-366.9,-357.79,155.2,-,238.32,283.16,280.83,271.44,267.77,265.51,300.2,271.13,306.09,355.56,Upgrade
37,Treasury Stock,-8.69,-8.69,-8.49,-10.77,-11.13,-11.13,-16.83,-16.83,-16.83,-,-26.63,-26.63,-28.62,-27.64,-29.2,-55.02,-,-,-,-,Upgrade
38,Total Common Equity,1678,1615,1596,1605,1581,1580,1562,1571,2087,-,2160,2203,2193,2181,2178,2185,2276,1920,1955,2004,Upgrade
39,Minority Interest,-0.55,-0.31,-0.26,-0.25,0.24,0.43,1.11,2.04,8.67,-,10.36,10.9,13.21,14.24,15,6.6,11.95,13.94,15.38,16.26,Upgrade
40,Shareholders' Equity,1678,1614,1596,1604,1581,1580,1563,1573,2096,-,2170,2214,2206,2196,2193,2191,2288,1934,1970,2021,Upgrade
41,Total Liabilities & Equity,2839,2684,2556,2604,2572,2546,2427,2645,3092,-,2963,3163,3173,3075,3026,3095,3337,3160,3019,3151,Upgrade
42,Total Debt,586.38,556.51,518.85,492.49,487.28,520.06,461.66,639.45,596.35,-,440.01,417.26,396.57,377.66,392.48,447.1,421.52,510.6,531.19,537.1,Upgrade
43,Net Cash (Debt),-80.18,-181.49,-232.92,-215.86,-232.43,-234.69,-139.99,-211.86,-333.21,-,-265.78,-159.49,-174.77,-114.62,-123.18,-70.92,27.49,-189.7,-245.8,-166.18,Upgrade
44,Net Cash Per Share,-0.14,-0.31,-0.42,-0.47,-0.37,-0.47,-0.25,-0.38,-0.70,-,-0.47,-0.19,-0.51,-0.18,-0.22,-0.14,0.05,-0.43,-0.50,-0.35,Upgrade
45,Filing Date Shares Outstanding,543.09,579.24,560.61,459.21,634.41,498.06,562.96,558,476.91,631.68,555.18,555.18,566.51,566.93,566.93,566.93,566.93,472.44,472.44,472.44,Upgrade
46,Total Common Shares Outstanding,543.09,579.24,560.61,459.21,634.41,498.06,562.96,558,476.91,631.68,555.18,555.18,566.51,566.93,566.93,566.93,566.93,472.44,472.44,472.44,Upgrade
47,Working Capital,707.91,612.43,583.37,562.25,535.88,664.16,626.03,582.62,545.35,-,557.53,593.96,606.53,628.6,634.21,652.92,708.91,331.07,378.13,428.72,Upgrade
48,Book Value Per Share,3.09,2.79,2.85,3.49,2.25,2.58,3.49,2.81,3.75,-,3.89,3.97,3.87,3.85,3.84,3.85,4.01,4.06,4.14,4.24,Upgrade
49,Tangible Book Value,1381,1316,1296,1302,1276,1272,1253,1260,1655,-,1721,1775,1771,1759,1753,1758,1822,1464,1497,1544,Upgrade
50,Tangible Book Value Per Share,2.54,2.27,2.31,2.84,1.82,2.07,2.80,2.26,2.97,-,3.10,3.20,3.13,3.10,3.09,3.10,3.21,3.10,3.17,3.27,Upgrade
51,Buildings,-,680.45,-,680.65,-,615.98,-,619.7,-,-,-,951.59,-,858.44,-,888.59,-,791.91,-,761.81,Upgrade
52,Machinery,-,660.08,-,653.96,-,656.13,-,676.75,-,-,-,776.07,-,730.15,-,707.68,-,736.79,-,641.88,Upgrade
53,Construction In Progress,-,2.31,-,3.48,-,49,-,0.24,-,-,-,79.91,-,115.8,-,19.79,-,60.52,-,139.54,Upgrade
