,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Interest and Dividend Income,162.67,261.1,275.3,299.99,384.96,412.05,348.8,348.52,326.56,190.29
1,Total Interest Expense,298.24,365.45,352.14,300.97,133.17,121.52,96.97,106.02,151.67,179.36
2,Net Interest Income,-135.57,-104.35,-76.84,-0.98,251.79,290.52,251.83,242.5,174.89,10.93
3,Brokerage Commission,96.02,67.57,75.13,102.18,109.9,144.77,209.69,212.17,201.1,300.08
4,Asset Management Fee,-,-,-,-,-,-,-,-,-,-57.24
5,Underwriting & Investment Banking Fee,-,-,-,-,-,-,-,-,-,-60.71
6,Gain on Sale of Investments (Rev),-,-,-,-,-,-,-,-,-,-175.46
7,Other Revenue,-12.51,-207.69,125.97,-296.13,-1187,-104.02,631.35,640.13,443.77,567.7
8,Revenue Before Loan Losses,-52.06,-244.47,124.26,-194.93,-824.9,331.28,1093,1095,819.76,585.3
9,Provision for Loan Losses,25,-5.84,17.15,272.4,177.94,150.85,27.61,-10.36,38.71,14
10,Revenue,-77.06,-238.63,107.11,-467.32,-1003,180.42,1065,1105,781.05,571.3
11,Revenue Growth (YoY),-,-,-,-,-,-83.67%,36.39%,93.44%,29.07%,-1.98%
12,Salaries & Employee Benefits,173.67,213.77,184.21,227.54,143.18,204.93,194.55,245.48,156.51,188.8
13,Cost of Services Provided,11.5,15.63,13.41,30.19,18.45,44.05,30.95,36.24,25.79,26.32
14,Other Operating Expenses,77.34,97.3,83.51,41.36,207.53,83.15,114.39,89.55,105.19,81.71
15,Total Operating Expenses,322.06,388.07,344.05,363.1,422.65,385.08,387.54,417.91,327.45,336.27
16,Operating Income,-399.12,-626.7,-236.94,-830.42,-1425,-204.65,677.73,687.24,453.61,235.03
17,Currency Exchange Gains,38.97,10.53,5.27,-19.49,-,-48.01,-,-6.58,29.12,28.04
18,Other Non-Operating Income (Expenses),1.92,-1.55,-14.76,-19.74,-46.82,-1.75,-0.53,-11.06,0.19,2.08
19,EBT Excluding Unusual Items,-325.53,-605.38,-241.34,-832.6,-1475,-250.25,676.75,686.3,456.55,273.93
20,Gain (Loss) on Sale of Investments,-33,-470.68,-127.32,-475.38,-202.01,-40.94,-34.01,-85.55,-134.23,-26.68
21,Other Unusual Items,-,-,-,-,-,0,-,0,0,-0
22,Pretax Income,-358.52,-1076,-368.66,-1308,-1677,-291.2,642.75,600.71,322.32,247.24
23,Income Tax Expense,-3.24,20.22,4.56,-2.1,1.32,-31.83,71.02,28.34,43.51,0.86
24,Earnings From Continuing Ops.,-355.29,-1096,-373.23,-1306,-1678,-259.37,571.73,572.37,278.81,246.38
25,Minority Interest in Earnings,-,-,-,-,-,-36.84,-13.1,-9.93,1.91,0.29
26,Net Income,-355.29,-1096,-373.23,-1306,-1678,-296.21,558.63,562.43,280.72,246.68
27,Net Income to Common,-355.29,-1096,-373.23,-1306,-1678,-296.21,558.63,562.43,280.72,246.68
28,Net Income Growth,-,-,-,-,-,-,99.00%,128.01%,10.57%,40.36%
29,Shares Outstanding (Basic),2734,2734,2734,2734,2734,2734,2734,2734,2734,2734
30,Shares Outstanding (Diluted),2734,2734,2734,2734,2734,2734,2734,2734,2734,2734
31,EPS (Basic),-0.13,-0.40,-0.14,-0.48,-0.61,-0.11,0.20,0.21,0.10,0.09
32,EPS (Diluted),-0.13,-0.40,-0.14,-0.48,-0.61,-0.11,0.20,0.21,0.10,0.09
33,EPS Growth,-,-,-,-,-,-,99.00%,128.01%,10.57%,40.36%
34,Free Cash Flow,479.44,1766,-543.08,229.44,1696,807.55,258.52,-1748,-2080,-682.82
35,Free Cash Flow Per Share,0.18,0.65,-0.20,0.08,0.62,0.30,0.09,-0.64,-0.76,-0.25
36,Operating Margin,-,-,-221.22%,-,-,-113.43%,63.62%,62.19%,58.08%,41.14%
37,Profit Margin,-,-,-348.45%,-,-,-164.17%,52.44%,50.89%,35.94%,43.18%
38,Free Cash Flow Margin,-,-,-507.03%,-,-,447.59%,24.27%,-158.18%,-266.35%,-119.52%
39,Revenue as Reported,285.15,131.51,481.67,106.04,-691.73,452.8,1190,1194,1001,795.02
