,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9736,9922,6945,8352,8620,9371,9625,10019,9237,8754,9870,11203,9617,9885,8836,9840,11039,10883,11389,9275,11716,Upgrade
1,Market Cap Growth,5.88%,5.88%,-27.84%,-16.64%,-6.69%,7.06%,-2.49%,-10.56%,-3.95%,-11.45%,11.71%,13.84%,-12.88%,-9.17%,-22.42%,6.10%,-5.78%,11.26%,-13.66%,-45.33%,0.38%,Upgrade
2,Enterprise Value,11860,11852,9027,10255,10523,10547,10816,11223,10442,9667,11215,12145,10559,10151,9250,10192,11391,11576,12082,9679,12120,Upgrade
3,Last Close Price,13.08,13.33,9.22,11.08,11.44,12.44,12.54,13.06,12.04,11.41,12.65,14.36,12.33,12.67,11.17,12.45,13.96,13.76,14.29,11.64,14.70,Upgrade
4,PE Ratio,18.34,18.54,27.58,-,33.91,-,17.43,19.16,19.21,-,20.66,18.34,18.89,113.41,17.68,-,-,17.86,55.24,-,52.28,Upgrade
5,Forward PE,-,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,21.72,Upgrade
6,PS Ratio,159.55,161.30,88.64,102.11,107.35,77.70,90.71,92.69,79.88,72.70,76.24,84.54,71.20,74.68,66.00,77.58,91.35,76.76,73.79,49.37,52.66,Upgrade
7,PB Ratio,2.00,2.02,1.44,1.85,1.85,2.11,2.06,2.15,2.01,2.09,2.31,2.60,2.26,2.52,2.26,2.62,2.90,2.76,3.11,2.50,3.14,Upgrade
8,P/TBV Ratio,2.04,2.04,1.46,1.88,1.88,2.13,2.09,2.18,2.04,2.12,2.36,2.66,2.30,2.59,2.32,2.68,2.97,2.83,3.20,2.57,3.26,Upgrade
9,P/FCF Ratio,-,-,-124.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-138.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,192.79,192.67,115.21,125.38,131.05,87.46,101.94,103.83,90.30,80.28,86.63,91.65,78.17,76.69,69.09,80.35,94.26,81.65,78.28,51.52,54.48,Upgrade
12,EV/FCF Ratio,-458.47,-,-161.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,0.69,0.69,0.71,0.79,0.74,0.74,0.71,0.71,0.73,0.82,0.65,0.55,0.56,0.60,0.60,0.62,0.51,0.49,0.53,0.52,0.42,Upgrade
14,Debt / FCF Ratio,-,-,-61.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
