,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,20.56,21.71,16.66,-2.27,38.58,23.97,15.16,38.96,23.34,26.69,22.71,44.97,31.33,30.79,25.28,43.92,32.85,23.76,19.27,65,Upgrade
1,Other Revenue,-1.22,1.22,-,4.85,-2.4,2.4,-,3.94,-1.67,1.67,-,2.7,-0.62,0.62,-,1.04,-0.62,0.62,-,0.9,Upgrade
2,Revenue,19.34,22.93,16.66,2.59,36.17,26.37,15.16,42.9,21.67,28.36,22.71,47.67,30.71,31.42,25.28,44.96,32.22,24.38,19.27,65.9,Upgrade
3,Revenue Growth (YoY),-46.53%,-13.04%,9.86%,-93.97%,66.96%,-7.03%,-33.23%,-10.02%,-29.45%,-9.72%,-10.15%,6.03%,-4.70%,28.84%,31.15%,-31.77%,-28.06%,-57.88%,-64.24%,19.40%,Upgrade
4,Cost of Revenue,12.78,11.95,10.93,-5.1,26.38,13.56,13.56,19.34,15.28,25.71,17.48,28.75,22.61,24.83,18.89,35.08,21.73,17.92,15.27,54.47,Upgrade
5,Gross Profit,6.56,10.98,5.73,7.69,9.79,12.81,1.6,23.56,6.38,2.65,5.23,18.93,8.1,6.58,6.39,9.88,10.49,6.46,4,11.43,Upgrade
6,"Selling, General & Admin",23.79,22.6,19.64,51.16,28.74,23.62,20.6,75.46,26.85,25.62,18.36,63.07,18.65,13.79,14.65,48.72,15.01,12.92,27.21,39.71,Upgrade
7,Research & Development,0.71,0.64,0.68,0.69,1.19,1.05,1.08,1.28,1.03,1.17,1.06,1.11,1.1,1.17,1.64,1.46,1.25,1.08,1.09,3.54,Upgrade
8,Other Operating Expenses,0.95,0.65,0.83,0.84,0.67,0.73,0.76,0.99,0.78,1.17,0.57,1.32,0.62,0.72,0.52,18.03,0.62,0.22,-15.94,1.63,Upgrade
9,Operating Expenses,25.19,23.92,21.06,54.01,29.77,24.02,21.77,76.08,28.6,28.06,19.74,64.35,20.04,16.16,16.6,68.2,16.1,15.08,11.96,45.05,Upgrade
10,Operating Income,-18.63,-12.94,-15.33,-46.32,-19.98,-11.22,-20.16,-52.52,-22.21,-25.41,-14.51,-45.42,-11.95,-9.58,-10.22,-58.31,-5.61,-8.62,-7.96,-33.62,Upgrade
11,Interest Expense,-31.74,-35.29,-37.51,-37.29,-37.02,-36.71,-36.14,-37.83,-33.98,-30.95,-27.25,-27.43,-27.03,-27.52,-26.91,-23.05,-23.26,-23.16,-23.04,-22.04,Upgrade
12,Interest & Investment Income,31.14,55.6,4.59,142.27,164.51,103.37,32.76,278.45,47.06,365.01,0.49,42.55,82.56,81.46,26.22,0.07,726.97,80.97,59.11,8.18,Upgrade
13,Currency Exchange Gain (Loss),0.35,-0.35,-,-0.31,-0.23,0.23,-,-2.13,0.53,-0.53,-,1.89,-0.81,0.81,-,1.13,1.31,-1.31,-,-1.06,Upgrade
14,Other Non Operating Income (Expenses),-0.11,-0.32,-0.02,-11.98,0.07,0.97,0,-19.44,-0.95,0.25,5.45,-9.68,0.84,-1.83,-0.11,2.59,-2.12,-0.57,0.29,-19.9,Upgrade
15,EBT Excluding Unusual Items,-18.99,6.69,-48.27,46.37,107.35,56.64,-23.53,166.53,-9.56,308.38,-35.82,-38.1,43.61,43.35,-11.02,-77.57,697.31,47.3,28.4,-68.43,Upgrade
16,Gain (Loss) on Sale of Investments,116.07,493.21,-142.63,259.29,-395.24,173.21,118.17,374.08,-162.02,-151.51,102.87,448.65,-46.6,242.35,-62.59,-62.75,-137.15,19.5,-70.71,314.78,Upgrade
17,Gain (Loss) on Sale of Assets,-,0,0.14,-,-,0,-0.03,0.04,0.3,-,-,0.25,-,-,0.04,-0.01,-,-,-,0.14,Upgrade
18,Asset Writedown,0,-0,-,-,-,-,-,2.32,-2.59,0.02,-,0,-0.01,0.01,-,-0.62,0,-0,-,-1.86,Upgrade
19,Other Unusual Items,0.22,-0.01,0.14,0.13,-,-,-,8.78,-,-,-,0.66,-,-,-,17.77,-,-,-,3.14,Upgrade
20,Pretax Income,97.29,499.9,-190.62,305.79,-287.89,229.86,94.61,551.74,-173.86,156.88,67.05,411.47,-3,285.7,-73.57,-123.18,560.17,66.8,-42.3,247.77,Upgrade
21,Income Tax Expense,23.29,111.49,-38.49,80.99,-77.18,81.41,2.26,109.89,-48.88,38.08,18.91,103.53,-10.35,29.57,-21.22,-5.52,137.43,2.37,-11,91.91,Upgrade
