,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,317.3,312.13,247.74,165.63,197.1,257.61,195.72,166.7,146.09,228.32,116.24,103,171.67,420.43,222.03,245.79,114.35,329.2,141.56,117.08,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,120.01,-,-,-,-,Upgrade
2,Trading Asset Securities,40.2,20.02,-,-,-,-,-,100.63,120.83,93.8,196.68,243.19,261.5,30,190.21,190.05,451.98,180.12,376.29,427.01,Upgrade
3,Cash & Short-Term Investments,357.5,332.15,247.74,165.63,197.1,257.61,195.72,267.33,266.92,322.12,312.92,346.19,433.17,450.43,412.24,555.85,566.33,509.32,517.85,544.1,Upgrade
4,Cash Growth,81.38%,28.93%,26.58%,-38.04%,-26.16%,-20.03%,-37.45%,-22.78%,-38.38%,-28.49%,-24.09%,-37.72%,-23.51%,-11.56%,-20.39%,2.16%,126.18%,-9.12%,187.09%,1734.90%,Upgrade
5,Accounts Receivable,421.56,394.94,424.43,474.86,427.68,388.31,373.8,378.6,289.6,240.1,292.97,288.83,304.36,280.66,295.01,260.6,186.95,163.17,134.12,177.21,Upgrade
6,Other Receivables,16.02,17.43,8.61,8.9,18.96,46.66,43.4,19.99,20.63,25.02,21.14,22.58,10.05,18.45,7.64,19.14,6.17,31.85,9.72,36.86,Upgrade
7,Receivables,437.59,412.37,433.04,483.76,446.64,434.97,417.19,398.59,310.22,265.12,314.12,311.41,314.41,299.11,302.64,279.74,193.12,245.08,143.84,214.07,Upgrade
8,Inventory,262.19,257.94,263.93,270.09,269.83,252.6,299.42,277.49,235.13,211.9,206.35,205.51,206,191.51,176.65,148.55,136.24,134.13,137.55,134.65,Upgrade
